2008.5454,2.63947002e-06
2008.55732,1.95642796e-06
2008.56924,1.03676311e-06
2008.58116,8.91938546e-07
2008.59308,1.7110118e-06
2008.605,2.33405028e-06
2008.61692,2.50176742e-06
2008.62885,2.20777084e-06
2008.64077,1.56875058e-06
2008.65269,7.59239907e-07
2008.66461,8.72291237e-08
2008.67653,7.69353999e-07
2008.68845,1.32295459e-06
2008.70037,1.73052106e-06
2008.71229,2.01151659e-06
2008.72421,2.16651544e-06
2008.73613,2.16465241e-06
2008.74805,1.95839027e-06
2008.75998,1.524763e-06
2008.7719,9.78774371e-07
2008.78382,1.01193195e-06
2008.79574,1.9269252e-06
2008.80766,3.07732622e-06
2008.81958,4.2199509e-06
2008.8315,5.26429323e-06
2008.84342,6.18553411e-06
2008.85534,6.99755218e-06
2008.86726,7.72500968e-06
2008.87918,8.37942375e-06
2008.89111,8.94972142e-06
2008.90303,9.40956955e-06
2008.91495,9.73292745e-06
2008.92687,9.90471844e-06
2008.93879,9.91923338e-06
2008.95071,9.77110405e-06
2008.96263,9.45174828e-06
2008.97455,8.95880081e-06
2008.98647,8.31169887e-06
2008.99839,7.55884884e-06
2009.01031,6.76886461e-06
2009.02224,6.01360465e-06
2009.03416,5.3606933e-06
2009.04608,4.88474495e-06
2009.058,4.67550445e-06
2009.06992,4.79820751e-06
2009.08184,5.22176421e-06
2009.09376,5.81351141e-06
2009.10568,6.40712951e-06
2009.1176,6.86098639e-06
2009.12952,7.08317148e-06
2009.14145,7.0392078e-06
2009.15337,6.75135604e-06
2009.16529,6.28986878e-06
2009.17721,5.75388225e-06
2009.18913,5.23894676e-06
2009.20105,4.79264278e-06
2009.21297,4.37839692e-06
2009.22489,3.88360899e-06
2009.23681,3.18012603e-06
2009.24873,2.20446717e-06
2009.26065,1.07261366e-06
2009.27258,9.34455156e-07
2009.2845,2.06386219e-06
2009.29642,3.03517189e-06
2009.30834,3.55306131e-06
2009.32026,3.56290765e-06
2009.33218,3.17395354e-06
2009.3441,2.61798589e-06
2009.35602,2.17640134e-06
2009.36794,2.11407281e-06
2009.37986,2.6136186e-06
2009.39178,3.66599799e-06
2009.40371,5.08551214e-06
2009.41563,6.6081767e-06
2009.42755,7.96671774e-06
2009.43947,8.95218674e-06
2009.45139,9.45648576e-06
2009.46331,9.49030999e-06
2009.47523,9.18038537e-06
2009.48715,8.74653241e-06
2009.49907,8.44204806e-06
2009.51099,8.4412432e-06
2009.52291,8.73190469e-06
2009.53484,9.12503237e-06
2009.54676,9.36274596e-06
2009.55868,9.20976172e-06
2009.5706,8.49742773e-06
2009.58252,7.14750877e-06
2009.59444,5.18859943e-06
2009.60636,2.76089301e-06
2009.61828,3.17180961e-07
2009.6302,2.62452746e-06
2009.64212,4.98538652e-06
2009.65405,6.83965567e-06
2009.66597,8.05192763e-06
2009.67789,8.60144969e-06
2009.68981,8.58663713e-06
2009.70173,8.21539775e-06
2009.71365,7.76521704e-06
2009.72557,7.48790718e-06
2009.73749,7.47841504e-06
2009.74941,7.63114643e-06
2009.76133,7.74703158e-06
2009.77325,7.66252997e-06
2009.78518,7.30000292e-06
2009.7971,6.66078513e-06
2009.80902,5.80434483e-06
2009.82094,4.83261003e-06
2009.83286,3.87781742e-06
2009.84478,3.07936473e-06
2009.8567,2.530545e-06
2009.86862,2.21505417e-06
2009.88054,2.03630492e-06
2009.89246,1.93841688e-06
2009.90438,1.94226163e-06
2009.91631,2.05061201e-06
2009.92823,2.1743743e-06
2009.94015,2.1828667e-06
2009.95207,1.9821614e-06
2009.96399,1.55122805e-06
2009.97591,9.46310371e-07
2009.98783,3.15274394e-07
2009.99975,4.73294792e-07
2010.01167,9.89388122e-07
2010.02359,1.4410937e-06
2010.03551,1.92186953e-06
2010.04744,2.52688476e-06
2010.05936,3.24545214e-06
2010.07128,3.98229834e-06
2010.0832,4.6289441e-06
2010.09512,5.1068626e-06
2010.10704,5.3792211e-06
2010.11896,5.44462764e-06
2010.13088,5.32102049e-06
2010.1428,5.02647666e-06
2010.15472,4.56794748e-06
2010.16665,3.9484365e-06
2010.17857,3.18928899e-06
2010.19049,2.34795009e-06
2010.20241,1.51117262e-06
2010.21433,7.63698668e-07
2010.22625,2.53598006e-07
2010.23817,6.22375433e-07
2010.25009,1.20661327e-06
2010.26201,1.77825634e-06
2010.27393,2.24123705e-06
2010.28585,2.50148066e-06
2010.29778,2.51313131e-06
2010.3097,2.30755815e-06
2010.32162,2.00042892e-06
2010.33354,1.77928455e-06
2010.34546,1.81625088e-06
2010.35738,2.10068451e-06
2010.3693,2.47776435e-06
2010.38122,2.80476988e-06
2010.39314,2.9865272e-06
2010.40506,2.97191705e-06
2010.41698,2.76388042e-06
2010.42891,2.43628205e-06
2010.44083,2.13834376e-06
2010.45275,2.03178879e-06
