7899.17707000	0.00003361	0.00006288	0.00004419
6691.18166000	0.00019824	0.00068687	0.00053977
7033.74147000	0.00003402	0.00006508	0.00006309
2935.96983000	0.00003582	0.00012814	0.00010225
7206.77376000	0.00002547	0.00005552	0.00004795
7018.48269000	0.00003844	0.00072546	0.00019728
5323.88687000	0.00009305	0.00048309	0.00044006
7223.64187000	0.00050507	0.00139830	0.00104869
7005.39351000	0.00004631	0.00008406	0.00008458
5276.58463000	0.00007058	0.00039789	0.00034195
5733.65688000	0.00022867	0.00026218	0.00023412
6754.83942000	0.00050531	0.00101271	0.00076042
6354.09355000	0.00019033	0.00027036	0.00028174
3187.65640000	0.00003535	0.00021612	0.00015630
5983.74605000	0.00006074	0.00008375	0.00008234
5979.38299000	0.00006733	0.00010906	0.00014204
3668.08176000	0.00002091	0.00013616	0.00004007
5492.44881000	0.00003839	0.00014037	0.00012110
6926.16701000	0.00004823	0.00015143	0.00013234
7020.31851000	0.00002239	0.00008776	0.00006412
6402.83823000	0.00013016	0.00040121	0.00046238
7225.26312000	0.00124071	0.00356147	0.00307364
4451.62058000	0.00329844	0.01689902	0.01436000
6754.98247000	0.00010873	0.00029497	0.00022233
7224.15447000	0.00031712	0.00097575	0.00073407
7248.31820000	0.00008728	0.00012139	0.00012285
6685.32848000	0.00008439	0.00923605	0.00046270
6558.20370000	0.00003851	0.00009802	0.00008758
3005.00393000	0.00003459	0.00017919	0.00015376
4793.13135000	0.00002243	0.00023532	0.00019696
7893.44311000	0.00004348	0.00009025	0.00007423
3365.42130000	0.00003158	0.00013901	0.00040615
7033.97989000	0.00089467	0.00173027	0.00139709
6541.14485000	0.00002103	0.00004690	0.00004146
4714.03599000	0.00002120	0.00029370	0.00012655
3102.33831000	0.00039423	0.00135190	0.00116631
3712.28456000	0.00014892	0.00089001	0.00076258
6753.65925000	0.00004251	0.00008622	0.00006129
6445.71781000	0.00038482	0.00102715	0.00081674
7035.79187000	0.00009421	0.00019660	0.00016227
7032.82356000	0.00014906	0.00032421	0.00025858
4351.23444000	0.00002249	0.00007117	0.00005274
5145.07294000	0.00003679	0.00006109	0.00005147
4859.91240000	0.00002157	0.00012015	0.00009541
3199.57733000	0.00003175	0.00014645	0.00013335
3118.97993000	0.00003445	0.00013738	0.00011423
7034.51633000	0.00020192	0.00043511	0.00035252
7033.39577000	0.00052015	0.00120572	0.00098363
6737.11300000	0.00015562	0.00021806	0.00019409
7422.98365000	0.00002148	0.00036471	0.00012497
5893.26620000	0.00003839	0.00012110	0.00008902
7225.76380000	0.00084175	0.00222672	0.00167953
6465.53040000	0.00007838	0.00021473	0.00019351
6445.72973000	0.00037247	0.00104918	0.00083564
4451.50137000	0.00002401	0.00009942	0.00008466
5752.64692000	0.00002349	0.00005261	0.00004088
7354.91514000	0.00006657	0.02708829	0.00047504
6755.69773000	0.00017238	0.00038830	0.00029065
5588.67455000	0.00002572	0.00019770	0.00016293
7034.95741000	0.00038434	0.00088084	0.00071222
3938.61532000	0.00042901	0.00063682	0.00056427
3706.24065000	0.00002533	0.00011384	0.00009816
5981.26650000	0.00106861	0.00300959	0.00326297
6280.64871000	0.00002235	0.00004876	0.00009627
3738.90400000	0.00002561	0.00009768	0.00009406
7227.39697000	0.00014388	0.00041003	0.00029825
7207.58438000	0.00002745	0.00009044	0.00007538
6753.89767000	0.00002841	0.00008261	0.00004552
7963.26399000	0.00002688	0.00008562	0.00007265
7226.21679000	0.00032915	0.00095561	0.00073574
5432.10506000	0.00003217	0.00010931	0.00008573
6926.17893000	0.00004735	0.00016107	0.00013866
6866.57429000	0.00005503	0.00012358	0.00009816
7208.21619000	0.00002854	0.00008777	0.00006725
