freq,int_doh,int_d2o,cluster
14495.00000000,0.00010333,0.00004266,2
14500.00000000,0.00112083,0.00038493,2
14510.00000000,0.00067406,0.00026553,2
14515.00000000,0.00008517,0.00003184,2
14520.00000000,0.00008927,0.00004483,2
14520.67500000,0.00000000,0.00003265,1
14520.87500000,0.00002537,0.00000000,0
14524.76666667,0.00015760,0.00003421,4
14524.78333333,0.00017048,0.00003067,4
14524.89166667,0.00007641,0.00002705,2
14525.01666667,0.00006232,0.00000000,0
14530.00000000,0.00060534,0.00026642,2
14530.32500000,0.00000000,0.00001163,1
14531.81666667,0.00002377,0.00000000,0
14531.86666667,0.00003535,0.00000000,0
14535.00000000,0.00006545,0.00002276,2
14540.00000000,0.00010955,0.00006415,3
14540.10833333,0.00000000,0.00001252,1
14541.00000000,0.00006069,0.00000000,0
14541.07500000,0.00005368,0.00000000,0
14541.38333333,0.00001995,0.00000000,0
14550.00000000,0.00061642,0.00032329,10
14551.25000000,0.00020231,0.00003599,4
14551.36666667,0.00011779,0.00003435,4
14555.00000000,0.00004779,0.00001556,4
14556.46666667,0.00008327,0.00000000,0
14556.58333333,0.00004968,0.00000000,0
14560.00000000,0.00010712,0.00004253,2
14562.49166667,0.00002984,0.00000000,0
14563.11666667,0.00002751,0.00002262,5
14563.13333333,0.00002718,0.00002156,5
14568.00833333,0.00000000,0.00001606,1
14570.00000000,0.00091666,0.00034820,2
14571.50833333,0.00022399,0.00008354,2
14571.53333333,0.00025647,0.00007824,4
14571.63333333,0.00013566,0.00009610,3
14575.00000000,0.00014358,0.00002560,4
14576.35000000,0.00002144,0.00000000,0
14576.45000000,0.00002398,0.00000000,0
14577.46666667,0.00002377,0.00003653,7
14577.56666667,0.00003518,0.00001863,10
14577.58333333,0.00003230,0.00001977,3
14580.00000000,0.00010558,0.00004532,2
14580.25833333,0.00000000,0.00001240,1
14590.00000000,0.00108368,0.00039122,2
14595.00000000,0.00014983,0.00004437,4
14600.00000000,0.00122415,0.00040959,2
14603.46666667,0.00014384,0.00000000,0
14603.50000000,0.00011625,0.00000000,0
14603.60833333,0.00003509,0.00000000,0
14605.99166667,0.00004790,0.00002062,2
14608.60000000,0.00002517,0.00000000,0
14609.36666667,0.00003768,0.00001338,2
14609.37500000,0.00003735,0.00001358,2
14610.00000000,0.00120930,0.00043360,2
14615.00000000,0.00017761,0.00005683,4
14620.00000000,0.00019663,0.00004299,4
14622.43333333,0.00000000,0.00002326,1
14625.00000000,0.00006570,0.00004284,3
14626.60833333,0.00002246,0.00000000,0
14630.00000000,0.00132922,0.00046003,2
14634.17500000,0.00041086,0.00006339,0
14634.25833333,0.00063517,0.00012404,4
14634.27500000,0.00058463,0.00013023,4
14635.00000000,0.00013448,0.00004686,2
14636.96666667,0.00000000,0.00001457,1
14640.00000000,0.00021266,0.00003837,4
14645.20000000,0.00002337,0.00000000,0
14645.53333333,0.00002144,0.00000000,0
14646.23333333,0.00003498,0.00000000,0
14648.44166667,0.00021282,0.00008458,2
14650.00000000,0.00143419,0.00048376,2
14655.00000000,0.00008984,0.00002215,4
14655.67500000,0.00000000,0.00001976,1
14660.00000000,0.00023871,0.00005325,4
14665.50000000,0.00000000,0.00001700,1
14665.58333333,0.00000000,0.00001467,1
14669.92500000,0.00114394,0.00012876,0
14670.00000000,0.00184442,0.00045164,4
14670.05833333,0.00311913,0.00022757,0
14670.08333333,0.00281096,0.00009997,0
14670.19166667,0.00119030,0.00000000,0
14675.00000000,0.00011763,0.00001857,0
14676.80833333,0.00000000,0.00001301,1
14680.00000000,0.00024576,0.00003428,0
14683.57500000,0.00002985,0.00000000,0
14683.64166667,0.00004292,0.00000000,0
14683.67500000,0.00003720,0.00000000,0
14690.00000000,0.00124839,0.00037593,4
14695.00000000,0.00003877,0.00000000,0
14700.00000000,0.00050600,0.00015932,4
14710.00000000,0.00117240,0.00036552,4
14715.31666667,0.00009042,0.00000000,0
14718.37500000,0.00002041,0.00000000,0
14718.45000000,0.00003218,0.00002041,3
14718.47500000,0.00002811,0.00001807,3
14720.00000000,0.00022722,0.00002107,0
14725.00833333,0.00004845,0.00000000,0
14727.45833333,0.00007929,0.00000000,0
14729.36666667,0.00004978,0.00004705,5
14730.00000000,0.00110162,0.00031722,4
14735.00000000,0.00003303,0.00000000,0
14740.00000000,0.00019691,0.00002821,0
14740.30833333,0.00008798,0.00000000,0
14740.40000000,0.00007572,0.00000000,0
14741.85833333,0.00003002,0.00000000,0
14741.99166667,0.00203663,0.00012358,0
14742.10000000,0.00144559,0.00011046,0
14742.82500000,0.00005036,0.00000000,0
14742.94166667,0.00002057,0.00000000,0
14746.07500000,0.00002128,0.00000000,0
14747.69166667,0.00008583,0.00002286,4
14747.76666667,0.00007576,0.00003006,2
14750.00000000,0.00084518,0.00042169,2
14754.12500000,0.00000000,0.00001420,1
14754.99166667,0.00004376,0.00000000,0
14756.61666667,0.00005330,0.00001507,4
14756.63333333,0.00005190,0.00001309,4
14760.00000000,0.00020832,0.00002979,0
14763.41666667,0.00005691,0.00000000,0
14763.43333333,0.00005333,0.00000000,0
14765.61666667,0.00004314,0.00001161,4
14765.62500000,0.00004363,0.00001197,4
14766.48333333,0.00005972,0.00000000,0
14766.65000000,0.01214308,0.00082042,0
14766.74166667,0.01170647,0.00091530,0
14766.90833333,0.00002867,0.00000000,0
14770.00000000,0.00100178,0.00028025,4
14771.36666667,0.00000000,0.00001572,1
14771.39166667,0.00000000,0.00001787,1
14772.41666667,0.00062025,0.00012143,4
14772.46666667,0.00054737,0.00013013,4
14772.90000000,0.00000000,0.00001288,1
14775.00000000,0.00003292,0.00002327,3
14780.00000000,0.00019172,0.00004166,4
14781.53333333,0.00015567,0.00000000,0
14781.66666667,0.00007192,0.00000000,0
14790.00000000,0.00092387,0.00025029,4
14790.71666667,0.00023221,0.00018975,5
14792.02500000,0.00000000,0.00001640,1
14796.11666667,0.00000000,0.00001484,1
14796.14166667,0.00000000,0.00001282,1
14796.34166667,0.00012983,0.00000000,0
14796.45833333,0.00003298,0.00000000,0
14796.49166667,0.00000000,0.00001227,1
14797.60000000,0.00002342,0.00000000,0
14800.00000000,0.00073861,0.00016944,4
14810.00000000,0.00079074,0.00022881,4
14820.00000000,0.00016534,0.00002940,4
14821.65000000,0.00022925,0.00007562,2
14821.67500000,0.00025493,0.00007626,4
14821.75833333,0.00019463,0.00009951,2
14825.00000000,0.00011344,0.00004321,2
14826.65833333,0.00031727,0.00006580,4
14826.67500000,0.00033923,0.00005888,4
14826.77500000,0.00021755,0.00009841,2
14827.92500000,0.00003394,0.00002729,5
14827.95833333,0.00002055,0.00002325,6
14830.00000000,0.00067804,0.00016642,4
14834.39166667,0.00006574,0.00001484,4
14834.44166667,0.00008395,0.00000000,0
14834.49166667,0.00007039,0.00000000,0
14836.75833333,0.00005883,0.00000000,0
14836.87500000,0.00003110,0.00000000,0
14840.00000000,0.00016666,0.00001489,0
14843.75000000,0.00040034,0.00011845,4
14850.00000000,0.00051179,0.00019094,2
14850.16666667,0.00000000,0.00001627,1
14850.27500000,0.00000000,0.00004248,1
14850.38333333,0.00002594,0.00000000,0
14850.46666667,0.00000000,0.00010893,1
14851.22500000,0.00008565,0.00000000,0
14854.11666667,0.00003566,0.00002236,3
14855.11666667,0.00014682,0.00000000,0
14855.23333333,0.00009547,0.00000000,0
14860.00000000,0.00015254,0.00000000,0
14870.00000000,0.00051013,0.00013554,4
14870.88333333,0.00000000,0.00001539,1
14874.99166667,0.00006253,0.00000000,0
14880.00000000,0.00017537,0.00002542,0
14886.56666667,0.00003795,0.00001517,2
14886.60833333,0.00003200,0.00000000,0
14890.00000000,0.00047017,0.00013318,4
14892.52500000,0.00000000,0.00002463,1
14895.25000000,0.00000000,0.00001741,1
14898.59166667,0.00005352,0.00000000,0
14899.06666667,0.00022375,0.00006713,4
14899.09166667,0.00023957,0.00005507,4
14899.17500000,0.00019427,0.00009138,2
14900.00000000,0.00060818,0.00019460,4
14900.65000000,0.00002095,0.00001875,5
14900.67500000,0.00000000,0.00001398,1
14903.10833333,0.00006187,0.00001506,4
14904.61666667,0.00002729,0.00001840,3
14904.63333333,0.00002911,0.00001719,3
14905.91666667,0.00061000,0.00012257,4
14907.50000000,0.00002003,0.00000000,0
14910.00000000,0.00042603,0.00009836,4
14913.15000000,0.00008275,0.00007108,5
14919.16666667,0.00003067,0.00002112,3
14919.42500000,0.00000000,0.00003127,1
14919.52500000,0.00000000,0.00003876,1
14920.00000000,0.00019190,0.00003200,4
14921.86666667,0.00000000,0.00001326,1
14925.00000000,0.00011473,0.00000000,0
14926.28333333,0.00004988,0.00000000,0
14929.77500000,0.00002585,0.00000000,0
14930.00000000,0.00035331,0.00009764,4
14934.99166667,0.00004733,0.00001580,2
14935.24166667,0.00004000,0.00000000,0
14936.56666667,0.00003506,0.00001809,2
14936.59166667,0.00003099,0.00001870,3
14940.00000000,0.00022589,0.00003559,0
14940.92500000,0.00002241,0.00000000,0
14940.93333333,0.00002181,0.00000000,0
14942.63333333,0.00004456,0.00001943,2
14950.00000000,0.00036578,0.00007537,4
14951.16666667,0.00001975,0.00000000,0
14951.56666667,0.00004217,0.00000000,0
14954.99166667,0.00003229,0.00000000,0
14955.86666667,0.00004034,0.00001959,2
14955.87500000,0.00004096,0.00001957,2
14960.00000000,0.00025299,0.00003788,0
14964.70833333,0.00010064,0.00005004,2
14966.64166667,0.00002100,0.00000000,0
14967.80000000,0.00002333,0.00001938,5
14970.00000000,0.00040033,0.00008936,4
14973.74166667,0.00022055,0.00009314,2
14973.77500000,0.00024642,0.00008395,2
14973.85833333,0.00019303,0.00011302,3
14974.91666667,0.00002168,0.00000000,0
14974.95833333,0.00011193,0.00003407,4
14975.10000000,0.02118876,0.00840168,2
14975.20000000,0.01771815,0.00829110,2
14975.37500000,0.00004325,0.00002205,2
14980.00000000,0.00022891,0.00006697,4
14984.73333333,0.00007154,0.00002439,2
14984.81666667,0.00007475,0.00001738,4
14984.85000000,0.00006598,0.00001688,4
14988.57500000,0.00006516,0.00000000,0
14988.69166667,0.00002697,0.00000000,0
14989.23333333,0.00002267,0.00000000,0
14990.00000000,0.00043691,0.00009061,4
14995.00000000,0.00008224,0.00002118,4
14995.21666667,0.00004306,0.00001378,4
14995.22500000,0.00004307,0.00001265,4
14995.80833333,0.00002062,0.00001223,3
14995.82500000,0.00002209,0.00000000,0
14999.63333333,0.00007409,0.00000000,0
14999.75000000,0.00006254,0.00000000,0
14999.86666667,0.00000000,0.00001739,1
15000.00000000,0.00153881,0.00070714,2
15000.08333333,0.00031556,0.00016367,10
15010.00000000,0.00041288,0.00007109,4
15014.55833333,0.00038188,0.00005741,0
15015.00000000,0.00009679,0.00001770,4
15017.30833333,0.00000000,0.00001728,1
15017.36666667,0.00002126,0.00001340,3
15017.40833333,0.00000000,0.00001333,1
15019.46666667,0.00003175,0.00002226,3
15019.50000000,0.00002534,0.00001963,5
15019.81666667,0.00004381,0.00001553,2
15019.83333333,0.00004129,0.00001305,4
15020.00000000,0.00029130,0.00007564,4
15021.72500000,0.00004004,0.00001766,2
15021.79166667,0.00007586,0.00004427,3
15021.82500000,0.00006401,0.00003596,3
15025.00000000,0.00008581,0.00003050,2
15030.00000000,0.00035817,0.00006927,4
15035.00000000,0.00012586,0.00003095,4
15039.05833333,0.00051695,0.00014221,4
15040.00000000,0.00026905,0.00006620,4
15042.35833333,0.00026119,0.00010729,2
15042.38333333,0.00028796,0.00010257,2
15042.47500000,0.00018674,0.00012322,3
15045.00000000,0.00002237,0.00000000,0
15050.00000000,0.00076886,0.00005316,0
15050.40000000,0.00003835,0.00000000,0
15050.44166667,0.00006989,0.00000000,0
15050.55833333,0.00002059,0.00000000,0
15051.13333333,0.00001996,0.00001462,3
15051.40833333,0.00000000,0.00001300,1
15051.52500000,0.00000000,0.00001475,1
15051.75000000,0.00002053,0.00001705,5
15051.77500000,0.00002389,0.00001988,5
15053.02500000,0.00034012,0.00012791,2
15053.03333333,0.00035770,0.00012820,2
15053.12500000,0.00031337,0.00013001,2
15055.00000000,0.00011427,0.00002287,4
15055.78333333,0.00006255,0.00007050,6
15055.90000000,0.00004144,0.00008684,7
15056.91666667,0.00000000,0.00001524,1
15057.40000000,0.00000000,0.00001453,1
15060.00000000,0.00029620,0.00007405,4
15064.30833333,0.00007164,0.00001951,4
15064.32500000,0.00008150,0.00001813,4
15064.41666667,0.00007078,0.00001256,4
15064.43333333,0.00006735,0.00001609,4
15069.80000000,0.00002932,0.00000000,0
15070.00000000,0.00036207,0.00004860,0
15072.50833333,0.00000000,0.00001962,1
15072.60000000,0.00000000,0.00001251,1
15072.97500000,0.00005143,0.00000000,0
15073.09166667,0.00002571,0.00000000,0
15074.99166667,0.00005301,0.00001969,2
15075.78333333,0.00006150,0.00000000,0
15075.87500000,0.00005705,0.00000000,0
15079.61666667,0.00005597,0.00001213,4
15079.63333333,0.00006724,0.00000000,0
15079.75000000,0.00005444,0.00000000,0
15080.00000000,0.00027776,0.00006325,4
15080.19166667,0.00000000,0.00001203,1
15080.45833333,0.00000000,0.00001859,1
15080.78333333,0.00000000,0.00001975,1
15080.91666667,0.00033695,0.00004235,0
15080.94166667,0.00037327,0.00003309,0
15081.04166667,0.00026738,0.00008126,4
15085.37500000,0.00003051,0.00000000,0
15085.48333333,0.00002334,0.00000000,0
15087.90000000,0.00002801,0.00000000,0
15090.00000000,0.00037143,0.00006647,4
15093.53333333,0.00000000,0.00003605,1
15093.69166667,0.00003916,0.00011702,8
15093.81666667,0.00000000,0.00013951,1
15094.98333333,0.00004902,0.00000000,0
15099.92500000,0.00092840,0.00001193,0
15099.93333333,0.00099139,0.00001883,0
15100.00000000,0.00190192,0.00007271,0
15100.04166667,0.00374621,0.00004635,0
15100.10833333,0.00188079,0.00001566,0
15100.14166667,0.00249420,0.00001296,0
15101.61666667,0.00000000,0.00001641,1
15104.45833333,0.00002739,0.00000000,0
15110.00000000,0.00041883,0.00005878,0
15112.31666667,0.00002538,0.00001287,2
15115.00000000,0.00008270,0.00001296,0
15116.19166667,0.00007026,0.00000000,0
15116.28333333,0.00002636,0.00000000,0
15120.00000000,0.00029011,0.00006161,4
15125.00000000,0.00200456,0.00242040,6
15128.46666667,0.00003971,0.00001377,2
15128.47500000,0.00003973,0.00001525,2
15130.00000000,0.00034535,0.00005745,4
15131.23333333,0.03222926,0.01077878,2
15131.33333333,0.03150401,0.01189563,2
15131.50833333,0.00006783,0.00002430,2
15132.44166667,0.00012513,0.00000000,0
15132.54166667,0.00007035,0.00000000,0
15135.00000000,0.00009897,0.00001992,4
15135.50833333,0.00005218,0.00000000,0
15135.62500000,0.00003066,0.00000000,0
15136.03333333,0.00000000,0.00003554,1
15136.14166667,0.00005293,0.00001560,4
15136.25833333,0.00003915,0.00000000,0
15136.73333333,0.00003635,0.00001631,2
15136.99166667,0.00005552,0.00003774,3
15140.00000000,0.00028806,0.00008310,4
15140.45833333,0.00033593,0.00004548,0
15140.57500000,0.00020673,0.00004971,4
15142.51666667,0.00003057,0.00000000,0
15142.94166667,0.00861216,0.00190528,4
15143.05833333,0.00776881,0.00192961,4
15143.21666667,0.00002729,0.00000000,0
15143.23333333,0.00002033,0.00000000,0
15144.88333333,0.00083290,0.00012227,0
15145.00000000,0.00027266,0.00020472,3
15145.11666667,0.00038383,0.00009486,4
15147.80833333,0.00022400,0.00002813,0
15147.85000000,0.00026258,0.00000000,0
15147.91666667,0.00023149,0.00003283,0
15149.16666667,0.00004060,0.00000000,0
15150.00000000,0.00009183,0.00007495,5
15150.54166667,0.00003218,0.00000000,0
15150.66666667,0.00002020,0.00001154,3
15151.41666667,0.00004766,0.00000000,0
15151.53333333,0.00002173,0.00000000,0
15155.00000000,0.00008942,0.00001349,0
15156.25000000,0.00003746,0.00000000,0
15158.59166667,0.00007035,0.00000000,0
15158.72500000,0.00794072,0.00025508,0
15158.80833333,0.00666922,0.00063412,0
15158.84166667,0.00585872,0.00053459,0
15160.00000000,0.00031034,0.00004563,0
15161.21666667,0.00000000,0.00009380,1
15161.32500000,0.00000000,0.00005565,1
15165.00000000,0.00005724,0.00001336,4
15166.30000000,0.00003387,0.00002400,3
15166.34166667,0.00004100,0.00001941,2
15170.00000000,0.00024331,0.00005056,4
15175.00000000,0.00006292,0.00002497,2
15177.16666667,0.00002854,0.00000000,0
15180.00000000,0.00028872,0.00006357,4
15180.30833333,0.00028923,0.00008323,4
15180.32500000,0.00031148,0.00007904,4
15180.42500000,0.00013123,0.00008134,3
15180.43333333,0.00011732,0.00007910,3
15185.00000000,0.00005694,0.00001541,4
15185.56666667,0.00002373,0.00000000,0
15187.34166667,0.00000000,0.00001170,1
15187.42500000,0.00002162,0.00000000,0
15190.00000000,0.00022001,0.00003613,4
15195.00000000,0.00018259,0.00005511,4
15196.83333333,0.00000000,0.00001312,1
15200.00000000,0.00093799,0.00015835,4
15202.75000000,0.00510939,0.00029904,0
15202.86666667,0.00329537,0.00028310,0
15205.00000000,0.00004146,0.00000000,0
15210.00000000,0.00017550,0.00003589,4
15215.00000000,0.00012915,0.00002170,4
15220.00000000,0.00019274,0.00005602,4
15224.30000000,0.00012143,0.00000000,0
15224.40833333,0.00007469,0.00000000,0
15225.00000000,0.00005105,0.00000000,0
15229.55833333,0.00012685,0.00001191,0
15229.58333333,0.00014650,0.00001339,0
15229.67500000,0.00011321,0.00000000,0
15230.00000000,0.00024661,0.00003905,0
15230.63333333,0.00004033,0.00000000,0
15230.75000000,0.00002122,0.00000000,0
15231.68333333,0.00000000,0.00001481,1
15234.37500000,0.00004411,0.00002261,2
15235.00000000,0.00004902,0.00000000,0
15237.07500000,0.00004445,0.00001390,4
15237.15000000,0.00003874,0.00000000,0
15240.00000000,0.00014677,0.00004871,2
15250.00000000,0.00023129,0.00015810,3
15253.69166667,0.00156049,0.00083535,3
15254.37500000,0.00004083,0.00000000,0
15254.99166667,0.00003265,0.00001283,2
15258.79166667,0.00002649,0.00000000,0
15260.00000000,0.00008857,0.00003964,2
15266.45833333,0.00002520,0.00001331,10
15270.00000000,0.00038197,0.00004803,0
15270.52500000,0.00006341,0.00000000,0
15270.64166667,0.00002264,0.00000000,0
15272.34166667,0.00040754,0.00015637,2
15272.45833333,0.00030373,0.00016801,3
15274.95833333,0.00011184,0.00002320,4
15274.99166667,0.00014964,0.00001426,0
15279.62500000,0.00005225,0.00000000,0
15280.00000000,0.00005705,0.00003154,3
15283.21666667,0.00002147,0.00000000,0
15287.31666667,0.00000000,0.00001874,1
15287.42500000,0.00000000,0.00002500,1
15290.00000000,0.00043476,0.00009699,4
15292.98333333,0.00000000,0.00001246,1
15293.50000000,0.00005066,0.00000000,0
15293.61666667,0.00002347,0.00000000,0
15295.00000000,0.00011733,0.00002531,4
15300.00000000,0.00139306,0.00031837,4
15310.00000000,0.00050423,0.00008373,4
15310.65833333,0.01075164,0.00104509,0
15310.67500000,0.01297551,0.00095892,0
15310.79166667,0.01187047,0.00236369,4
15310.95000000,0.00004219,0.00000000,0
15314.96666667,0.00006548,0.00001345,4
15315.00000000,0.00008142,0.00001534,4
15320.00000000,0.00007214,0.00002617,2
15325.00833333,0.00011423,0.00001957,4
15325.06666667,0.00006401,0.00000000,0
15325.18333333,0.00000000,0.00001331,1
15327.51666667,0.00005057,0.00000000,0
15327.53333333,0.00005194,0.00000000,0
15327.61666667,0.00002320,0.00000000,0
15330.00000000,0.00050884,0.00009020,4
15335.00000000,0.00009036,0.00002253,4
15340.00000000,0.00006620,0.00002250,2
15341.79166667,0.00002114,0.00000000,0
15345.00833333,0.00003759,0.00000000,0
15349.05833333,0.00002057,0.00000000,0
15349.10000000,0.00002690,0.00000000,0
15349.13333333,0.00002170,0.00000000,0
15350.00000000,0.00061939,0.00010137,4
15355.00000000,0.00010355,0.00001689,4
15358.20833333,0.00003062,0.00003245,6
15358.22500000,0.00003190,0.00002914,5
15358.33333333,0.00000000,0.00001901,1
15360.00000000,0.00006681,0.00001405,4
15362.03333333,0.00000000,0.00001191,1
15362.50000000,0.00004177,0.00001520,2
15363.89166667,0.00004614,0.00000000,0
15364.03333333,0.00011395,0.00002181,4
15364.16666667,0.00003161,0.00001511,2
15364.24166667,0.00002302,0.00000000,0
15364.56666667,0.00021083,0.00008053,2
15364.60000000,0.00023719,0.00010223,2
15366.25833333,0.00010297,0.00008243,5
15366.30000000,0.00012816,0.00005934,2
15366.36666667,0.00011407,0.00014480,6
15370.00000000,0.00049585,0.00010622,4
15371.25000000,0.00002903,0.00000000,0
15371.31666667,0.00003267,0.00000000,0
15371.35000000,0.00002889,0.00000000,0
15375.00000000,0.00031390,0.00010373,2
15380.00000000,0.00009693,0.00003678,2
15385.00000000,0.00005886,0.00001826,4
15389.38333333,0.00002995,0.00001919,3
15389.79166667,0.00002646,0.00001499,3
15390.00000000,0.00046571,0.00013161,4
15390.63333333,0.00002259,0.00000000,0
15395.00000000,0.00014781,0.00003574,4
15399.29166667,0.00003733,0.00000000,0
15399.38333333,0.00002019,0.00003943,7
15400.00000000,0.00107064,0.00024790,4
15405.00000000,0.00007115,0.00001811,4
15405.28333333,0.00002175,0.00000000,0
15410.00000000,0.00044046,0.00009257,4
15414.41666667,0.00003549,0.00001241,2
15414.46666667,0.00005092,0.00002457,2
15414.47500000,0.00005004,0.00002502,2
15415.00000000,0.00008501,0.00002004,4
15420.00833333,0.00013973,0.00003621,4
15425.00000000,0.00006552,0.00009348,6
15429.68333333,0.00040902,0.00009610,4
15430.00000000,0.00032644,0.00012023,2
15435.00000000,0.00014496,0.00003515,4
15438.02500000,0.00000000,0.00001251,1
15439.06666667,0.00008223,0.00002535,4
15439.11666667,0.00008003,0.00005998,3
15439.15000000,0.00007235,0.00008104,6
15439.45000000,0.00002322,0.00001215,10
15439.88333333,0.00007816,0.00001774,4
15439.95000000,0.00018223,0.00001553,0
15439.97500000,0.00019882,0.00000000,0
15440.80833333,0.00003450,0.00000000,0
15442.02500000,0.00007168,0.00000000,0
15442.15000000,0.00003630,0.00000000,0
15444.20000000,0.00003053,0.00000000,0
15444.30833333,0.00002666,0.00000000,0
15450.00000000,0.00041932,0.00023395,3
15450.43333333,0.00002313,0.00000000,0
15454.10833333,0.00002113,0.00000000,0
15454.66666667,0.00002113,0.00000000,0
15454.99166667,0.00007241,0.00002271,4
15460.00000000,0.00015531,0.00002139,0
15460.19166667,0.00022056,0.00000000,0
15460.30833333,0.00014720,0.00003204,4
15462.59166667,0.00020014,0.00000000,0
15462.71666667,0.00015240,0.00003795,4
15468.76666667,0.00003177,0.00000000,0
15470.00000000,0.00020898,0.00008702,2
15475.00000000,0.00003712,0.00002011,3
15475.84166667,0.00002279,0.00000000,0
15478.50000000,0.00001999,0.00000000,0
15480.00000000,0.00015466,0.00003945,4
15481.47500000,0.00007055,0.00000000,0
15481.60000000,0.00002469,0.00000000,0
15485.47500000,0.00011672,0.00001521,0
15485.59166667,0.00004175,0.00001563,2
15490.00000000,0.00020055,0.00007154,2
15495.00833333,0.00004558,0.00000000,0
15495.70000000,0.00004600,0.00002733,3
15495.75833333,0.00006419,0.00004271,3
15500.00000000,0.00019349,0.00005922,4
15504.70833333,0.00002482,0.00001713,3
15504.75833333,0.00004006,0.00001671,2
15504.80833333,0.00003321,0.00002931,5
15509.32500000,0.00004060,0.00000000,0
15509.81666667,0.00002768,0.00000000,0
15510.00000000,0.00021389,0.00007474,2
15511.09166667,0.00037393,0.00022709,3
15520.00000000,0.00008696,0.00004782,3
15524.35000000,0.00003939,0.00000000,0
15524.38333333,0.00003775,0.00000000,0
15525.00000000,0.00016847,0.00001400,0
15530.00000000,0.00019072,0.00006633,2
15530.32500000,0.00000000,0.00001350,1
15540.00000000,0.00006390,0.00004122,3
15545.30833333,0.00002004,0.00000000,0
15550.00000000,0.00020572,0.00014928,3
15554.14166667,0.00003129,0.00000000,0
15555.00833333,0.00002570,0.00000000,0
15556.15833333,0.00004283,0.00001374,4
15556.17500000,0.00004465,0.00001387,4
15556.25833333,0.00002696,0.00001306,2
15556.95000000,0.00003629,0.00000000,0
15557.35000000,0.00132779,0.00000000,0
15557.45000000,0.00113384,0.00000000,0
15557.55000000,0.00019924,0.00000000,0
15560.00000000,0.00005439,0.00005292,5
15568.02500000,0.00002477,0.00001180,2
15568.03333333,0.00002522,0.00000000,0
15568.11666667,0.00002586,0.00000000,0
15570.00000000,0.00014748,0.00006277,2
15570.85000000,0.00007122,0.00000000,0
15570.96666667,0.00003998,0.00000000,0
15571.81666667,0.00014874,0.00005049,2
15571.82500000,0.00014182,0.00005006,2
15575.00000000,0.00009986,0.00000000,0
15580.00000000,0.00011277,0.00005003,2
15581.66666667,0.00043723,0.00018090,2
15581.70000000,0.00039420,0.00016960,2
15590.00000000,0.00014307,0.00005751,2
15600.00000000,0.00017380,0.00013681,5
15604.56666667,0.00002342,0.00000000,0
15605.66666667,0.00095092,0.00073697,5
15605.68333333,0.00090476,0.00070484,5
15607.45000000,0.00002468,0.00000000,0
15610.00000000,0.00011396,0.00005209,2
15613.04166667,0.00000000,0.00002258,1
15615.33333333,0.00006551,0.00000000,0
15615.46666667,0.00012063,0.00034495,8
15615.48333333,0.00012935,0.00033317,8
15620.00000000,0.00023461,0.00006631,4
15624.69166667,0.00002181,0.00000000,0
15624.81666667,0.00004257,0.00000000,0
15625.00000000,0.11204829,0.01910130,4
15625.15833333,0.00009359,0.00001234,0
15625.19166667,0.00002081,0.00000000,0
15629.62500000,0.00002446,0.00000000,0
15629.68333333,0.00004538,0.00000000,0
15629.74166667,0.00002847,0.00000000,0
15630.00000000,0.00008956,0.00004127,2
15633.49166667,0.00050676,0.00020968,2
15634.53333333,0.00000000,0.00005913,1
15640.00000000,0.00027716,0.00006856,4
15644.30833333,0.00028019,0.00019733,3
15644.34166667,0.00031681,0.00022045,3
15650.00000000,0.00008176,0.00003581,2
15657.77500000,0.00000000,0.00001359,1
15657.86666667,0.00000000,0.00001521,1
15660.00000000,0.00026349,0.00006940,4
15669.99166667,0.00011138,0.00002585,4
15672.26666667,0.00000000,0.00002664,1
15672.35833333,0.00003205,0.00006178,7
15672.37500000,0.00003548,0.00005369,7
15672.45833333,0.00000000,0.00013405,1
15672.47500000,0.00002406,0.00012240,9
15673.35833333,0.00003713,0.00000000,0
15675.00000000,0.00002505,0.00002175,5
15680.00000000,0.00027802,0.00005232,4
15680.44166667,0.00004868,0.00000000,0
15688.77500000,0.00009005,0.00000000,0
15688.89166667,0.00004049,0.00000000,0
15690.00000000,0.00012899,0.00001361,0
15692.70000000,0.00002640,0.00000000,0
15692.73333333,0.00003418,0.00000000,0
15697.64166667,0.00004672,0.00000000,0
15700.00000000,0.00049970,0.00011341,4
15710.00000000,0.00011184,0.00001791,0
15710.20833333,0.00002791,0.00000000,0
15719.65833333,0.00006529,0.00004609,3
15719.67500000,0.00006749,0.00004755,3
15720.00000000,0.00024918,0.00003824,0
15724.08333333,0.00003115,0.00002469,5
15724.19166667,0.00000000,0.00003151,1
15725.00000000,0.00007252,0.00002072,4
15729.75833333,0.00002615,0.00000000,0
15729.77500000,0.00002904,0.00000000,0
15730.00000000,0.00009285,0.00000000,0
15731.13333333,0.00032021,0.00007041,4
15731.25000000,0.00020376,0.00008055,2
15733.65000000,0.00005177,0.00000000,0
15738.92500000,0.00111881,0.00065726,3
15740.00000000,0.00030816,0.00004437,0
15741.35000000,0.00005451,0.00000000,0
15741.46666667,0.00003203,0.00000000,0
15742.19166667,0.00003817,0.00003180,5
15744.09166667,0.00002821,0.00000000,0
15745.20000000,0.00013201,0.00010609,5
15745.22500000,0.00014699,0.00010209,3
15745.28333333,0.00010673,0.00006887,3
15750.00000000,0.00021431,0.00002493,0
15754.23333333,0.00020911,0.00020750,5
15754.31666667,0.00013742,0.00014358,5
