freq,int_h2o,int_doh,cluster
6955.55833333,0.00013016,0.00000000,0
6955.85000000,0.00005299,0.00002285,3
6956.72500000,0.00010932,0.00000000,0
6957.55833333,0.00034093,0.00002155,0
6957.67500000,0.00000000,0.00003261,1
6958.06666667,0.00000000,0.00002281,1
6958.16666667,0.00007514,0.00000000,0
6958.96666667,0.00000000,0.00005225,1
6960.00000000,0.00147220,0.00075622,3
6962.77500000,0.00005845,0.00000000,0
6965.00000000,0.00007133,0.00009137,6
6969.08333333,0.00132484,0.00653775,12
6969.61666667,0.00043801,0.00024523,3
6970.00000000,0.00000000,0.00012427,1
6970.35833333,0.00006081,0.00000000,0
6970.39166667,0.00007530,0.00000000,0
6971.46666667,0.00006118,0.00003108,3
6971.48333333,0.00005894,0.00003280,3
6971.90000000,0.00011551,0.00066615,12
6972.65833333,0.00004250,0.00000000,0
6972.68333333,0.00004652,0.00000000,0
6974.22500000,0.00000000,0.00002198,1
6975.00000000,0.00013174,0.00026989,8
6975.60000000,0.00000000,0.00002394,1
6976.11666667,0.00050252,0.00005020,0
6976.12500000,0.00050181,0.00005044,0
6976.41666667,0.00064134,0.00027991,3
6977.45833333,0.00004645,0.00000000,0
6977.80833333,0.00003545,0.00000000,0
6980.00000000,0.00100197,0.00063287,4
6980.39166667,0.00005595,0.00000000,0
6982.42500000,0.00006229,0.00009958,6
6983.32500000,0.00000000,0.00002735,1
6985.00833333,0.00000000,0.00002800,1
6985.22500000,0.00005492,0.00006240,5
6987.40833333,0.00000000,0.00004434,1
6988.39166667,0.00004377,0.00000000,0
6988.42500000,0.00000000,0.00002130,1
6990.00833333,0.00020972,0.00008495,2
6990.31666667,0.00009180,0.00000000,0
6990.88333333,0.00004943,0.00003625,4
6992.53333333,0.00000000,0.00005518,1
6993.82500000,0.00005684,0.00002875,3
6996.90000000,0.00000000,0.00002703,1
6997.05000000,0.00016080,0.00018688,5
7000.00000000,0.00153493,0.00096524,4
7001.70833333,0.00000000,0.00004027,1
7002.70000000,0.00000000,0.00002788,1
7004.09166667,0.00005360,0.00000000,0
7004.68333333,0.00004421,0.00000000,0
7005.00000000,0.00003391,0.00008132,8
7009.85833333,0.00003309,0.00000000,0
7010.00000000,0.00017287,0.00008597,3
7011.15000000,0.00015788,0.00000000,0
7011.41666667,0.00036087,0.00007404,7
7012.01666667,0.00000000,0.00021183,1
7012.20000000,0.00018702,0.00013194,4
7012.88333333,0.00007961,0.00000000,0
7013.25000000,0.00005713,0.00000000,0
7013.90833333,0.00021640,0.00008935,3
7014.62500000,0.00030815,0.00010806,2
7016.75833333,0.00006322,0.00000000,0
7020.00833333,0.00069944,0.00026131,2
7020.89166667,0.00019821,0.00012264,4
7021.49166667,0.00003284,0.00003824,5
7023.52500000,0.00000000,0.00005370,1
7025.00000000,0.00030642,0.00040700,6
7025.13333333,0.00007077,0.00004012,3
7026.36666667,0.00000000,0.00002836,1
7029.10000000,0.00000000,0.00004352,1
7030.00000000,0.00033900,0.00015486,3
7030.15000000,0.00004582,0.00007120,6
7031.25000000,0.00164443,0.00103417,4
7032.29166667,0.00000000,0.00006112,1
7034.60833333,0.00000000,0.00004893,1
7036.35833333,0.00003653,0.00000000,0
7040.00000000,0.00024282,0.00024698,5
7040.84166667,0.00005888,0.00000000,0
7043.66666667,0.00000000,0.00002274,1
7044.97500000,0.00000000,0.00004211,1
7045.66666667,0.00022662,0.00005306,2
7045.67500000,0.00022649,0.00005237,2
7046.48333333,0.00000000,0.00005695,1
7050.00000000,0.00079494,0.00045415,3
7051.95833333,0.00000000,0.00013551,1
7058.40000000,0.00000000,0.00003997,1
7060.00000000,0.00051159,0.00023168,3
7064.62500000,0.00004209,0.00000000,0
7065.00000000,0.00004244,0.00000000,0
7065.20833333,0.00000000,0.00003126,1
7070.00000000,0.00016680,0.00007804,3
7070.22500000,0.00007069,0.00000000,0
7070.32500000,0.00000000,0.00003533,1
7073.77500000,0.00021722,0.00002445,0
7074.43333333,0.00000000,0.00002192,1
7075.00000000,0.00020785,0.00017117,4
7079.45000000,0.00000000,0.00003365,1
7080.00000000,0.00057795,0.00033778,3
7082.34166667,0.00000000,0.00003952,1
7084.27500000,0.00200374,0.00203788,5
7085.00833333,0.00000000,0.00005753,1
7087.16666667,0.00000000,0.00005195,1
7089.55000000,0.00010975,0.00000000,0
7090.00000000,0.00018020,0.00010681,3
7090.86666667,0.00015473,0.00004493,2
7091.61666667,0.00008709,0.00003519,2
7092.31666667,0.00000000,0.00006248,1
7093.23333333,0.00000000,0.00003784,1
7094.99166667,0.00008063,0.00005797,4
7095.61666667,0.00058180,0.00008572,0
7095.62500000,0.00058596,0.00008538,0
7097.30000000,0.00106023,0.00029115,2
7100.00000000,0.00172125,0.00286261,6
7103.75000000,0.00000000,0.00007933,1
7104.49166667,0.00000000,0.00002288,1
7105.38333333,0.00037857,0.00002719,0
7108.25833333,0.00000000,0.00006840,1
7108.35833333,0.00000000,0.00009036,1
7108.50833333,0.00000000,0.00005780,1
7108.90833333,0.00000000,0.00002217,1
7109.37500000,0.00023361,0.00014203,10
7110.00000000,0.00026504,0.00007589,2
7114.80000000,0.00000000,0.00002720,1
7114.83333333,0.00004038,0.00002029,3
7116.07500000,0.00000000,0.00005439,1
7119.14166667,0.00000000,0.00002918,1
7120.00000000,0.00125709,0.00049283,2
7122.19166667,0.00007160,0.00008316,5
7122.57500000,0.00046354,0.00008963,7
7124.99166667,0.00073971,0.00059426,4
7125.16666667,0.00007657,0.00014809,8
7125.17500000,0.00007585,0.00014619,8
7126.32500000,0.00016304,0.00007011,3
7126.34166667,0.00015851,0.00007211,3
7127.25000000,0.00010792,0.00029139,9
7127.85000000,0.00000000,0.00002465,1
7128.91666667,0.00000000,0.00003421,1
7129.77500000,0.00000000,0.00008815,1
7130.00000000,0.00024612,0.00006355,2
7133.09166667,0.00000000,0.00002886,1
7134.08333333,0.00032182,0.00041982,6
7134.76666667,0.00004509,0.00003490,4
7135.00833333,0.00008164,0.00003422,3
7135.03333333,0.00006895,0.00003004,3
7136.78333333,0.00000000,0.00002224,1
7139.04166667,0.00000000,0.00002809,1
7140.00000000,0.00127619,0.00064137,3
7141.53333333,0.00009275,0.00000000,0
7142.25833333,0.00010322,0.00000000,0
7142.96666667,0.00006425,0.00000000,0
7144.09166667,0.00000000,0.00002901,1
7145.00000000,0.00003388,0.00000000,0
7145.63333333,0.00010983,0.00009214,4
7147.92500000,0.00009137,0.00000000,0
7150.00000000,0.00052749,0.00048360,5
7150.25833333,0.00000000,0.00002484,1
7153.22500000,0.00000000,0.00004592,1
7153.31666667,0.00000000,0.00003880,1
7156.55833333,0.00000000,0.00002314,1
7156.74166667,0.00003472,0.00002795,4
7157.53333333,0.00003476,0.00000000,0
7158.25833333,0.00005367,0.00000000,0
7158.95000000,0.00009856,0.00004070,3
7159.01666667,0.00019563,0.00000000,0
7160.00000000,0.00153189,0.00072230,3
7160.16666667,0.00006890,0.00003432,3
7160.17500000,0.00006881,0.00003479,3
7161.40000000,0.00000000,0.00007390,1
7163.29166667,0.00021676,0.00003487,7
7165.00000000,0.00006017,0.00003057,3
7165.03333333,0.00004341,0.00003879,5
7169.51666667,0.00010333,0.00003023,2
7170.00000000,0.00012055,0.00004601,2
7170.35833333,0.00003811,0.00000000,0
7173.40000000,0.00004679,0.00000000,0
7174.00000000,0.00000000,0.00002141,1
7174.74166667,0.00005235,0.00000000,0
7175.00000000,0.00044946,0.00011221,2
7177.72500000,0.00004630,0.00003183,4
7179.17500000,0.00000000,0.00004093,1
7180.00000000,0.00221058,0.00100672,3
7180.82500000,0.00010197,0.00000000,0
7182.61666667,0.00015954,0.00000000,0
7183.00833333,0.00008127,0.00000000,0
7185.00000000,0.00003392,0.00000000,0
7185.78333333,0.00003381,0.00000000,0
7186.90000000,0.00006094,0.00000000,0
7187.26666667,0.00005993,0.00004940,4
7187.31666667,0.00007183,0.00003152,3
7188.00833333,0.00796586,0.00312795,2
7188.30000000,0.00000000,0.00002654,1
7188.84166667,0.00005602,0.00000000,0
7190.00000000,0.00027235,0.00009604,2
7191.49166667,0.00005577,0.00000000,0
7194.11666667,0.00000000,0.00004268,1
7194.33333333,0.00000000,0.00002328,1
7194.45833333,0.00000000,0.00002111,1
7195.00000000,0.00000000,0.00002844,1
7195.90000000,0.00000000,0.00014476,1
7196.08333333,0.00000000,0.00001996,1
7197.23333333,0.00005078,0.00000000,0
7198.78333333,0.00214653,0.00055222,2
7200.00000000,0.00241449,0.00101141,3
7201.34166667,0.00000000,0.00039603,1
7202.15833333,0.00000000,0.00002889,1
7202.45833333,0.00000000,0.00004454,1
7205.00833333,0.00008333,0.00003435,3
7207.70833333,0.00000000,0.00004415,1
7208.29166667,0.00000000,0.00041830,1
7209.00000000,0.00005445,0.00000000,0
7210.00000000,0.00024258,0.00011485,3
7210.28333333,0.00175262,0.00035044,7
7210.66666667,0.00000000,0.00004972,1
7211.18333333,0.00003489,0.00004355,6
7211.85000000,0.00014878,0.00004158,2
7212.20000000,0.00000000,0.00002797,1
7213.85833333,0.00000000,0.00004414,1
7218.20000000,0.00005488,0.00000000,0
7220.00000000,0.00233339,0.00097200,3
7221.02500000,0.00013753,0.00002472,7
7221.03333333,0.00013684,0.00002375,7
7223.51666667,0.00008352,0.00000000,0
7225.00000000,0.00041314,0.00029160,4
7226.55833333,0.00032181,0.00018261,3
7229.20000000,0.00005856,0.00000000,0
7230.00000000,0.00012507,0.00006491,3
7231.00833333,0.00010076,0.00013284,6
7231.33333333,0.00009606,0.00012929,6
7233.10833333,0.00004309,0.00003930,5
7233.14166667,0.00003410,0.00005126,6
7235.08333333,0.00003747,0.00000000,0
7239.10833333,0.00000000,0.00003408,1
7240.00000000,0.00229738,0.00091110,2
7240.25000000,0.00005542,0.00000000,0
7243.33333333,0.00004409,0.00000000,0
7243.63333333,0.00000000,0.00003096,1
7245.00833333,0.00006305,0.00005123,4
7245.58333333,0.00004656,0.00000000,0
7248.52500000,0.00004751,0.00012470,8
7248.55000000,0.00004307,0.00014022,9
7248.61666667,0.00004351,0.00009831,8
7250.00000000,0.00069729,0.00123755,8
7252.33333333,0.00000000,0.00002344,1
7255.00000000,0.00008449,0.00002429,2
7256.13333333,0.00003738,0.00000000,0
7256.74166667,0.00000000,0.00003303,1
7258.02500000,0.00010442,0.00000000,0
7260.00000000,0.00267965,0.00094453,2
7265.00833333,0.00005675,0.00002822,3
7265.62500000,0.00011750,0.00004902,3
7265.75000000,0.00000000,0.00002238,1
7269.00833333,0.01388031,0.00804184,3
7270.00000000,0.00033020,0.00019613,3
7270.19166667,0.00003756,0.00007586,8
7270.96666667,0.00003314,0.00000000,0
7274.63333333,0.00007982,0.00000000,0
7275.00000000,0.00078472,0.00024114,2
7275.24166667,0.00007851,0.00000000,0
7275.39166667,0.00000000,0.00002243,1
7276.98333333,0.00000000,0.00071601,1
7278.17500000,0.00000000,0.00007385,1
7280.00000000,0.00290647,0.00107047,2
7282.11666667,0.00000000,0.00002169,1
7283.35833333,0.00003630,0.00000000,0
7284.91666667,0.00000000,0.00003508,1
7285.00000000,0.00004253,0.00002385,3
7285.38333333,0.00000000,0.00002566,1
7286.23333333,0.00006929,0.00000000,0
7289.20000000,0.00003893,0.00000000,0
7290.00000000,0.00030487,0.00010529,2
7292.54166667,0.00004244,0.00000000,0
7293.98333333,0.00000000,0.00006896,1
7294.91666667,0.00005434,0.00000000,0
7294.95833333,0.00004999,0.00002104,3
7295.00000000,0.00003620,0.00000000,0
7297.10833333,0.00004351,0.00000000,0
7297.52500000,0.00024981,0.00039117,6
7297.53333333,0.00025314,0.00038883,6
7297.84166667,0.00034841,0.00093995,9
7299.01666667,0.00008058,0.00000000,0
7299.79166667,0.00003961,0.00002401,3
7300.00000000,0.00266900,0.00134868,3
7305.00000000,0.00008385,0.00002607,2
7305.93333333,0.00000000,0.00002623,1
7309.21666667,0.00003519,0.00000000,0
7310.00000000,0.00037733,0.00012789,2
7311.85833333,0.00015371,0.00003405,7
7311.88333333,0.00014010,0.00003212,2
7317.59166667,0.00004141,0.00000000,0
7317.68333333,0.00004297,0.00000000,0
7317.96666667,0.00000000,0.00003448,1
7319.10000000,0.00000000,0.00002034,1
7319.13333333,0.00003626,0.00002125,3
7319.70833333,0.00008752,0.00003101,2
7319.72500000,0.00009026,0.00002990,2
7320.00000000,0.00213548,0.00066742,2
7320.35000000,0.00012243,0.00003094,2
7320.76666667,0.00011690,0.00002326,7
7321.13333333,0.00000000,0.00004543,1
7321.71666667,0.00005589,0.00000000,0
7321.98333333,0.00007237,0.00006485,5
7324.19166667,0.00003381,0.00000000,0
7325.00000000,0.00011185,0.00006969,4
7327.90833333,0.00007328,0.00000000,0
7328.92500000,0.00045717,0.00012912,2
7330.00000000,0.00034722,0.00003956,0
7333.62500000,0.00000000,0.00005016,1
7333.91666667,0.00000000,0.00006342,1
7333.92500000,0.00000000,0.00006470,1
7334.87500000,0.00006815,0.00000000,0
7337.37500000,0.00000000,0.00007341,1
7340.00000000,0.00245808,0.00077616,2
7342.40833333,0.00034573,0.00023812,4
7343.12500000,0.00004152,0.00000000,0
7343.30833333,0.00009706,0.00000000,0
7343.75833333,0.00005158,0.00000000,0
7347.52500000,0.00010208,0.00000000,0
7348.46666667,0.00000000,0.00002090,1
7348.64166667,0.00000000,0.00002028,1
7348.75000000,0.00004854,0.00002210,3
7349.55833333,0.00010284,0.00005467,3
7350.00000000,0.00032380,0.00028068,11
7351.70833333,0.00000000,0.00003672,1
7352.43333333,0.00000000,0.00004407,1
7353.26666667,0.00004558,0.00000000,0
7353.28333333,0.00004786,0.00000000,0
7354.21666667,0.00006780,0.00000000,0
7354.33333333,0.00003825,0.00000000,0
7354.85833333,0.00077291,0.00088275,5
7355.00833333,0.00000000,0.00007929,1
7355.36666667,0.00000000,0.00003353,1
7355.86666667,0.00014131,0.00007041,3
7355.87500000,0.00013860,0.00007069,3
7356.97500000,0.00004497,0.00000000,0
7357.85833333,0.00003427,0.00000000,0
7360.00000000,0.00262581,0.00065152,2
7360.20000000,0.00005261,0.00000000,0
7360.29166667,0.00005684,0.00000000,0
7361.75833333,0.00132514,0.00065639,3
7365.02500000,0.00007553,0.00000000,0
7365.44166667,0.00009284,0.00000000,0
7370.00000000,0.00039914,0.00000000,0
7372.19166667,0.00041056,0.00017859,3
7372.85000000,0.00000000,0.00003102,1
7373.04166667,0.00000000,0.00002206,1
7373.27500000,0.01028415,0.00479760,3
7373.88333333,0.00000000,0.00004322,1
7375.00000000,0.00144672,0.00156751,5
7375.74166667,0.00004791,0.00000000,0
7376.34166667,0.00033343,0.00016624,3
7377.90833333,0.00000000,0.00004932,1
7379.00833333,0.00026152,0.00000000,0
7379.23333333,0.00008439,0.00000000,0
7379.34166667,0.00006070,0.00000000,0
7380.00000000,0.00219415,0.00059698,2
7380.12500000,0.00010222,0.00004200,3
7380.88333333,0.00004327,0.00007705,8
7381.35833333,0.00004107,0.00000000,0
7387.14166667,0.00006939,0.00000000,0
7390.00000000,0.00032193,0.00007948,2
7391.77500000,0.00000000,0.00004735,1
7393.65000000,0.00000000,0.00005511,1
7396.90833333,0.00000000,0.00003977,1
7397.09166667,0.00008350,0.00000000,0
7397.45833333,0.00000000,0.00002274,1
7398.49166667,0.00005052,0.00000000,0
7400.00000000,0.00242238,0.00105777,3
7400.29166667,0.00000000,0.00002622,1
7401.34166667,0.00000000,0.00002317,1
7402.82500000,0.00004469,0.00002691,3
7402.87500000,0.00006320,0.00002248,2
7402.94166667,0.00006096,0.00000000,0
7404.39166667,0.00013647,0.00000000,0
7404.88333333,0.00003403,0.00000000,0
7405.00833333,0.00004405,0.00000000,0
7405.52500000,0.00008067,0.00003970,3
7406.90833333,0.00008644,0.00000000,0
7408.74166667,0.00003824,0.00003897,5
7410.00000000,0.00039372,0.00005866,0
7410.80833333,0.00007340,0.00000000,0
7412.79166667,0.00082627,0.00025244,2
7414.96666667,0.00000000,0.00005831,1
7414.99166667,0.00000000,0.00005377,1
7416.13333333,0.00003993,0.00000000,0
7418.75000000,0.00000000,0.00061931,1
7420.00000000,0.00153317,0.00044569,2
7421.87500000,0.00034582,0.00012012,2
7422.14166667,0.00033025,0.00023140,4
7422.18333333,0.00038009,0.00019919,3
7425.00000000,0.00026994,0.00008047,2
7425.33333333,0.00008976,0.00006882,4
7425.78333333,0.00004360,0.00000000,0
7429.90833333,0.00006056,0.00003892,4
7430.00000000,0.00024435,0.00000000,0
7430.46666667,0.00000000,0.00016219,1
7430.47500000,0.00000000,0.00016181,1
7431.19166667,0.00013149,0.00007439,3
7432.55833333,0.00180186,0.00143345,4
7432.85833333,0.00000000,0.00013892,1
7433.65833333,0.00003567,0.00000000,0
7433.97500000,0.00000000,0.00005588,1
7434.30833333,0.00003305,0.00000000,0
7434.75000000,0.00000000,0.00004599,1
7439.66666667,0.00000000,0.00002462,1
7439.78333333,0.00000000,0.00004501,1
7440.00000000,0.00145679,0.00030550,7
7442.28333333,0.00000000,0.00002907,1
7443.05833333,0.00003511,0.00000000,0
7446.30833333,0.00003502,0.00000000,0
7450.00000000,0.00026402,0.00017426,4
7450.98333333,0.00029947,0.00008977,2
7451.55000000,0.00061578,0.00098330,6
7451.76666667,0.00006173,0.00007102,5
7451.77500000,0.00006085,0.00007267,5
7453.53333333,0.00000000,0.00005310,1
7453.67500000,0.00000000,0.00003091,1
7454.85000000,0.00087952,0.00008354,0
7457.09166667,0.00000000,0.00003097,1
7458.36666667,0.00022852,0.00005252,2
7458.37500000,0.00022815,0.00005368,2
7460.00000000,0.00113119,0.00021286,7
7460.50833333,0.00006720,0.00007606,5
7461.84166667,0.00000000,0.00005378,1
7462.75000000,0.00006063,0.00002866,3
7462.80833333,0.00006025,0.00004447,4
7463.63333333,0.00000000,0.00004971,1
7465.58333333,0.00000000,0.00002625,1
7468.05000000,0.00003683,0.00000000,0
7468.07500000,0.00003393,0.00000000,0
7469.94166667,0.00011372,0.00009171,4
7470.00000000,0.00019951,0.00005010,2
7470.46666667,0.00000000,0.00002180,1
7470.69166667,0.00000000,0.00002109,1
7472.88333333,0.00019594,0.00006353,2
7473.75833333,0.00008845,0.00000000,0
7473.81666667,0.00006142,0.00000000,0
7474.05833333,0.00009013,0.00000000,0
7475.00000000,0.00036229,0.00002753,0
7475.74166667,0.00009364,0.00000000,0
7477.01666667,0.00015293,0.00012468,4
7477.72500000,0.00004257,0.00000000,0
7479.44166667,0.00005655,0.00000000,0
7480.00000000,0.00095032,0.00022015,2
7482.56666667,0.00000000,0.00003357,1
7485.51666667,0.00004387,0.00000000,0
7485.56666667,0.00004633,0.00000000,0
7485.74166667,0.00000000,0.00003521,1
7487.05833333,0.00009058,0.00000000,0
7487.08333333,0.00009653,0.00000000,0
7489.21666667,0.00022610,0.00006078,2
7489.29166667,0.00018679,0.00003468,7
7489.60833333,0.28209539,0.09961848,2
7489.80833333,0.00019115,0.00007764,3
7489.90833333,0.00008387,0.00002328,2
7490.00000000,0.00017303,0.00002428,0
7490.08333333,0.00006296,0.00000000,0
7490.19166667,0.00004016,0.00000000,0
7490.94166667,0.00000000,0.00003821,1
7491.88333333,0.00000000,0.00002426,1
7492.27500000,0.00004770,0.00005344,5
7493.19166667,0.00210295,0.00367033,8
7493.91666667,0.00006259,0.00006028,5
7494.26666667,0.00023829,0.00007357,2
7495.10000000,0.00000000,0.00002024,1
7495.43333333,0.00006375,0.00006041,5
7495.60000000,0.00016775,0.00004730,2
7498.09166667,0.00000000,0.00002283,1
7498.40000000,0.00000000,0.00011388,1
7499.69166667,0.00000000,0.00002989,1
7499.72500000,0.00003391,0.00002406,4
7499.85833333,0.00003410,0.00000000,0
7500.00000000,0.00272955,0.00149605,3
7500.36666667,0.00037307,0.00019408,3
7500.37500000,0.00036963,0.00019217,3
7500.51666667,0.00017076,0.00010067,3
7500.75000000,0.00119760,0.00091102,4
7501.41666667,0.00000000,0.00008587,1
7503.14166667,0.00022197,0.00002327,0
7503.28333333,0.00003645,0.00000000,0
7505.00000000,0.00004789,0.00000000,0
7506.25000000,0.00000000,0.00002131,1
7507.01666667,0.00000000,0.00236929,1
7508.82500000,0.00042279,0.00014304,2
7509.15833333,0.00000000,0.00002416,1
7510.00000000,0.00027476,0.00000000,0
7510.24166667,0.00004385,0.00000000,0
7510.30000000,0.00000000,0.00002062,1
7510.65000000,0.00003825,0.00000000,0
7511.00000000,0.00004682,0.00000000,0
7513.81666667,0.00005158,0.00000000,0
7514.67500000,0.01347132,0.01013197,4
7515.76666667,0.00043025,0.00002897,0
7517.58333333,0.00000000,0.00005211,1
7519.52500000,0.00000000,0.00002291,1
7519.65000000,0.00028663,0.00008469,2
7520.00000000,0.00108375,0.00011472,0
7522.80833333,0.00004290,0.00000000,0
7525.00000000,0.00009617,0.00016180,6
7530.00000000,0.00025220,0.00000000,0
7531.14166667,0.00003396,0.00000000,0
7532.31666667,0.00023675,0.00012124,3
7532.59166667,0.00070152,0.00044456,4
7533.00000000,0.00260648,0.00220311,4
7533.73333333,0.00016264,0.00004003,2
7534.53333333,0.00005940,0.00000000,0
7535.32500000,0.00099150,0.00021340,7
7535.33333333,0.00099130,0.00021193,7
7535.49166667,0.00030077,0.00009166,2
7537.05000000,0.00652354,0.00956615,6
7537.94166667,0.00034963,0.00002254,0
7539.05000000,0.00000000,0.00003825,1
7540.00000000,0.00124457,0.00009801,0
7540.80000000,0.00013703,0.00000000,0
7543.57500000,0.00006673,0.00000000,0
7544.70000000,0.00000000,0.00007989,1
7544.74166667,0.00003339,0.00003935,5
7544.81666667,0.00000000,0.00005895,1
7545.02500000,0.00011657,0.00000000,0
7546.62500000,0.00000000,0.00002585,1
7550.00000000,0.00051694,0.00005968,0
7550.97500000,0.00168450,0.00043249,2
7553.00000000,0.00004099,0.00000000,0
