freq,int_h2o,int_d2o,cluster
11430.00000000,0.00259896,0.00132339,6
11430.30000000,0.00103471,0.00030729,1
11430.36666667,0.00077086,0.00018873,0
11435.55833333,0.00003285,0.00001527,4
11438.10000000,0.00009385,0.00005928,7
11440.00000000,0.00051343,0.00016469,1
11450.00000000,0.00337665,0.00168097,6
11452.45833333,0.01032380,0.00205008,12
11452.58333333,0.00617752,0.00101728,3
11455.25833333,0.00231307,0.00034540,3
11458.16666667,0.00012962,0.00046822,26
11458.19166667,0.00009695,0.00049860,25
11458.27500000,0.00005701,0.00026503,-1
11460.00000000,0.00046346,0.00033469,8
11468.24166667,0.00057275,0.00011226,12
11470.00000000,0.00387648,0.00192487,6
11475.00000000,0.00016818,0.00002645,3
11480.00000000,0.00051498,0.00019309,2
11480.97500000,0.00010148,0.00001773,3
11484.37500000,0.00013937,0.00008643,7
11488.94166667,0.00016573,0.00003767,0
11490.00000000,0.00398714,0.00194248,22
11497.35833333,0.00021064,0.00002773,3
11497.38333333,0.00018163,0.00003337,3
11497.46666667,0.00013255,0.00002095,3
11499.12500000,0.00013422,0.00012915,11
11499.13333333,0.00013693,0.00012865,11
11500.00000000,0.00036211,0.00018746,6
11510.00000000,0.00382311,0.00185014,4
11520.00000000,0.00040803,0.00016384,2
11520.77500000,0.00005281,0.00001603,1
11523.44166667,0.00035769,0.00012002,16
11524.98333333,0.00010449,0.00007344,8
11525.06666667,0.00036715,0.00017759,4
11525.10000000,0.00044195,0.00016235,2
11530.00000000,0.00346731,0.00164019,4
11537.60000000,0.00018744,0.00005611,1
11538.08333333,0.00073509,0.00019722,1
11538.82500000,0.00063199,0.00008468,3
11538.83333333,0.00062512,0.00008591,3
11540.00000000,0.00032680,0.00019153,7
11540.50000000,0.00038558,0.00005442,3
11540.55833333,0.00031951,0.00006360,12
11540.59166667,0.00040244,0.00005956,3
11543.25000000,0.00031111,0.00010308,16
11550.00000000,0.00279082,0.00142014,6
11560.00000000,0.00035301,0.00010079,1
11564.22500000,0.00007193,0.00001784,0
11564.23333333,0.00007245,0.00001715,0
11570.00000000,0.00253252,0.00114180,4
11575.00000000,0.00010487,0.00001748,3
11580.00000000,0.00024971,0.00014870,7
11590.00000000,0.00228578,0.00106418,4
11592.53333333,0.00033448,0.00003256,5
11592.57500000,0.00013605,0.00004846,2
11592.64166667,0.00018541,0.00004555,0
11593.42500000,0.00356278,0.00089939,0
11593.45833333,0.00374190,0.00082946,0
11595.90833333,0.00287650,0.00038041,3
11595.95833333,0.00295057,0.00030910,5
11600.00000000,0.00045300,0.00022995,6
11604.36666667,0.00045083,0.00009745,0
11604.37500000,0.00045545,0.00009704,0
11610.00000000,0.00218026,0.00097208,4
11620.00000000,0.00030712,0.00011290,2
11621.09166667,0.00003486,0.00002281,7
11625.00000000,0.00015362,0.00013686,11
11630.00000000,0.00192960,0.00086301,4
11632.66666667,0.00159069,0.00036689,0
11632.68333333,0.00163082,0.00034692,0
11640.00000000,0.00014718,0.00010642,8
11640.62500000,0.00007387,0.00003189,4
11640.63333333,0.00007407,0.00003153,4
11644.42500000,0.00052037,0.00013644,0
11644.43333333,0.00052080,0.00013402,0
11645.43333333,0.00019428,0.00001974,5
11645.47500000,0.00018770,0.00002273,5
11650.00000000,0.00141362,0.00065077,4
11660.00000000,0.00016751,0.00009277,6
11665.72500000,0.00031930,0.00013634,4
11670.00000000,0.00115139,0.00055103,4
11671.15000000,0.00180800,0.00042561,0
11675.00000000,0.00012429,0.00006390,6
11677.62500000,0.00031947,0.00004962,3
11677.63333333,0.00032116,0.00004869,3
11680.00000000,0.00012403,0.00004446,2
11681.10833333,0.00003886,0.00001240,1
11685.01666667,0.00004107,0.00001226,1
11690.00000000,0.00101429,0.00043783,4
11700.00000000,0.00034695,0.00023028,15
11702.92500000,0.00006248,0.00002386,2
11702.93333333,0.00006176,0.00002378,2
11710.00000000,0.00101094,0.00043566,4
11718.75000000,0.00087572,0.00042801,6
11720.00000000,0.00017877,0.00013039,8
11725.00000000,0.00016375,0.00003730,0
11728.40833333,0.00003981,0.00001182,1
11729.10833333,0.00032656,0.00010259,1
11729.76666667,0.00081231,0.00017383,0
11729.77500000,0.00082448,0.00016842,0
11729.85833333,0.00047819,0.00012524,0
11730.00000000,0.00099519,0.00048606,6
11740.00000000,0.00027484,0.00010016,2
11750.00000000,0.00123001,0.00045928,2
11760.00000000,0.00021489,0.00010573,6
11761.68333333,0.00012057,0.00013056,14
11767.50833333,0.00253413,0.00121596,4
11767.53333333,0.00265460,0.00111563,4
11770.00000000,0.00121041,0.00055778,4
11770.22500000,0.00072028,0.00081987,14
11770.23333333,0.00073227,0.00081794,14
11775.00000000,0.00003626,0.00004201,14
11778.10000000,0.00008121,0.00002950,2
11779.62500000,0.00004923,0.00001692,2
11780.00000000,0.00008831,0.00004262,4
11780.91666667,0.00072972,0.00028188,2
11788.10833333,0.00003995,0.00001475,2
11788.14166667,0.00003990,0.00002015,6
11788.26666667,0.00018637,0.00005442,1
11788.27500000,0.00018811,0.00005377,1
11790.00000000,0.00115328,0.00048989,4
11794.15833333,0.00009097,0.00004314,4
11800.00000000,0.00050152,0.00019777,2
11810.00000000,0.00131293,0.00053891,20
11810.64166667,0.00289563,0.00055457,12
11810.72500000,0.00173101,0.00043706,0
11816.40000000,0.00007946,0.00003046,2
11820.00000000,0.00012267,0.00003729,1
11825.00000000,0.00026259,0.00008293,1
11825.65833333,0.00009657,0.00001216,5
11830.00000000,0.00156220,0.00066110,4
11830.86666667,0.00055851,0.00004619,5
11830.87500000,0.00056540,0.00004655,5
11839.70833333,0.00055059,0.00009376,3
11840.00000000,0.00020796,0.00010653,6
11842.78333333,0.00021753,0.00002515,5
11850.00000000,0.00161252,0.00077286,4
11850.08333333,0.00164039,0.00020834,3
11850.20000000,0.00137405,0.00004494,9
11860.00000000,0.00030829,0.00007848,0
11865.25833333,0.00010827,0.00003389,1
11868.60000000,0.00032401,0.00008414,0
11868.63333333,0.00036193,0.00008001,0
11870.00000000,0.00202285,0.00079466,2
11875.00000000,0.00039143,0.00014408,2
11880.00000000,0.00028669,0.00014786,6
11889.56666667,0.00094986,0.00054029,18
11890.00000000,0.00254359,0.00103128,2
11892.21666667,0.00046351,0.00025444,6
11892.41666667,0.00007206,0.00001495,0
11894.45833333,0.00467290,0.00106500,0
11894.48333333,0.00476837,0.00099658,0
11894.81666667,0.00003709,0.00001821,6
11894.83333333,0.00004110,0.00001742,4
11896.79166667,0.00006079,0.00004990,10
11900.00000000,0.00093457,0.00029426,1
11910.00000000,0.00317656,0.00126518,2
11911.10000000,0.00006306,0.00003501,6
11912.55000000,0.00005595,0.00003797,8
11914.06666667,0.00083752,0.00037510,4
11920.00000000,0.00049777,0.00019003,2
11923.62500000,0.00427152,0.00048877,5
11930.00000000,0.00291437,0.00111688,2
11931.92500000,0.00684988,0.00076017,5
11940.00000000,0.00036697,0.00012795,2
11944.50833333,0.00009905,0.00001607,3
11944.55000000,0.00004379,0.00001539,2
11946.67500000,0.00025619,0.00008432,1
11950.00000000,0.00250833,0.00101580,2
11957.72500000,0.00038931,0.00009932,0
11957.75833333,0.00043345,0.00009342,0
11960.00000000,0.00027285,0.00010966,2
11962.89166667,0.00007546,0.00003350,4
11970.00000000,0.00252179,0.00097761,2
11975.02500000,0.00035034,0.00006223,3
11980.00000000,0.00034528,0.00012597,2
11981.69166667,0.00006825,0.00001597,0
11985.00833333,0.00004858,0.00002625,6
11990.00000000,0.00246408,0.00096540,2
11999.85000000,0.00043663,0.00044479,24
12000.00000000,0.13029484,0.11799848,11
12000.22500000,0.00003500,0.00003024,10
12006.24166667,0.00181597,0.00011945,5
12006.33333333,0.00239264,0.00006852,9
12010.00000000,0.00219188,0.00084320,2
12011.72500000,0.00009523,0.00003547,2
12011.99166667,0.00006445,0.00003149,6
12017.94166667,0.00063870,0.00007382,5
12018.05833333,0.00052341,0.00002425,9
12019.89166667,0.00014301,0.00001464,5
12020.00000000,0.00028643,0.00010487,2
12025.00000000,0.00020393,0.00001732,5
12030.00000000,0.00201403,0.00074735,2
12033.72500000,0.00049555,0.00007864,3
12033.74166667,0.00044862,0.00008267,3
12033.83333333,0.00050684,0.00003697,5
12040.00000000,0.00031001,0.00012336,2
12041.34166667,0.00003438,0.00001239,2
12045.00000000,0.00005460,0.00003251,7
12050.00000000,0.00293147,0.00117090,2
12059.39166667,0.00005694,0.00006325,14
12060.00000000,0.00027845,0.00006418,0
12060.53333333,0.00005725,0.00001554,1
12070.00000000,0.00322038,0.00112607,2
12075.00000000,0.00019980,0.00006625,16
12080.00000000,0.00015189,0.00004329,1
12081.79166667,0.00003361,0.00002936,10
12085.36666667,0.00010096,0.00001949,12
12085.37500000,0.00010417,0.00001942,3
12090.00000000,0.00212471,0.00080824,2
12100.00000000,0.00038942,0.00017132,4
12109.37500000,0.00052669,0.00027348,6
12110.00000000,0.00111905,0.00041128,2
12120.00000000,0.00023622,0.00008185,2
12125.00000000,0.00019434,0.00020450,14
12125.66666667,0.00006868,0.00001252,3
12128.69166667,0.00018584,0.00001772,5
12129.37500000,0.00053590,0.00003663,5
12130.00000000,0.00138094,0.00049744,2
12140.00000000,0.00028637,0.00010625,2
12150.00000000,0.00188068,0.00068414,2
12158.20833333,0.00011620,0.00004015,2
12170.00000000,0.00121523,0.00041126,2
12175.00000000,0.00004907,0.00002535,6
12180.00000000,0.00013291,0.00005088,2
12183.93333333,0.00005387,0.00001738,1
12185.67500000,0.00086752,0.00014491,3
12185.79166667,0.00093963,0.00010750,5
12185.89166667,0.00044813,0.00010385,0
12190.00000000,0.00065298,0.00020640,1
12200.00000000,0.00025364,0.00005944,0
12207.03333333,0.00018576,0.00005752,1
12210.00000000,0.00118957,0.00041208,2
12216.37500000,0.00005908,0.00001875,1
12220.00000000,0.00019544,0.00007407,2
12220.25833333,0.00010361,0.00001449,3
12220.27500000,0.00010124,0.00001472,3
12224.12500000,0.00727699,0.00089172,5
12225.00000000,0.00010618,0.00004910,4
12230.00000000,0.00188424,0.00065000,2
12236.60833333,0.00009824,0.00002468,0
12236.65833333,0.00012367,0.00002210,3
12237.50833333,0.00028775,0.00007319,0
12239.57500000,0.00039804,0.00006604,3
12240.00000000,0.00022197,0.00007603,2
12250.00000000,0.00211945,0.00067009,1
12255.85000000,0.00012594,0.00003786,1
12258.91666667,0.00006145,0.00001414,0
12260.00000000,0.00016203,0.00006728,4
12264.16666667,0.00034595,0.00005316,3
12264.18333333,0.00033683,0.00005496,3
12264.42500000,0.00503033,0.00099457,12
12264.63333333,0.00004231,0.00001529,2
12264.80000000,0.00564342,0.00102902,3
12265.04166667,0.00033519,0.00006674,12
12267.01666667,0.00007479,0.00004359,7
12267.04166667,0.00008327,0.00004039,22
12270.00000000,0.00081678,0.00028273,2
12275.00000000,0.00017750,0.00004251,0
12276.15833333,0.00008082,0.00003633,4
12276.17500000,0.00008208,0.00003356,20
12280.00000000,0.00011974,0.00003549,1
12290.00000000,0.00158832,0.00051767,1
12300.00000000,0.00025710,0.00006946,1
12304.68333333,0.00052712,0.00019747,2
12306.60833333,0.00016038,0.00006353,2
12308.15000000,0.00009243,0.00004115,4
12310.00000000,0.00133755,0.00043512,1
12320.00000000,0.00013402,0.00004166,1
12325.00000000,0.00017860,0.00009939,6
12330.00000000,0.00025441,0.00007212,1
12332.10833333,0.00013004,0.00001741,3
12334.15000000,0.00004703,0.00001226,0
12340.00000000,0.00016877,0.00005925,2
12343.76666667,0.00015592,0.00003993,0
12344.99166667,0.00008360,0.00001239,3
12350.00000000,0.00094583,0.00027085,1
12352.71666667,0.00071324,0.00032525,4
12353.49166667,0.00035713,0.00007397,0
12360.00000000,0.00004693,0.00002625,6
12365.00000000,0.00006863,0.00002005,1
12366.72500000,0.00011995,0.00001694,3
12366.76666667,0.00011203,0.00001832,3
12366.77500000,0.00010799,0.00001842,3
12370.00000000,0.00063388,0.00020379,1
12370.74166667,0.00014334,0.00001417,5
12375.00000000,0.00007035,0.00017034,23
12379.78333333,0.00008431,0.00001193,3
12380.00000000,0.00006163,0.00001644,1
12384.80000000,0.00004256,0.00002363,6
12385.00833333,0.00005799,0.00001480,0
12386.08333333,0.00057462,0.00008014,3
12390.00000000,0.00123175,0.00039646,1
12391.35000000,0.00005940,0.00003251,6
12391.38333333,0.00007088,0.00003195,4
12400.00000000,0.00008148,0.00017209,21
12402.33333333,0.00008570,0.00002495,1
12405.31666667,0.00006606,0.00001547,0
12410.00000000,0.00033084,0.00010479,1
12414.76666667,0.00021712,0.00003586,3
12414.78333333,0.00021013,0.00003690,3
12417.26666667,0.00100721,0.00039896,2
12417.27500000,0.00100048,0.00040298,2
12420.00833333,0.00004885,0.00001533,1
12425.00000000,0.00034976,0.00011954,2
12430.00000000,0.00073597,0.00023018,1
12433.33333333,0.00032444,0.00010795,16
12439.99166667,0.00005275,0.00002306,4
12450.00000000,0.00028771,0.00003824,3
12461.86666667,0.00026496,0.00002919,5
12461.90000000,0.00027917,0.00002698,5
12470.00000000,0.00010920,0.00004186,2
12470.38333333,0.00065666,0.00011432,3
12475.00000000,0.00010886,0.00002320,0
12479.74166667,0.00015035,0.00003811,0
12479.85000000,0.00007679,0.00001196,3
12479.99166667,0.00004364,0.00001275,1
12480.37500000,0.00006399,0.00001528,0
12480.66666667,0.09566118,0.03536741,2
12480.68333333,0.09706938,0.03408920,2
12480.87500000,0.00018732,0.00005297,1
12480.96666667,0.00003520,0.00001545,4
12482.42500000,0.00182342,0.00083381,4
12482.44166667,0.00185120,0.00081782,4
12488.32500000,0.00014463,0.00008933,7
12488.33333333,0.00014183,0.00008994,7
12488.40000000,0.00014847,0.00006862,4
12490.00833333,0.00004020,0.00001376,2
12496.84166667,0.00027070,0.00007199,1
12498.45000000,0.00005532,0.00001241,0
12498.96666667,0.00004477,0.00001162,0
12499.06666667,0.00004279,0.00001293,1
12499.15833333,0.00007231,0.00001523,0
12499.25833333,0.00005689,0.00001500,0
12499.30833333,0.00006274,0.00001508,0
12499.35833333,0.00006954,0.00001515,0
12499.40833333,0.00005858,0.00001607,1
12499.45833333,0.00009712,0.00002182,0
12499.50833333,0.00008390,0.00001913,0
12499.55000000,0.00008661,0.00002453,1
12499.60000000,0.00014377,0.00003026,0
12499.65000000,0.00011660,0.00002883,0
12499.69166667,0.00017457,0.00004075,0
12499.73333333,0.00021710,0.00005427,0
12499.80833333,0.00040691,0.00009793,0
12499.84166667,0.00063279,0.00015465,0
12500.00000000,1.38755648,0.33865487,0
12500.15833333,0.00060405,0.00014921,0
12500.19166667,0.00039712,0.00009785,0
12500.26666667,0.00021459,0.00005340,0
12500.30833333,0.00016602,0.00004037,0
12500.35833333,0.00013686,0.00003223,0
12500.40000000,0.00011738,0.00002327,12
12500.45000000,0.00009602,0.00003262,2
12500.49166667,0.00009464,0.00001291,3
12500.54166667,0.00008373,0.00002436,1
12500.59166667,0.00006782,0.00001189,3
12500.64166667,0.00007234,0.00001898,0
12500.69166667,0.00006299,0.00001554,0
12500.83333333,0.00007137,0.00001301,3
12501.58333333,0.00004099,0.00001398,2
12501.67500000,0.00003433,0.00001470,4
12502.78333333,0.00005807,0.00001243,0
12510.00000000,0.00013248,0.00003637,1
12519.31666667,0.00048442,0.00010853,0
12519.33333333,0.00046744,0.00011300,0
12525.00833333,0.00014891,0.00001176,5
12530.00000000,0.00028820,0.00008435,1
12548.61666667,0.00127985,0.00058701,4
12550.00000000,0.00037005,0.00014834,2
12554.65833333,0.00021800,0.00008128,2
12554.67500000,0.00020788,0.00008411,2
12554.74166667,0.00018434,0.00006317,2
12563.43333333,0.00017739,0.00004992,1
12566.66666667,0.00022625,0.00007696,2
12570.00000000,0.00039590,0.00012102,1
12575.00000000,0.00021683,0.00013182,7
12585.22500000,0.00019589,0.00003179,3
12590.00000000,0.00038297,0.00010648,1
12594.66666667,0.00028291,0.00009599,2
12594.67500000,0.00028314,0.00009593,2
12597.65833333,0.00010612,0.00003494,1
12599.99166667,0.00017537,0.00008859,6
12608.62500000,0.00005253,0.00001920,2
12608.63333333,0.00005177,0.00002133,4
12608.95000000,0.00203714,0.00026910,3
12609.01666667,0.00205333,0.00027187,3
12610.00000000,0.00090560,0.00026827,1
12613.61666667,0.00007469,0.00001193,3
12613.73333333,0.00061787,0.00019735,1
12613.91666667,0.12912000,0.03272567,0
12614.12500000,0.00020611,0.00005542,1
12615.19166667,0.00003949,0.00002020,6
12617.15833333,0.00093701,0.00002316,9
12617.26666667,0.00070084,0.00005266,5
12618.48333333,0.00012409,0.00002829,0
12618.60833333,0.00005849,0.00001193,0
12620.05000000,0.00012593,0.00003296,0
12620.20000000,0.01912981,0.00496992,0
12620.28333333,0.01535604,0.00386441,0
12620.45833333,0.00004153,0.00001430,2
12620.53333333,0.00007481,0.00003365,4
12620.64166667,0.00327953,0.00035483,5
12620.67500000,0.00238090,0.00021832,5
12620.75833333,0.00150264,0.00038391,0
12620.87500000,0.00010640,0.00002345,0
12624.62500000,0.00083302,0.00023334,1
12625.00000000,0.00003464,0.00003018,10
12626.69166667,0.00012766,0.00001566,5
12629.23333333,0.02603605,0.00833310,1
12629.30833333,0.02151316,0.00696179,1
12630.00000000,0.00068188,0.00019178,1
12633.22500000,0.00012446,0.00002118,3
12633.23333333,0.00012384,0.00002133,3
12636.74166667,0.00013355,0.00003338,0
12636.85000000,0.00005263,0.00001232,0
12646.43333333,0.00011904,0.00003750,1
12646.52500000,0.00025761,0.00005999,0
12646.53333333,0.00026441,0.00005945,0
12650.00000000,0.00032791,0.00008798,1
12656.25000000,0.00021033,0.00005381,0
12660.00000000,0.00017556,0.00004853,1
12670.00000000,0.00152476,0.00042562,1
12675.00000000,0.00014653,0.00008365,18
12680.00000000,0.00011605,0.00003939,2
12690.00000000,0.00183263,0.00050899,1
12692.80833333,0.00093405,0.00022966,0
12695.31666667,0.00009871,0.00005885,7
12700.00000000,0.00014091,0.00019168,27
12710.00000000,0.00180843,0.00050919,1
12718.10833333,0.00005829,0.00001705,1
12720.00000000,0.00013846,0.00003324,0
12723.85000000,0.00005013,0.00001297,0
12723.88333333,0.00004046,0.00001489,2
12725.00000000,0.00032669,0.00001938,9
12730.00000000,0.00091954,0.00025664,1
12733.30833333,0.00008974,0.00001791,12
12733.33333333,0.00007745,0.00001623,0
12734.38333333,0.00007104,0.00001552,0
12740.00000000,0.00004509,0.00001359,1
12741.82500000,0.00057705,0.00005879,5
12741.85000000,0.00063780,0.00005557,5
12742.01666667,0.00035677,0.00002543,5
12743.32500000,0.00026531,0.00002206,5
12743.33333333,0.00026547,0.00002277,5
12743.50833333,0.00116580,0.00010131,5
12744.15000000,0.00011105,0.00004485,2
12750.00000000,0.00210331,0.00052411,0
12751.15000000,0.00094598,0.00015634,3
12754.55833333,0.00034358,0.00011507,16
12760.01666667,0.00030654,0.00006620,0
12760.23333333,0.00073041,0.00016235,0
12760.40000000,0.09495057,0.02204515,0
12760.43333333,0.10268921,0.02043961,12
12760.62500000,0.00019673,0.00003819,12
12770.00000000,0.00209431,0.00057578,1
12772.54166667,0.00010348,0.00003318,1
12775.00000000,0.00015096,0.00001749,5
12779.74166667,0.00009038,0.00001981,0
12780.00000000,0.00029968,0.00009073,1
12790.00000000,0.00130245,0.00033025,0
12792.96666667,0.00026925,0.00010107,2
12792.97500000,0.00026834,0.00009880,2
12800.00000000,0.00027803,0.00004741,3
12810.00000000,0.00089574,0.00022543,0
12812.75000000,0.00019304,0.00005005,0
12812.77500000,0.00020576,0.00004253,0
12814.22500000,0.00021941,0.00004321,12
12814.30000000,0.00008344,0.00004058,22
12814.33333333,0.00010359,0.00004627,4
12820.00000000,0.00019948,0.00005381,1
12822.26666667,0.00007434,0.00001501,0
12822.28333333,0.00006539,0.00001570,0
12830.00000000,0.00106041,0.00027550,0
12840.00833333,0.00003944,0.00001159,1
12841.28333333,0.00042414,0.00006100,3
12841.79166667,0.00010921,0.00006677,7
12850.00000000,0.00151989,0.00040874,1
12859.99166667,0.00023168,0.00006377,1
12870.00000000,0.00156908,0.00040682,0
12870.61666667,0.00006715,0.00002347,2
12870.64166667,0.00005758,0.00002674,4
12875.00000000,0.00012802,0.00009555,8
12880.00000000,0.00028893,0.00006111,0
12890.00000000,0.00159314,0.00041982,0
12890.62500000,0.00031919,0.00001870,9
12890.65000000,0.00028306,0.00002099,5
12900.00000000,0.00043258,0.00016230,2
12910.00000000,0.00262040,0.00067423,0
12920.00000000,0.00010842,0.00005035,4
12925.00000000,0.00031731,0.00005377,3
12930.00000000,0.00364008,0.00088849,0
12930.95000000,0.00158328,0.00064076,2
12930.98333333,0.00126174,0.00062291,6
12931.05000000,0.00117325,0.00048496,4
12939.44166667,0.00015233,0.00004826,1
12940.00833333,0.00033376,0.00006041,3
12944.66666667,0.00133698,0.00040104,1
12944.68333333,0.00136589,0.00038650,1
12950.00000000,0.00290285,0.00082748,1
12960.00000000,0.00028299,0.00005727,0
12960.86666667,0.00026403,0.00003205,5
12960.88333333,0.00026793,0.00002747,5
12967.78333333,0.00037540,0.00001156,9
12970.00000000,0.00211871,0.00055214,0
12980.00000000,0.00039893,0.00009708,0
12980.46666667,0.00007676,0.00001154,3
12990.00000000,0.00223367,0.00055395,0
12993.66666667,0.00028154,0.00005162,3
12993.72500000,0.00018126,0.00002978,3
12993.75833333,0.00015031,0.00003769,0
13000.00833333,0.00014852,0.00002352,3
13006.26666667,0.00049563,0.00007344,3
13010.00000000,0.00255773,0.00062369,0
13015.00000000,0.00005221,0.00001188,0
13017.25000000,0.00278600,0.00052879,12
13017.28333333,0.00233977,0.00047258,0
13017.34166667,0.00282771,0.00028593,5
13018.30833333,0.00012700,0.00008683,8
13020.00000000,0.00045619,0.00009561,0
13021.60833333,0.00033607,0.00002097,9
13025.00000000,0.00026492,0.00002906,5
13025.52500000,0.00114468,0.00007749,5
13025.53333333,0.00111095,0.00007922,5
13025.62500000,0.00115851,0.00004603,9
13030.00000000,0.00278107,0.00067898,0
13033.09166667,0.00094768,0.00003984,9
13033.20000000,0.00080189,0.00003081,9
13037.06666667,0.00004093,0.00001982,4
13037.08333333,0.00004450,0.00002415,6
13040.00000000,0.00039452,0.00009951,0
13050.00000000,0.00267875,0.00070512,0
13060.00000000,0.00042344,0.00009306,0
13067.85833333,0.00050524,0.00008765,3
13067.88333333,0.00052618,0.00007697,3
13070.00000000,0.00294486,0.00071467,0
13075.00000000,0.00015521,0.00002063,3
13076.16666667,0.00006000,0.00001262,0
13076.17500000,0.00005831,0.00001352,0
13077.01666667,0.00023060,0.00002093,5
13077.06666667,0.00012833,0.00001413,5
13077.13333333,0.00026618,0.00002232,5
13080.00000000,0.00050581,0.00013156,0
13085.93333333,0.00054854,0.00011418,0
13087.11666667,0.00417679,0.00027033,9
13087.13333333,0.00395025,0.00028553,5
13087.20833333,0.00434703,0.00015202,9
13087.40833333,0.00229289,0.00014331,9
13087.43333333,0.00197783,0.00014972,5
13087.50000000,0.00225760,0.00007897,9
13090.00000000,0.00324842,0.00082347,0
13100.00000000,0.00074311,0.00013481,3
13102.87500000,0.00471394,0.00024589,9
13102.96666667,0.00539331,0.00015230,9
13108.55000000,0.00014108,0.00001825,3
13108.57500000,0.00014719,0.00001650,5
13110.00000000,0.00246503,0.00062436,0
13110.43333333,0.00353024,0.00246586,8
13112.24166667,0.00018688,0.00002261,5
13112.28333333,0.00020799,0.00002040,5
13112.95833333,0.00019814,0.00002845,3
13112.99166667,0.00016480,0.00001955,5
13113.75833333,0.00006847,0.00001359,12
13119.96666667,0.00023323,0.00006303,1
13120.00000000,0.00030556,0.00007483,0
13120.06666667,0.00011628,0.00001406,5
13125.00000000,0.00093787,0.00018942,0
13130.00000000,0.00209102,0.00051001,0
13140.00000000,0.00036571,0.00006135,3
13149.81666667,0.00014427,0.00003433,0
13149.85000000,0.00012197,0.00002553,0
13150.00000000,0.00232613,0.00062001,1
13160.00000000,0.00030345,0.00009071,1
13160.29166667,0.00003326,0.00002094,7
13169.13333333,0.00003898,0.00002152,6
13170.00000000,0.00228081,0.00057672,0
13175.00000000,0.00017850,0.00003765,0
13180.00000000,0.00015494,0.00002549,3
13190.00000000,0.00179932,0.00044650,0
13194.91666667,0.00163330,0.00013775,5
13194.93333333,0.00152268,0.00012376,5
13195.00000000,0.00159849,0.00008404,9
13200.00000000,0.00015295,0.00002209,3
13210.00000000,0.00146711,0.00035874,0
13219.08333333,0.00054003,0.00187628,26
13220.00000000,0.00011421,0.00001978,3
13221.45000000,0.00005547,0.00001311,0
13221.47500000,0.00005029,0.00001478,1
13221.90000000,0.00013710,0.00020956,17
13221.93333333,0.00016073,0.00015790,11
13226.41666667,0.00051718,0.00006075,5
13230.00000000,0.00149109,0.00039939,1
13240.00000000,0.00016547,0.00004577,1
13250.00000000,0.00150491,0.00037144,0
13260.00000000,0.00026757,0.00004702,3
13263.90000000,0.00012890,0.00001480,5
13270.00000000,0.00121860,0.00031969,0
13275.00000000,0.00019988,0.00003111,3
13280.00000000,0.00020509,0.00007020,2
13281.25000000,0.00020837,0.00004923,0
13290.00000000,0.00115948,0.00027731,0
13300.00000000,0.00041985,0.00010332,0
13303.31666667,0.00016450,0.00001754,5
13303.34166667,0.00015145,0.00001932,3
13310.00000000,0.00115728,0.00027997,0
13315.00833333,0.00004361,0.00001303,1
13320.00000000,0.00011633,0.00002327,12
13325.00000000,0.00029515,0.00003564,5
13330.00000000,0.00153211,0.00038863,0
13334.28333333,0.00228018,0.00128650,6
13340.00000000,0.00016924,0.00004612,1
13350.00000000,0.00173259,0.00036502,0
13360.00000000,0.00019864,0.00008340,4
13370.00000000,0.00203059,0.00049473,0
13375.00000000,0.00006253,0.00006546,14
13380.00000000,0.00028416,0.00004863,3
13390.00000000,0.00232611,0.00058736,0
13395.62500000,0.00006139,0.00002493,2
13400.00000000,0.00074156,0.00017570,0
13406.50833333,0.00080924,0.00003521,9
13406.53333333,0.00083646,0.00002594,9
13408.96666667,0.00016402,0.00001535,5
13408.97500000,0.00016510,0.00001502,5
13410.00000000,0.00269255,0.00068901,0
13420.00000000,0.00033699,0.00009617,1
13425.02500000,0.00003940,0.00001953,6
13430.00000000,0.00289694,0.00073368,0
13440.00000000,0.00042069,0.00007649,3
13449.32500000,0.00209343,0.00020901,5
13449.45000000,0.00381176,0.00021846,9
13449.47500000,0.00345412,0.00021111,9
13449.57500000,0.00193335,0.00007516,9
13450.00000000,0.00328172,0.00084974,0
13460.00000000,0.00030844,0.00010894,2
13470.00000000,0.00390055,0.00099743,0
13475.00000000,0.00004954,0.00004681,11
13476.55833333,0.00016362,0.00006107,2
13480.00000000,0.00040283,0.00008686,0
13490.00000000,0.00439967,0.00115344,0
13500.00000000,0.00056436,0.00020195,2
13510.00000000,0.00447728,0.00117553,0
13515.63333333,0.00009262,0.00001912,0
13519.00833333,0.00031958,0.00008705,1
13520.00000000,0.00058627,0.00011928,0
13525.00000000,0.00030497,0.00003451,5
13530.00000000,0.00420149,0.00112971,1
13540.00000000,0.00040422,0.00017435,4
13550.00000000,0.00351354,0.00097173,1
13560.00000000,0.00051614,0.00008204,3
13561.84166667,0.00007940,0.00002421,1
13561.88333333,0.00005685,0.00003152,6
13567.60000000,0.00003520,0.00001776,6
13570.00000000,0.00282832,0.00078325,1
13575.00000000,0.00010531,0.00003647,2
13580.00000000,0.00039051,0.00013367,2
13590.00000000,0.00251389,0.00068284,1
13593.75000000,0.00009029,0.00002535,1
13595.00000000,0.00004314,0.00001794,4
13600.00000000,0.00033046,0.00011425,2
13610.00000000,0.00261088,0.00070178,1
13610.20000000,0.00364983,0.00021486,9
13610.24166667,0.00239545,0.00018089,5
13610.30833333,0.00389151,0.00020546,9
13614.99166667,0.00006602,0.00001395,0
13620.00000000,0.00044486,0.00011677,0
