!Params
!Apodization=Kaiser
!Apodization Beta=6.0
!Band (MHz)=2000.0,8000.0
!Frequency Start (MHz)=2000.0
!Frequency Stop (MHz)=8000.0
!Gate Length (us)=20.0
!Gate Start (us)=0.0
!Normalization Reference Frequency (MHz)=2000.0
!Normalization Scale=1.0
!Normalization Slope (1/MHz)=0.000137
!Zero Pad=2
!Data
!FFT
freq	int_so2	int_water	int_deu
3013.38434	0.00000	0.00002	0.00000
6380.40304	0.00000	0.00000	0.00002
4874.89700	0.00000	0.00002	0.00000
4492.18750	0.00002	0.00000	0.00000
7617.18750	0.00001	0.00000	0.00000
6601.91774	0.00000	0.00003	0.00000
5597.05496	0.00000	0.00002	0.00000
6442.70182	0.00000	0.00002	0.00003
4504.63295	0.00000	0.00002	0.00000
4768.57424	0.00002	0.00000	0.00000
6700.68264	0.00002	0.00000	0.00000
5841.70818	0.00000	0.00000	0.00002
5966.19844	0.00000	0.00002	0.00000
3291.21351	0.00000	0.00004	0.00011
5075.03748	0.00002	0.00000	0.00000
6562.30450	0.00016	0.00000	0.00000
4850.62599	0.00000	0.00022	0.00000
7973.56367	0.00000	0.00000	0.00004
5701.76840	0.00000	0.00000	0.00002
2149.93954	0.00000	0.00000	0.00003
7183.18224	0.00000	0.00000	0.00004
6688.36832	0.00000	0.00002	0.00000
4639.48250	0.00002	0.00000	0.00000
6462.04948	0.00000	0.00007	0.00000
2164.23273	0.00000	0.00000	0.00002
5709.64813	0.00003	0.00000	0.00000
2438.11607	0.00001	0.00000	0.00000
4147.76802	0.00000	0.00000	0.00027
6354.27237	0.00000	0.00002	0.00000
5686.96260	0.00002	0.00000	0.00000
6414.99758	0.00000	0.00000	0.00002
3593.75477	0.00001	0.00000	0.00000
5134.36794	0.00003	0.00000	0.00000
7401.69287	0.00002	0.00000	0.00000
6779.34885	0.00006	0.00000	0.00000
3949.65410	0.00002	0.00000	0.00000
7316.70856	0.00002	0.00000	0.00000
6280.04074	0.00000	0.00000	0.00008
4527.35424	0.00000	0.00000	0.00003
6661.17668	0.00000	0.00003	0.00002
5968.72568	0.00000	0.00002	0.00000
4303.93219	0.00006	0.00000	0.00000
5996.42992	0.00000	0.00002	0.00000
7993.34049	0.00002	0.00000	0.00000
4647.04037	0.00000	0.00005	0.00000
7444.17906	0.00000	0.00000	0.00004
7812.89339	0.00001	0.00000	0.00000
2698.61221	0.00000	0.00000	0.00002
3844.30885	0.00001	0.00000	0.00000
4761.07597	0.00000	0.00002	0.00000
6184.70907	0.00002	0.00000	0.00000
6723.03438	0.00000	0.00009	0.00000
5308.79498	0.00000	0.00003	0.00000
5058.24089	0.00000	0.00000	0.00008
3282.84502	0.00000	0.00002	0.00000
6700.25349	0.00002	0.00000	0.00000
7815.77826	0.00001	0.00000	0.00000
5016.21962	0.00000	0.00002	0.00004
4709.26762	0.00000	0.00009	0.00008
3876.93644	0.00003	0.00000	0.00000
5667.17386	0.00140	0.00000	0.00000
5972.19467	0.00013	0.00000	0.00000
6840.10983	0.00000	0.00000	0.00007
5094.86198	0.00000	0.00000	0.00007
6167.90056	0.00000	0.00000	0.00007
3576.43366	0.00000	0.00002	0.00003
3333.68778	0.00002	0.00000	0.00000
4040.08627	0.00000	0.00002	0.00000
2634.81140	0.00000	0.00000	0.00002
4631.69813	0.00000	0.00000	0.00019
5437.85095	0.00000	0.00002	0.00000
3158.27131	0.00000	0.00000	0.00006
7994.79485	0.00000	0.00000	0.00002
6251.46627	0.00001	0.00000	0.00000
3797.90068	0.00002	0.00000	0.00000
7337.92782	0.00000	0.00010	0.00000
5460.64377	0.00003	0.00000	0.00000
4571.29478	0.00009	0.00000	0.00000
6135.76174	0.00004	0.00000	0.00000
6568.30072	0.00001	0.00000	0.00000
7038.87939	0.00012	0.00000	0.00000
6726.41993	0.00000	0.00002	0.00000
6763.98277	0.00000	0.00000	0.00003
6481.74286	0.00003	0.00000	0.00000
7196.56944	0.00002	0.00000	0.00000
2738.11817	0.00000	0.00000	0.00002
6621.70649	0.00000	0.00045	0.00002
7348.27518	0.00000	0.00002	0.00000
3065.83643	0.00006	0.00000	0.00000
7702.19564	0.00003	0.00000	0.00000
7765.94877	0.00000	0.00000	0.00002
6635.03408	0.00002	0.00000	0.00000
6456.14862	0.00000	0.00310	0.00003
5154.15668	0.00001	0.00000	0.00000
6417.98973	0.00000	0.00002	0.00008
6378.93677	0.00000	0.00003	0.00000
6381.51169	0.00000	0.00038	0.00167
6747.65110	0.00000	0.00012	0.00003
5844.60497	0.00002	0.00000	0.00000
7143.59283	0.00011	0.00000	0.00000
6316.63799	0.00005	0.00000	0.00000
6554.92544	0.00000	0.00002	0.00000
6494.21215	0.00000	0.00000	0.00005
4855.12018	0.00000	0.00002	0.00000
4575.83666	0.00000	0.00002	0.00000
3341.16220	0.00002	0.00000	0.00000
5424.03460	0.00000	0.00102	0.00002
2935.34994	0.00006	0.00000	0.00000
3757.84636	0.00000	0.00000	0.00002
6113.06429	0.00000	0.00002	0.00000
5950.92773	0.00000	0.00003	0.00000
4781.98528	0.00000	0.00000	0.00003
4665.30323	0.00000	0.00091	0.00000
7374.01247	0.00002	0.00000	0.00000
3597.66483	0.00002	0.00000	0.00000
5594.03896	0.00001	0.00000	0.00000
5891.57343	0.00005	0.00000	0.00000
5163.02586	0.00000	0.00004	0.00012
7016.08658	0.00000	0.00006	0.00020
7793.10465	0.00001	0.00000	0.00000
6450.12856	0.00000	0.00000	0.00002
3156.74543	0.00000	0.00000	0.00003
6724.47681	0.00000	0.00004	0.00000
3489.97116	0.00000	0.00002	0.00008
7409.04808	0.00002	0.00000	0.00000
7947.87407	0.00000	0.00000	0.00004
4701.79319	0.00000	0.00000	0.00003
7997.82276	0.00002	0.00000	0.00000
6047.73760	0.00000	0.00004	0.00002
5926.70441	0.00000	0.00000	0.00004
5553.44820	0.00002	0.00000	0.00000
4794.24000	0.00002	0.00000	0.00000
7043.34974	0.00000	0.00000	0.00002
7287.90760	0.00002	0.00000	0.00000
5949.38993	0.00000	0.00003	0.00000
6447.13640	0.00000	0.00005	0.00000
7427.32286	0.00004	0.00000	0.00000
6105.58987	0.00000	0.00004	0.00000
7355.73769	0.00000	0.00003	0.00000
7319.61727	0.00004	0.00000	0.00000
6287.51516	0.00000	0.00000	0.00013
5102.67019	0.00000	0.00000	0.00002
3888.34476	0.00002	0.00000	0.00000
2148.43750	0.00001	0.00000	0.00000
7987.42771	0.00000	0.00003	0.00000
3543.78223	0.00000	0.00004	0.00000
4997.50376	0.00000	0.00003	0.00000
3983.73604	0.00000	0.00027	0.00000
2979.27856	0.00000	0.00003	0.00002
3912.53233	0.00000	0.00002	0.00000
5038.90514	0.00001	0.00000	0.00000
5559.44443	0.00002	0.00000	0.00000
6338.97781	0.00000	0.00002	0.00000
7372.53428	0.00004	0.00000	0.00000
2123.27242	0.00000	0.00000	0.00003
6727.93388	0.00000	0.00004	0.00000
6459.05733	0.00001	0.00000	0.00000
4064.30960	0.00000	0.00008	0.00000
6575.75130	0.00010	0.00000	0.00000
7321.05970	0.00002	0.00000	0.00000
6959.81979	0.00002	0.00000	0.00000
5838.22727	0.00002	0.00000	0.00000
3961.93266	0.00007	0.00000	0.00000
3630.31626	0.00000	0.00000	0.00002
7131.26659	0.00002	0.00000	0.00000
6117.51080	0.00000	0.00019	0.00000
6444.15617	0.00000	0.00000	0.00007
7481.78959	0.00000	0.00002	0.00000
7425.84467	0.00000	0.00002	0.00000
2157.34243	0.00002	0.00000	0.00000
4862.45155	0.00003	0.00000	0.00000
7299.78085	0.00000	0.00004	0.00000
7101.20201	0.00000	0.00000	0.00003
5720.10279	0.00002	0.00000	0.00000
6724.92981	0.00000	0.00003	0.00000
6676.10168	0.00000	0.00000	0.00010
6094.77758	0.00002	0.00000	0.00000
6166.45813	0.00000	0.00000	0.00003
6157.08828	0.00000	0.00000	0.00005
7491.02831	0.00001	0.00000	0.00000
6093.70470	0.00034	0.00000	0.00000
5166.05377	0.00004	0.00000	0.00000
5840.14654	0.00000	0.00002	0.00000
6776.36862	0.00000	0.00041	0.00003
7139.13441	0.00000	0.00000	0.00002
4938.55476	0.00000	0.00002	0.00000
4292.03510	0.00000	0.00002	0.00000
4845.73841	0.00006	0.00000	0.00000
6319.65399	0.00002	0.00000	0.00000
7029.87909	0.00000	0.00005	0.00000
2029.49047	0.00002	0.00000	0.00000
6120.51487	0.00015	0.00000	0.00000
5650.36535	0.00003	0.00000	0.00000
6698.77529	0.00000	0.00066	0.00003
2110.35013	0.00000	0.00047	0.00000
3313.94672	0.00000	0.00000	0.00008
6324.07665	0.00005	0.00000	0.00000
4747.29538	0.00000	0.00000	0.00002
2629.39930	0.00000	0.00000	0.00002
7398.24772	0.00001	0.00000	0.00000
2989.20870	0.00000	0.00003	0.00000
5425.93002	0.00000	0.00003	0.00000
4513.56173	0.00000	0.00000	0.00003
7577.68154	0.00004	0.00000	0.00000
4328.65620	0.00000	0.00003	0.00000
6570.18423	0.00000	0.00002	0.00003
5809.56936	0.00000	0.00003	0.00000
7601.84526	0.00001	0.00000	0.00000
7401.58558	0.00002	0.00000	0.00000
6536.57913	0.00000	0.00000	0.00008
7709.53894	0.00002	0.00000	0.00000
5777.94313	0.00000	0.00013	0.00000
7070.94669	0.00000	0.00000	0.00032
7154.07133	0.00000	0.00008	0.00002
2480.10159	0.00001	0.00000	0.00000
3918.48087	0.00098	0.00000	0.00000
7222.24712	0.00001	0.00000	0.00000
6242.02490	0.00018	0.00000	0.00000
7422.85252	0.00000	0.00031	0.00000
4871.89293	0.00002	0.00000	0.00000
6662.65488	0.00000	0.00002	0.00000
5744.36188	0.00000	0.00000	0.00003
7972.09740	0.00001	0.00000	0.00000
6674.55196	0.00000	0.00003	0.00006
7403.13530	0.00002	0.00000	0.00000
7371.02032	0.00003	0.00000	0.00000
4697.37053	0.00000	0.00002	0.00000
7090.29436	0.00002	0.00000	0.00000
3768.24141	0.00000	0.00022	0.00000
6991.94670	0.00011	0.00000	0.00000
4693.99691	0.00000	0.00000	0.00007
3530.00164	0.00000	0.00024	0.00000
7296.89598	0.00000	0.00005	0.00010
7369.55404	0.00000	0.00000	0.00003
6972.07451	0.00007	0.00000	0.00000
5993.02053	0.00000	0.00000	0.00002
3728.17516	0.00002	0.00000	0.00000
6645.96558	0.00000	0.00002	0.00000
7415.04431	0.00001	0.00000	0.00000
7272.66073	0.00000	0.00000	0.00005
7290.92360	0.00001	0.00000	0.00000
5971.72976	0.00000	0.00000	0.00019
6166.00513	0.00000	0.00000	0.00003
7832.68213	0.00002	0.00000	0.00000
4788.35106	0.00005	0.00000	0.00000
4507.54166	0.00000	0.00002	0.00000
4736.48310	0.00000	0.00004	0.00004
7715.54708	0.00002	0.00000	0.00000
4229.85554	0.00000	0.00010	0.00000
6216.28761	0.00001	0.00000	0.00000
2439.04591	0.00002	0.00000	0.00000
5398.36884	0.00006	0.00000	0.00000
4862.54692	0.00000	0.00000	0.00004
2365.41033	0.00000	0.00000	0.00002
3703.01008	0.00002	0.00000	0.00000
6627.59542	0.00002	0.00000	0.00000
7809.87740	0.00001	0.00000	0.00000
3461.73048	0.00000	0.00000	0.00006
5503.07035	0.00000	0.00032	0.00000
5274.21236	0.00002	0.00000	0.00000
4345.36934	0.00000	0.00003	0.00003
7401.49021	0.00002	0.00000	0.00000
6885.49280	0.00002	0.00000	0.00000
6412.44650	0.00000	0.00006	0.00000
2622.86663	0.00000	0.00000	0.00002
5315.06538	0.00000	0.00077	0.00002
3523.43321	0.00000	0.00024	0.00006
4468.40525	0.00000	0.00009	0.00076
6706.58350	0.00000	0.00002	0.00004
3659.89208	0.00002	0.00000	0.00000
6727.85044	0.00000	0.00006	0.00000
2124.11880	0.00000	0.00000	0.00002
5753.58868	0.00000	0.00004	0.00000
7130.13411	0.00002	0.00000	0.00000
7208.81224	0.00002	0.00000	0.00000
7500.38624	0.00001	0.00000	0.00000
7987.70189	0.00000	0.00002	0.00000
3575.87337	0.00000	0.00004	0.00004
3751.85013	0.00011	0.00000	0.00000
3553.65276	0.00000	0.00000	0.00025
7234.96675	0.00000	0.00000	0.00004
7250.20170	0.00000	0.00007	0.00000
3258.47864	0.00000	0.00003	0.00000
7504.76122	0.00000	0.00000	0.00002
3821.56372	0.00007	0.00000	0.00000
6351.57824	0.00000	0.00000	0.00007
7022.46428	0.00000	0.00134	0.00003
5439.66293	0.00032	0.00000	0.00000
4681.99253	0.00000	0.00002	0.00000
3513.59844	0.00000	0.00000	0.00009
2871.51337	0.00005	0.00000	0.00000
5299.80659	0.00000	0.00007	0.00000
4874.71819	0.00000	0.00004	0.00009
3441.41722	0.00000	0.00003	0.00000
4050.83895	0.00000	0.00000	0.00003
7556.23579	0.00000	0.00003	0.00000
5770.42103	0.00000	0.00004	0.00000
7693.09998	0.00000	0.00002	0.00003
6494.43865	0.00000	0.00008	0.00002
7344.09094	0.00000	0.00003	0.00002
6435.15587	0.00000	0.00004	0.00000
6178.61748	0.00000	0.00000	0.00003
6167.80519	0.00000	0.00000	0.00007
3245.65172	0.00001	0.00000	0.00000
6799.42369	0.00000	0.00003	0.00000
6010.12707	0.00004	0.00000	0.00000
4028.65410	0.00002	0.00000	0.00000
6432.13987	0.00000	0.00007	0.00029
5462.37230	0.00000	0.00000	0.00002
5614.11381	0.00000	0.00000	0.00003
2870.07093	0.00001	0.00000	0.00000
7337.76093	0.00000	0.00007	0.00003
7482.02801	0.00004	0.00000	0.00000
7837.05711	0.00002	0.00000	0.00000
5914.24704	0.00000	0.00013	0.00004
5412.03022	0.00000	0.00003	0.00000
7931.37550	0.00000	0.00002	0.00000
7325.95921	0.00001	0.00000	0.00000
6594.35987	0.00000	0.00007	0.00002
6994.74812	0.00027	0.00000	0.00000
5756.97422	0.00000	0.00000	0.00005
2948.12918	0.00000	0.00000	0.00002
6665.56358	0.00002	0.00000	0.00000
6633.86583	0.00000	0.00000	0.00006
5829.70381	0.00000	0.00002	0.00000
7298.23112	0.00000	0.00006	0.00000
6102.95534	0.00016	0.00000	0.00000
3351.97449	0.00000	0.00003	0.00000
7439.55374	0.00002	0.00000	0.00000
4990.41080	0.00002	0.00000	0.00000
6545.84169	0.00000	0.00000	0.00002
7357.57351	0.00002	0.00000	0.00000
6353.04451	0.00009	0.00000	0.00000
3766.14332	0.00000	0.00002	0.00000
3889.76336	0.00009	0.00000	0.00000
5671.93031	0.00000	0.00004	0.00003
6114.86435	0.00005	0.00000	0.00000
3944.57579	0.00020	0.00000	0.00000
7316.48207	0.00000	0.00008	0.00006
5828.13025	0.00000	0.00063	0.00003
7409.39379	0.00004	0.00000	0.00000
5557.79934	0.00002	0.00000	0.00000
7453.34625	0.00000	0.00000	0.00002
4644.40584	0.00000	0.00000	0.00002
7880.99766	0.00001	0.00000	0.00000
6623.06547	0.00000	0.00000	0.00003
7403.02801	0.00002	0.00000	0.00000
6715.52420	0.00000	0.00002	0.00000
4547.07146	0.00000	0.00004	0.00003
4529.16622	0.00000	0.00003	0.00000
7963.46664	0.00000	0.00017	0.00000
6677.78254	0.00000	0.00006	0.00015
3508.13866	0.00000	0.00000	0.00005
7443.98832	0.00000	0.00010	0.00000
5559.34906	0.00001	0.00000	0.00000
5541.43190	0.00001	0.00000	0.00000
2545.30907	0.00002	0.00000	0.00000
7943.30835	0.00031	0.00000	0.00000
6365.02504	0.00028	0.00000	0.00000
5088.77039	0.00000	0.00000	0.00017
4510.42652	0.00000	0.00003	0.00000
6026.86405	0.00000	0.00002	0.00005
4187.59584	0.00000	0.00003	0.00000
6809.86643	0.00000	0.00003	0.00000
6007.05147	0.00002	0.00000	0.00000
7309.04341	0.00000	0.00000	0.00009
7638.69286	0.00000	0.00010	0.00000
3563.47561	0.00000	0.00000	0.00002
4566.74099	0.00000	0.00002	0.00000
5821.78831	0.00000	0.00000	0.00006
4976.61829	0.00000	0.00003	0.00000
7253.21770	0.00000	0.00006	0.00122
6310.57024	0.00000	0.00000	0.00002
6418.34736	0.00000	0.00003	0.00009
4066.68186	0.00000	0.00007	0.00000
7764.29176	0.00000	0.00000	0.00002
2873.01540	0.00000	0.00004	0.00000
5370.98646	0.00002	0.00000	0.00000
3977.75173	0.00003	0.00000	0.00000
6579.45871	0.00000	0.00000	0.00003
6007.14684	0.00007	0.00000	0.00000
6688.70211	0.00000	0.00000	0.00005
7225.51346	0.00000	0.00000	0.00002
5559.24177	0.00002	0.00000	0.00000
2635.70547	0.00001	0.00000	0.00000
6169.71254	0.00000	0.00000	0.00009
7310.50968	0.00000	0.00045	0.00002
7589.84089	0.00001	0.00000	0.00000
4871.78564	0.00002	0.00000	0.00000
7942.22355	0.00000	0.00004	0.00000
2509.66549	0.00002	0.00000	0.00000
2597.63002	0.00000	0.00005	0.00000
5771.82770	0.00000	0.00000	0.00002
4474.38955	0.00006	0.00000	0.00000
7366.90760	0.00001	0.00000	0.00000
7107.35321	0.00004	0.00000	0.00000
3359.37738	0.00002	0.00000	0.00000
5221.12846	0.00000	0.00006	0.00003
7348.53745	0.00003	0.00000	0.00000
3147.80474	0.00002	0.00000	0.00000
4967.61799	0.00001	0.00000	0.00000
4709.61332	0.00000	0.00000	0.00003
6930.99499	0.00001	0.00000	0.00000
3750.37193	0.00002	0.00000	0.00000
7792.98544	0.00002	0.00000	0.00000
5180.21584	0.00000	0.00000	0.00012
2979.26664	0.00000	0.00003	0.00002
7872.08080	0.00001	0.00000	0.00000
3784.44195	0.00002	0.00000	0.00000
4837.10766	0.00000	0.00000	0.00002
4059.73196	0.00000	0.00002	0.00000
5454.54025	0.00000	0.00013	0.00000
6052.54173	0.00000	0.00000	0.00007
5664.05058	0.00000	0.00002	0.00000
6280.38645	0.00002	0.00000	0.00000
6501.91307	0.00000	0.00008	0.00000
6230.08013	0.00000	0.00000	0.00003
5345.28494	0.00000	0.00019	0.00000
4522.82429	0.00000	0.00002	0.00000
4867.26761	0.00000	0.00009	0.00000
6187.52241	0.00006	0.00000	0.00000
4419.45791	0.00000	0.00002	0.00000
6861.68671	0.00001	0.00000	0.00000
3288.18560	0.00001	0.00000	0.00000
3244.20929	0.00000	0.00003	0.00000
3415.71569	0.00000	0.00002	0.00000
7423.18630	0.00001	0.00000	0.00000
7040.69138	0.00000	0.00004	0.00000
5177.19984	0.00002	0.00000	0.00000
3950.48857	0.00007	0.00000	0.00000
6348.22845	0.00000	0.00000	0.00115
4492.62857	0.00000	0.00002	0.00000
5768.94283	0.00000	0.00269	0.00013
3622.78223	0.00000	0.00009	0.00000
3601.58682	0.00000	0.00004	0.00002
2135.51521	0.00000	0.00000	0.00002
5526.22080	0.00003	0.00000	0.00000
4123.86656	0.00002	0.00000	0.00000
7171.17786	0.00003	0.00000	0.00000
2920.96138	0.00000	0.00003	0.00000
6381.73819	0.00000	0.00000	0.00002
2020.12062	0.00000	0.00002	0.00000
6061.53011	0.00007	0.00000	0.00000
7495.92781	0.00004	0.00000	0.00000
6859.81512	0.00003	0.00000	0.00000
7316.95890	0.00003	0.00000	0.00000
5603.30153	0.00000	0.00000	0.00002
7497.38216	0.00003	0.00000	0.00000
6483.54292	0.00002	0.00000	0.00000
7870.65029	0.00002	0.00000	0.00000
6565.66620	0.00002	0.00000	0.00000
4683.91180	0.00000	0.00004	0.00003
5911.68404	0.00040	0.00000	0.00000
6869.17305	0.00000	0.00009	0.00000
6164.80112	0.00000	0.00000	0.00002
5568.24207	0.00001	0.00000	0.00000
6406.46219	0.00009	0.00000	0.00000
6313.56239	0.00001	0.00000	0.00000
6444.02504	0.00000	0.00000	0.00002
7375.82445	0.00002	0.00000	0.00000
6148.01645	0.00002	0.00000	0.00000
7283.43725	0.00002	0.00000	0.00000
3747.91622	0.00002	0.00000	0.00000
7981.25267	0.00000	0.00008	0.00000
3760.74314	0.00000	0.00003	0.00000
6078.24326	0.00002	0.00000	0.00000
6175.25578	0.00000	0.00000	0.00002
6284.94024	0.00000	0.00006	0.00000
6993.62755	0.00000	0.00000	0.00004
5866.19377	0.00002	0.00000	0.00000
7714.47420	0.00001	0.00000	0.00000
4899.41835	0.00000	0.00004	0.00000
5430.29308	0.00000	0.00117	0.00000
6242.35868	0.00028	0.00000	0.00000
7216.62045	0.00002	0.00000	0.00000
6960.15358	0.00004	0.00000	0.00000
3295.08781	0.00001	0.00000	0.00000
6158.79297	0.00006	0.00000	0.00000
4357.23066	0.00000	0.00006	0.00000
3800.28486	0.00000	0.00008	0.00000
4404.62828	0.00003	0.00000	0.00000
4101.14527	0.00000	0.00000	0.00002
6166.25547	0.00000	0.00000	0.00002
7355.98803	0.00000	0.00003	0.00000
6896.37661	0.00000	0.00013	0.00000
3224.44439	0.00000	0.00003	0.00000
6217.73005	0.00019	0.00000	0.00000
6031.31056	0.00000	0.00000	0.00008
4504.46606	0.00002	0.00000	0.00000
5994.78483	0.00006	0.00000	0.00000
7082.77225	0.00000	0.00002	0.00000
6424.27206	0.00034	0.00000	0.00000
7083.21333	0.00000	0.00000	0.00003
4107.05805	0.00000	0.00000	0.00002
4058.31337	0.00001	0.00000	0.00000
6211.73382	0.00008	0.00000	0.00000
7284.89161	0.00000	0.00062	0.00000
2638.68570	0.00000	0.00000	0.00002
6723.38009	0.00000	0.00006	0.00000
7377.37417	0.00002	0.00000	0.00000
5136.16800	0.00000	0.00009	0.00000
5636.90662	0.00006	0.00000	0.00000
7644.25993	0.00000	0.00006	0.00000
6720.37601	0.00000	0.00289	0.00005
6516.77847	0.00000	0.00003	0.00002
2363.87253	0.00008	0.00000	0.00000
6815.83881	0.00006	0.00000	0.00000
2709.36489	0.00002	0.00000	0.00000
7224.04718	0.00013	0.00000	0.00000
2104.38967	0.00001	0.00000	0.00000
4592.44251	0.00000	0.00002	0.00000
7492.93566	0.00001	0.00000	0.00000
5193.55536	0.00002	0.00000	0.00000
4017.24577	0.00007	0.00000	0.00000
6676.34010	0.00000	0.00004	0.00000
6454.94461	0.00000	0.00004	0.00000
6600.67797	0.00003	0.00000	0.00000
3955.00660	0.00000	0.00002	0.00000
3376.19781	0.00000	0.00000	0.00003
2501.30892	0.00002	0.00000	0.00000
7272.55344	0.00000	0.00002	0.00000
5090.65390	0.00002	0.00000	0.00000
2654.51670	0.00000	0.00007	0.00000
4747.17617	0.00003	0.00000	0.00000
3046.00000	0.00029	0.00000	0.00000
6571.54322	0.00000	0.00006	0.00000
3791.88061	0.00002	0.00000	0.00000
6398.54670	0.00000	0.00004	0.00000
7856.77433	0.00002	0.00000	0.00000
5568.68315	0.00002	0.00000	0.00000
6119.41814	0.00000	0.00000	0.00018
4745.73374	0.00000	0.00000	0.00007
3926.32484	0.00004	0.00000	0.00000
3008.87823	0.00002	0.00000	0.00000
4707.71790	0.00000	0.00002	0.00000
6354.61807	0.00000	0.00002	0.00000
4488.11054	0.00000	0.00010	0.00000
7735.70538	0.00003	0.00000	0.00000
3908.06198	0.00000	0.00003	0.00000
3546.20218	0.00000	0.00003	0.00000
6967.94987	0.00002	0.00000	0.00000
4849.01667	0.00007	0.00000	0.00000
6765.89012	0.00006	0.00000	0.00000
5673.07472	0.00000	0.00003	0.00000
4407.52506	0.00000	0.00021	0.00000
5354.63095	0.00003	0.00000	0.00000
4549.93248	0.00000	0.00000	0.00003
4985.84509	0.00004	0.00000	0.00000
5601.76373	0.00000	0.00006	0.00006
4102.57578	0.00000	0.00007	0.00006
7624.87650	0.00000	0.00003	0.00000
7160.30598	0.00029	0.00000	0.00000
5192.07716	0.00003	0.00000	0.00000
7239.38942	0.00000	0.00006	0.00000
7183.09879	0.00002	0.00000	0.00000
6119.31086	0.00005	0.00000	0.00000
3134.94205	0.00002	0.00000	0.00000
7753.95632	0.00004	0.00000	0.00000
6921.99469	0.00016	0.00000	0.00000
4765.45095	0.00000	0.00000	0.00002
7086.18164	0.00004	0.00000	0.00000
5753.49331	0.00004	0.00000	0.00000
6646.20399	0.00010	0.00000	0.00000
7090.55662	0.00000	0.00000	0.00006
6894.85073	0.00000	0.00016	0.00000
2151.34621	0.00000	0.00000	0.00002
7965.99388	0.00000	0.00000	0.00005
4930.99689	0.00000	0.00008	0.00002
2565.06205	0.00026	0.00000	0.00000
4064.22615	0.00000	0.00000	0.00002
7879.54330	0.00000	0.00032	0.00000
2092.99326	0.00000	0.00002	0.00000
3870.94021	0.00000	0.00004	0.00000
6864.26163	0.00002	0.00000	0.00000
6485.10456	0.00000	0.00004	0.00000
7639.77766	0.00000	0.00002	0.00000
4680.91965	0.00000	0.00005	0.00002
4810.92930	0.00000	0.00042	0.00000
2933.77638	0.00002	0.00000	0.00000
3817.04569	0.00000	0.00002	0.00000
5494.03429	0.00000	0.00002	0.00000
2156.74639	0.00000	0.00000	0.00002
3604.49553	0.00000	0.00002	0.00000
4871.69027	0.00000	0.00002	0.00000
4453.03917	0.00002	0.00000	0.00000
6612.57505	0.00000	0.00000	0.00005
3173.50626	0.00000	0.00007	0.00000
6060.44531	0.00004	0.00000	0.00000
4373.94381	0.00000	0.00003	0.00000
6551.83792	0.00003	0.00000	0.00000
7301.60475	0.00000	0.00000	0.00002
4991.84132	0.00013	0.00000	0.00000
5774.73640	0.00000	0.00000	0.00006
6170.80927	0.00000	0.00000	0.00004
7356.09531	0.00000	0.00003	0.00000
7354.56944	0.00000	0.00008	0.00000
5820.25051	0.00000	0.00002	0.00000
6947.79158	0.00002	0.00000	0.00000
3431.57053	0.00004	0.00000	0.00000
5882.53736	0.00000	0.00003	0.00000
5108.55913	0.00000	0.00002	0.00000
7198.35758	0.00001	0.00000	0.00000
6151.02053	0.00000	0.00004	0.00002
3305.49479	0.00000	0.00011	0.00000
6454.50354	0.00000	0.00009	0.00000
3021.77668	0.00000	0.00000	0.00005
3679.63314	0.00001	0.00000	0.00000
3699.44572	0.00003	0.00000	0.00000
3705.41811	0.00003	0.00000	0.00000
5716.97950	0.00000	0.00008	0.00004
4947.91269	0.00000	0.00000	0.00003
7228.50561	0.00003	0.00000	0.00000
3531.82554	0.00000	0.00002	0.00000
5398.59533	0.00000	0.00013	0.00000
4736.82880	0.00000	0.00002	0.00002
6523.16809	0.00000	0.00000	0.00003
4059.79156	0.00000	0.00000	0.00002
3081.05946	0.00003	0.00000	0.00000
3574.37134	0.00008	0.00000	0.00000
7955.52731	0.00000	0.00007	0.00000
5488.03806	0.00002	0.00000	0.00000
7076.76411	0.00001	0.00000	0.00000
6539.48784	0.00001	0.00000	0.00000
5368.01815	0.00001	0.00000	0.00000
6570.11271	0.00000	0.00000	0.00002
6366.49132	0.00000	0.00000	0.00002
4487.75291	0.00000	0.00002	0.00000
3595.60251	0.00000	0.00002	0.00000
7252.76470	0.00004	0.00000	0.00000
3526.41344	0.00000	0.00002	0.00000
6630.87368	0.00000	0.00000	0.00005
4979.47931	0.00000	0.00000	0.00003
7404.93536	0.00005	0.00000	0.00000
4925.11988	0.00000	0.00002	0.00004
4900.82502	0.00000	0.00020	0.00000
4322.67189	0.00000	0.00000	0.00002
6127.20251	0.00000	0.00000	0.00003
5387.80689	0.00002	0.00000	0.00000
6046.64087	0.00000	0.00000	0.00016
2614.47430	0.00004	0.00000	0.00000
3611.46927	0.00000	0.00008	0.00000
7773.67353	0.00003	0.00000	0.00000
6224.11966	0.00000	0.00000	0.00003
6436.70559	0.00000	0.00002	0.00000
6583.88138	0.00002	0.00000	0.00000
2636.25383	0.00001	0.00000	0.00000
7494.41385	0.00003	0.00000	0.00000
2437.49619	0.00000	0.00000	0.00002
4518.25857	0.00000	0.00000	0.00005
7319.50998	0.00003	0.00000	0.00000
2277.42195	0.00000	0.00000	0.00009
6800.49658	0.00000	0.00000	0.00011
3949.03421	0.00000	0.00000	0.00015
6776.70240	0.00000	0.00002	0.00000
4456.04324	0.00000	0.00004	0.00000
5861.31811	0.00002	0.00000	0.00000
