freq,int_water,int_deu,cluster
3702.28291000,0.00011721,0.00000000,0
3702.41404000,0.00000000,0.00000000,0
3702.56901000,0.00000000,0.00000000,0
3702.61669000,0.00000000,0.00000000,0
3702.66438000,0.00000000,0.00000000,0
3702.75974000,0.00000000,0.00000000,0
3702.81935000,0.00002019,0.00000000,0
3702.86703000,0.00000000,0.00000000,0
3702.91471000,0.00000000,0.00000000,0
3702.96240000,0.00000000,0.00000000,0
3703.01008000,0.00000000,0.00000000,0
3703.06969000,0.00000000,0.00000000,0
3703.11737000,0.00000000,0.00000000,0
3703.16505000,0.00000000,0.00000000,0
3703.22466000,0.00002716,0.00002105,13
3703.26042000,0.00000000,0.00000000,0
3703.30811000,0.00001851,0.00000000,0
3703.36771000,0.00004731,0.00000000,0
3703.46308000,0.00013647,0.00003705,5
3703.47500000,0.00013745,0.00003849,5
3703.55844000,0.00005378,0.00000000,0
3703.60613000,0.00004198,0.00002326,11
3703.66573000,0.00002042,0.00000000,0
3703.85647000,0.00003580,0.00002562,13
3704.39291000,0.00004896,0.00003842,13
3704.58364000,0.00003292,0.00002454,13
3704.83398000,0.00002162,0.00000000,0
3704.91743000,0.00000000,0.00000000,0
3704.97704000,0.00000000,0.00000000,0
3705.07240000,0.00000000,0.00000000,0
3705.12009000,0.00000000,0.00000000,0
3705.16777000,0.00000000,0.00000000,0
3705.22738000,0.00000000,0.00000000,0
3705.27506000,0.00002440,0.00000000,0
3705.37043000,0.00000000,0.00000000,0
3705.41811000,0.00000000,0.00000000,0
3705.52540000,0.00001936,0.00000000,0
3705.62077000,0.00000000,0.00000000,0
3705.66845000,0.00000000,0.00000000,0
3705.71613000,0.00000000,0.00000000,0
3705.82342000,0.00002073,0.00000000,0
3706.02608000,0.00000000,0.00000000,0
3706.12144000,0.00000000,0.00000000,0
3706.24065000,0.00011384,0.00009816,14
3706.61020000,0.00000000,0.00000000,0
3706.63404000,0.00001991,0.00000000,0
3707.12280000,0.00000000,0.00000000,0
3707.21817000,0.00000000,0.00000000,0
3709.08976000,0.00000000,0.00000000,0
3709.32817000,0.00008711,0.00000000,0
3709.51891000,0.00000000,0.00000000,0
3709.72157000,0.00000000,0.00000000,0
3710.59179000,0.00184490,0.00002703,0
3712.28456000,0.00089001,0.00076258,14
3713.50050000,0.00004618,0.00000000,0
3713.59587000,0.00000000,0.00000000,0
3713.81044000,0.00004347,0.00000000,0
3714.13231000,0.00018421,0.00000000,0
3714.62107000,0.00000000,0.00000000,0
3714.84756000,0.00000000,0.00000000,0
3715.99197000,0.00000000,0.00000000,0
3716.32576000,0.00000000,0.00000000,0
3719.01989000,0.00002784,0.00002360,14
3719.03181000,0.00002790,0.00002293,14
3719.40136000,0.00000000,0.00000000,0
3720.45040000,0.00002885,0.00002399,14
3720.77227000,0.00007104,0.00005476,13
3721.65442000,0.00002919,0.00001929,12
3721.76170000,0.00005248,0.00004318,14
3722.59617000,0.00000000,0.00000000,0
3724.01476000,0.00000000,0.00000000,0
3724.46775000,0.00016013,0.00000000,0
3727.28109000,0.00000000,0.00000000,0
3728.17516000,0.00000000,0.00000000,0
3729.58183000,0.00002308,0.00000000,0
3729.99907000,0.00002048,0.00000000,0
3732.99122000,0.00018225,0.00000000,0
3733.17003000,0.00007385,0.00000000,0
3734.89857000,0.00009093,0.00000000,0
3740.96632000,0.00000000,0.00000000,0
3741.15705000,0.00000000,0.00000000,0
3742.34915000,0.00003401,0.00000000,0
3742.69485000,0.00003141,0.00000000,0
3743.07632000,0.00000000,0.00000000,0
3745.24593000,0.00000000,0.00000000,0
3745.60356000,0.00002739,0.00000000,0
3745.74661000,0.00002636,0.00000000,0
3746.31882000,0.00000000,0.00000000,0
3746.77181000,0.00000000,0.00000000,0
3747.85662000,0.00000000,0.00000000,0
3747.91622000,0.00000000,0.00000000,0
3748.01159000,0.00000000,0.00000000,0
3748.05927000,0.00000000,0.00000000,0
3748.10696000,0.00000000,0.00000000,0
3748.15464000,0.00000000,0.00000000,0
3748.20232000,0.00000000,0.00000000,0
3748.26193000,0.00000000,0.00000000,0
3748.30961000,0.00000000,0.00000000,0
3748.35730000,0.00000000,0.00000000,0
3748.40498000,0.00000000,0.00000000,0
3748.45266000,0.00000000,0.00000000,0
3748.48843000,0.00000000,0.00000000,0
3748.57187000,0.00004377,0.00003718,14
3748.82221000,0.00005001,0.00003935,13
3748.85798000,0.00002649,0.00002227,14
3748.88182000,0.00000000,0.00000000,0
3748.94142000,0.00002190,0.00000000,0
3748.98911000,0.00000000,0.00000000,0
3749.07255000,0.00000000,0.00000000,0
3749.13216000,0.00000000,0.00000000,0
3749.17984000,0.00000000,0.00000000,0
3749.22752000,0.00000000,0.00000000,0
3749.27521000,0.00000000,0.00000000,0
3749.37057000,0.00000000,0.00000000,0
3749.41826000,0.00000000,0.00000000,0
3749.52555000,0.00000000,0.00000000,0
3749.62091000,0.00000000,0.00000000,0
3750.00238000,0.00010992,0.00003521,7
3750.37193000,0.00000000,0.00000000,0
3750.66996000,0.00000000,0.00000000,0
3750.81301000,0.00000000,0.00000000,0
3751.00374000,0.00002499,0.00000000,0
3751.85013000,0.00000000,0.00000000,0
3752.00510000,0.00010666,0.00000000,0
3752.10047000,0.00000000,0.00000000,0
3752.56538000,0.00000000,0.00000000,0
3752.74420000,0.00000000,0.00000000,0
3753.73363000,0.00000000,0.00000000,0
3755.16415000,0.00000000,0.00000000,0
3755.39064000,0.00000000,0.00000000,0
3756.71387000,0.00037964,0.00000000,0
3756.83308000,0.00019012,0.00000000,0
3758.62122000,0.00002735,0.00000000,0
3760.51664000,0.00000000,0.00000000,0
3760.74314000,0.00002519,0.00000000,0
3762.10213000,0.00000000,0.00000000,0
3762.22134000,0.00000000,0.00000000,0
3762.63857000,0.00000000,0.00000000,0
3763.96179000,0.00000000,0.00000000,0
3764.95123000,0.00000000,0.00000000,0
3765.84530000,0.00000000,0.00000000,0
3766.14332000,0.00002302,0.00000000,0
3766.34598000,0.00000000,0.00000000,0
3767.74073000,0.00000000,0.00000000,0
3768.24141000,0.00021979,0.00000000,0
3768.31293000,0.00005068,0.00000000,0
3768.46790000,0.00021919,0.00000000,0
3768.87321000,0.00000000,0.00000000,0
3769.88649000,0.00000000,0.00000000,0
3770.53022000,0.00000000,0.00000000,0
3770.84017000,0.00000000,0.00000000,0
3771.65079000,0.00000000,0.00000000,0
3771.96074000,0.00000000,0.00000000,0
3776.26419000,0.00000000,0.00000000,0
3778.06425000,0.00003324,0.00000000,0
3778.35035000,0.00008507,0.00000000,0
3779.37555000,0.00000000,0.00000000,0
3779.64973000,0.00000000,0.00000000,0
3780.43652000,0.00000000,0.00000000,0
3780.60341000,0.00000000,0.00000000,0
3782.98759000,0.00002424,0.00000000,0
3783.65517000,0.00002623,0.00000000,0
3783.97703000,0.00000000,0.00000000,0
3784.44195000,0.00000000,0.00000000,0
3785.00223000,0.00000000,0.00000000,0
3785.28833000,0.00000000,0.00000000,0
3785.57444000,0.00008231,0.00000000,0
3786.07512000,0.00000000,0.00000000,0
3786.28969000,0.00002752,0.00000000,0
3787.15992000,0.00007459,0.00000000,0
3788.48314000,0.00002742,0.00002068,13
3788.91230000,0.00002105,0.00000000,0
3789.25800000,0.00000000,0.00000000,0
3791.57066000,0.00020321,0.00000000,0
3791.80908000,0.00001992,0.00000000,0
3791.88061000,0.00000000,0.00000000,0
3793.91909000,0.00002417,0.00000000,0
3795.24231000,0.00002123,0.00000000,0
3795.82644000,0.00001985,0.00000000,0
3796.82779000,0.00004362,0.00000000,0
3797.90068000,0.00000000,0.00000000,0
3798.71130000,0.00000000,0.00000000,0
3799.28350000,0.00003988,0.00000000,0
3799.73650000,0.00003011,0.00000000,0
3800.09413000,0.00001986,0.00000000,0
3800.28486000,0.00008274,0.00000000,0
3802.90747000,0.00000000,0.00000000,0
3805.64928000,0.00001795,0.00000000,0
3806.01883000,0.00003668,0.00000000,0
3806.31685000,0.00003672,0.00000000,0
3806.32877000,0.00003578,0.00000000,0
3806.88906000,0.00002132,0.00000000,0
3808.20036000,0.00000000,0.00000000,0
3808.24804000,0.00002403,0.00000000,0
3809.42822000,0.00003609,0.00000000,0
3810.27460000,0.00002844,0.00000000,0
3810.90641000,0.00002352,0.00000000,0
3814.33964000,0.00003039,0.00000000,0
3815.00721000,0.00003024,0.00000000,0
3815.04297000,0.00003888,0.00000000,0
3815.79399000,0.00002368,0.00000000,0
3817.04569000,0.00002213,0.00000000,0
3817.23642000,0.00000000,0.00000000,0
3817.42716000,0.00000000,0.00000000,0
3817.98744000,0.00001797,0.00000000,0
3818.16626000,0.00000000,0.00000000,0
3819.27490000,0.00000000,0.00000000,0
3820.74118000,0.00002066,0.00000000,0
3820.78886000,0.00000000,0.00000000,0
3820.88423000,0.00001875,0.00000000,0
3821.05112000,0.00000000,0.00000000,0
3821.56372000,0.00000000,0.00000000,0
3822.24321000,0.00003932,0.00000000,0
3824.03135000,0.00000000,0.00000000,0
3827.32153000,0.00001793,0.00000000,0
3827.89373000,0.00000000,0.00000000,0
3829.71764000,0.00000000,0.00000000,0
3829.82492000,0.00000000,0.00000000,0
3830.02758000,0.00009866,0.00000000,0
3830.46865000,0.00001800,0.00000000,0
3830.67131000,0.00004783,0.00000000,0
3831.57730000,0.00000000,0.00000000,0
3831.75611000,0.00003238,0.00000000,0
3833.87804000,0.00000000,0.00000000,0
3834.97477000,0.00006108,0.00000000,0
3837.99076000,0.00003858,0.00002962,13
3838.72986000,0.00003829,0.00000000,0
3838.96828000,0.00001891,0.00000000,0
3840.14845000,0.00000000,0.00000000,0
3840.67297000,0.00000000,0.00000000,0
3843.56976000,0.00002901,0.00000000,0
3844.13004000,0.00000000,0.00000000,0
3844.30885000,0.00000000,0.00000000,0
3844.52343000,0.00000000,0.00000000,0
3845.21484000,0.00003156,0.00000000,0
3846.44270000,0.00003106,0.00000000,0
3846.94338000,0.00002848,0.00000000,0
3847.81361000,0.00002630,0.00000000,0
3849.50638000,0.00000000,0.00000000,0
3851.33028000,0.00002387,0.00000000,0
3853.46413000,0.00000000,0.00000000,0
3855.45492000,0.00003526,0.00000000,0
3855.52645000,0.00011048,0.00000000,0
3856.49204000,0.00000000,0.00000000,0
3857.74374000,0.00000000,0.00000000,0
3860.10408000,0.00002371,0.00000000,0
3863.01279000,0.00000000,0.00000000,0
3865.57579000,0.00000000,0.00000000,0
3866.21952000,0.00000000,0.00000000,0
3870.48721000,0.00000000,0.00000000,0
3870.74947000,0.00000000,0.00000000,0
3870.94021000,0.00003976,0.00000000,0
3871.59586000,0.00000000,0.00000000,0
3872.43032000,0.00004865,0.00002861,11
3876.93644000,0.00000000,0.00000000,0
3878.18813000,0.00000000,0.00000000,0
3878.49808000,0.00000000,0.00000000,0
3879.39215000,0.00001828,0.00000000,0
3879.97627000,0.00000000,0.00000000,0
3881.01339000,0.00000000,0.00000000,0
3882.12204000,0.00007831,0.00000000,0
3884.23204000,0.00000000,0.00000000,0
3888.34476000,0.00000000,0.00000000,0
3888.91697000,0.00000000,0.00000000,0
3889.39381000,0.00000000,0.00000000,0
3889.46533000,0.00000000,0.00000000,0
3889.64415000,0.00000000,0.00000000,0
3889.76336000,0.00000000,0.00000000,0
3890.10906000,0.00001824,0.00000000,0
3890.37132000,0.00003295,0.00000000,0
3891.94489000,0.00000000,0.00000000,0
3892.31443000,0.00000000,0.00000000,0
3893.18466000,0.00000000,0.00000000,0
3893.28003000,0.00000000,0.00000000,0
3893.54229000,0.00000000,0.00000000,0
3896.46292000,0.00001932,0.00000000,0
3898.08416000,0.00000000,0.00000000,0
3899.47891000,0.00000000,0.00000000,0
3900.27761000,0.00008717,0.00000000,0
3903.21016000,0.00000000,0.00000000,0
3903.57971000,0.00000000,0.00000000,0
3904.31881000,0.00000000,0.00000000,0
3904.62875000,0.00002147,0.00000000,0
3905.67780000,0.00000000,0.00000000,0
3906.25000000,0.00001896,0.00000000,0
3906.61955000,0.00000000,0.00000000,0
3906.70300000,0.00114496,0.00002023,0
3906.72684000,0.00140432,0.00002607,0
3907.76396000,0.00000000,0.00000000,0
3908.06198000,0.00002745,0.00000000,0
3908.18119000,0.00000000,0.00000000,0
3910.35080000,0.00000000,0.00000000,0
3911.22103000,0.00020238,0.00000000,0
3911.73363000,0.00000000,0.00000000,0
3912.13894000,0.00000000,0.00000000,0
3912.53233000,0.00001972,0.00000000,0
3913.30719000,0.00000000,0.00000000,0
3913.58137000,0.00000000,0.00000000,0
3914.14165000,0.00000000,0.00000000,0
3914.21318000,0.00004083,0.00000000,0
3915.02380000,0.00010829,0.00000000,0
3915.38143000,0.00000000,0.00000000,0
3915.64369000,0.00000000,0.00000000,0
3918.27822000,0.00002185,0.00000000,0
3918.48087000,0.00000000,0.00000000,0
3919.33918000,0.00003207,0.00000000,0
3920.40014000,0.00003100,0.00000000,0
3920.49551000,0.00006793,0.00001926,5
3920.60280000,0.00011136,0.00000000,0
3921.29421000,0.00000000,0.00000000,0
3925.31157000,0.00000000,0.00000000,0
3926.32484000,0.00000000,0.00000000,0
3926.43213000,0.00000000,0.00000000,0
3928.58982000,0.00002041,0.00000000,0
3928.80440000,0.00006685,0.00000000,0
3934.52644000,0.00000000,0.00000000,0
3934.78870000,0.00004498,0.00003707,14
3938.61532000,0.00063682,0.00056427,14
3938.62724000,0.00064117,0.00056735,14
3939.68821000,0.00000000,0.00000000,0
3941.90550000,0.00000000,0.00000000,0
3943.02607000,0.00000000,0.00000000,0
3943.41946000,0.00000000,0.00000000,0
3944.25392000,0.00012217,0.00000000,0
3944.57579000,0.00000000,0.00000000,0
3945.29104000,0.00001993,0.00000000,0
3945.58907000,0.00000000,0.00000000,0
3946.54274000,0.00000000,0.00000000,0
3946.81692000,0.00001785,0.00000000,0
3949.16534000,0.00000000,0.00000000,0
3949.65410000,0.00000000,0.00000000,0
3949.92828000,0.00002165,0.00001913,14
3950.04749000,0.00000000,0.00000000,0
3950.25015000,0.00002261,0.00000000,0
3950.48857000,0.00000000,0.00000000,0
3951.26343000,0.00000000,0.00000000,0
3951.43032000,0.00000000,0.00000000,0
3953.05157000,0.00001950,0.00000000,0
3953.77874000,0.00019573,0.00000000,0
3955.00660000,0.00002372,0.00000000,0
3955.44767000,0.00000000,0.00000000,0
3955.75762000,0.00008329,0.00000000,0
3955.85299000,0.00006241,0.00000000,0
3956.31790000,0.00000000,0.00000000,0
3957.06892000,0.00007279,0.00000000,0
3957.91531000,0.00006516,0.00000000,0
3958.22525000,0.00000000,0.00000000,0
3958.72593000,0.00000000,0.00000000,0
3958.78553000,0.00002387,0.00000000,0
3959.57232000,0.00000000,0.00000000,0
3960.81209000,0.00000000,0.00000000,0
3961.93266000,0.00000000,0.00000000,0
3963.69696000,0.00000000,0.00000000,0
3964.01882000,0.00000000,0.00000000,0
3964.19764000,0.00000000,0.00000000,0
3964.71024000,0.00000000,0.00000000,0
3965.23476000,0.00005882,0.00000000,0
3965.34204000,0.00002250,0.00000000,0
3965.58046000,0.00002106,0.00000000,0
3967.22555000,0.00001798,0.00000000,0
3967.32092000,0.00001854,0.00000000,0
3967.92889000,0.00004480,0.00000000,0
3969.34748000,0.00000000,0.00000000,0
3971.89856000,0.00035673,0.00000000,0
3972.61381000,0.00068811,0.00003301,0
3973.13833000,0.00002948,0.00000000,0
3974.35427000,0.00001909,0.00000000,0
3976.69077000,0.00000000,0.00000000,0
3977.75173000,0.00000000,0.00000000,0
3978.27625000,0.00000000,0.00000000,0
3980.99422000,0.00015340,0.00000000,0
3981.81677000,0.00000000,0.00000000,0
3982.06711000,0.00001849,0.00000000,0
3982.59163000,0.00000000,0.00000000,0
3983.73604000,0.00027089,0.00000000,0
3985.15463000,0.00000000,0.00000000,0
3987.14542000,0.00000000,0.00000000,0
3987.34808000,0.00000000,0.00000000,0
3987.50305000,0.00057130,0.00000000,0
3988.13486000,0.00000000,0.00000000,0
3988.32560000,0.00000000,0.00000000,0
3990.90052000,0.00004505,0.00004091,15
3992.86747000,0.00000000,0.00000000,0
3993.22510000,0.00000000,0.00000000,0
3996.56296000,0.00000000,0.00000000,0
3996.93251000,0.00000000,0.00000000,0
3997.11132000,0.00000000,0.00000000,0
3998.66104000,0.00002218,0.00000000,0
3999.84121000,0.00000000,0.00000000,0
4000.12732000,0.00000000,0.00000000,0
4001.46246000,0.00022766,0.00000000,0
4001.99890000,0.00000000,0.00000000,0
4005.00298000,0.00000000,0.00000000,0
4005.22947000,0.00001913,0.00000000,0
4005.95665000,0.00003673,0.00000000,0
4006.36196000,0.00000000,0.00000000,0
4007.01761000,0.00000000,0.00000000,0
4007.19643000,0.00002132,0.00000000,0
4007.49445000,0.00000000,0.00000000,0
4007.93552000,0.00002081,0.00000000,0
4008.09050000,0.00000000,0.00000000,0
4008.38852000,0.00000000,0.00000000,0
4008.91304000,0.00002261,0.00000000,0
4009.03225000,0.00003364,0.00000000,0
4013.19265000,0.00000000,0.00000000,0
4013.29994000,0.00000000,0.00000000,0
4014.03904000,0.00000000,0.00000000,0
4014.80198000,0.00001831,0.00000000,0
4015.49339000,0.00000000,0.00000000,0
4016.07752000,0.00000000,0.00000000,0
4017.24577000,0.00000000,0.00000000,0
4017.38882000,0.00000000,0.00000000,0
4023.64731000,0.00000000,0.00000000,0
4025.39968000,0.00000000,0.00000000,0
4027.10438000,0.00038335,0.00034770,15
4028.65410000,0.00000000,0.00000000,0
4029.97732000,0.00003378,0.00000000,0
4032.39727000,0.00004448,0.00000000,0
4034.06620000,0.00003837,0.00002752,13
4034.07812000,0.00003837,0.00002787,13
4034.67417000,0.00002306,0.00000000,0
4035.04372000,0.00002783,0.00000000,0
4035.22253000,0.00000000,0.00000000,0
4035.37750000,0.00000000,0.00000000,0
4036.20005000,0.00004523,0.00002853,12
4036.83186000,0.00000000,0.00000000,0
4037.17756000,0.00000000,0.00000000,0
4037.51135000,0.00001858,0.00000000,0
4038.60807000,0.00000000,0.00000000,0
4038.66768000,0.00001853,0.00000000,0
4039.32333000,0.00000000,0.00000000,0
4039.40678000,0.00002774,0.00000000,0
4040.08627000,0.00002157,0.00000000,0
4041.14723000,0.00001985,0.00000000,0
4042.87577000,0.00000000,0.00000000,0
4044.00826000,0.00000000,0.00000000,0
4044.85464000,0.00003311,0.00000000,0
4045.62950000,0.00000000,0.00000000,0
4047.81103000,0.00000000,0.00000000,0
4048.60973000,0.00003281,0.00000000,0
4049.32499000,0.00000000,0.00000000,0
4052.03104000,0.00000000,0.00000000,0
4053.00856000,0.00005620,0.00000000,0
4053.93839000,0.00000000,0.00000000,0
4054.72517000,0.00000000,0.00000000,0
4054.86822000,0.00004306,0.00000000,0
4057.12128000,0.00002975,0.00002660,14
4058.31337000,0.00000000,0.00000000,0
4059.10015000,0.00000000,0.00000000,0
4059.18360000,0.00001904,0.00000000,0
4059.56507000,0.00002199,0.00000000,0
4059.73196000,0.00002012,0.00000000,0
4060.43530000,0.00000000,0.00000000,0
4060.76908000,0.00000000,0.00000000,0
4061.19823000,0.00002458,0.00000000,0
4062.49762000,0.00018377,0.00011200,11
4062.65259000,0.00000000,0.00000000,0
4062.99829000,0.00015078,0.00000000,0
4064.30960000,0.00008102,0.00000000,0
4066.68186000,0.00007461,0.00000000,0
4067.34943000,0.00000000,0.00000000,0
4068.07661000,0.00000000,0.00000000,0
4069.59057000,0.00012796,0.00000000,0
4070.85419000,0.00000000,0.00000000,0
4071.08068000,0.00000000,0.00000000,0
4071.92707000,0.00004602,0.00000000,0
4072.74961000,0.00000000,0.00000000,0
4074.09668000,0.00002315,0.00000000,0
4075.22917000,0.00000000,0.00000000,0
4078.84121000,0.00033601,0.00000000,0
4079.17500000,0.00001890,0.00000000,0
4079.62799000,0.00002551,0.00000000,0
4079.83065000,0.00002211,0.00000000,0
4082.01218000,0.00001950,0.00000000,0
4082.90625000,0.00002597,0.00000000,0
4085.18314000,0.00068701,0.00000000,0
4088.27066000,0.00022948,0.00000000,0
4089.02168000,0.00003720,0.00000000,0
4089.26010000,0.00000000,0.00000000,0
4093.00327000,0.00002125,0.00000000,0
4096.05503000,0.00003082,0.00000000,0
4097.06831000,0.00011525,0.00000000,0
4098.08159000,0.00002577,0.00000000,0
4098.62995000,0.00003250,0.00000000,0
4098.80877000,0.00002535,0.00000000,0
4099.78628000,0.00000000,0.00000000,0
4100.20351000,0.00002455,0.00000000,0
4100.62075000,0.00002718,0.00000000,0
4101.24063000,0.00000000,0.00000000,0
4102.13470000,0.00000000,0.00000000,0
4102.40889000,0.00000000,0.00000000,0
4102.56386000,0.00007442,0.00006186,14
4102.57578000,0.00007279,0.00006227,14
4102.84996000,0.00000000,0.00000000,0
4102.93341000,0.00001857,0.00000000,0
4105.34143000,0.00000000,0.00000000,0
4106.05669000,0.00003035,0.00000000,0
4107.39183000,0.00000000,0.00000000,0
4107.76138000,0.00001904,0.00000000,0
4107.99980000,0.00000000,0.00000000,0
4108.15477000,0.00000000,0.00000000,0
4108.72698000,0.00000000,0.00000000,0
4108.90579000,0.00000000,0.00000000,0
4109.29918000,0.00006905,0.00000000,0
4109.47800000,0.00001797,0.00000000,0
4109.62105000,0.00145124,0.00006936,0
4109.91907000,0.00000000,0.00000000,0
4110.31246000,0.00000000,0.00000000,0
4110.86082000,0.00000000,0.00000000,0
4112.42247000,0.00138708,0.00000000,0
4112.63704000,0.00000000,0.00000000,0
4113.14964000,0.00000000,0.00000000,0
4113.39998000,0.00000000,0.00000000,0
4114.41326000,0.00000000,0.00000000,0
4114.62784000,0.00001875,0.00000000,0
4117.35773000,0.00002069,0.00000000,0
4118.07299000,0.00001796,0.00000000,0
4118.18027000,0.00002357,0.00000000,0
4119.57502000,0.00003443,0.00000000,0
4119.95649000,0.00000000,0.00000000,0
4120.89825000,0.00002142,0.00000000,0
4122.25723000,0.00000000,0.00000000,0
4122.72215000,0.00001910,0.00000000,0
4122.82944000,0.00002744,0.00000000,0
4123.07978000,0.00001980,0.00000000,0
4123.86656000,0.00000000,0.00000000,0
4124.25995000,0.00002471,0.00000000,0
4125.01097000,0.00000000,0.00000000,0
4125.13018000,0.00000000,0.00000000,0
4125.23746000,0.00000000,0.00000000,0
4125.33283000,0.00000000,0.00000000,0
4126.53685000,0.00070484,0.00000000,0
4126.58453000,0.00130282,0.00000000,0
4128.25346000,0.00000000,0.00000000,0
4128.49188000,0.00000000,0.00000000,0
4128.61109000,0.00000000,0.00000000,0
4128.73030000,0.00000000,0.00000000,0
4130.43499000,0.00002121,0.00000000,0
4130.82838000,0.00002333,0.00000000,0
4132.17545000,0.00002016,0.00000000,0
4132.37810000,0.00014454,0.00000000,0
4133.73709000,0.00003218,0.00000000,0
4133.88014000,0.00000000,0.00000000,0
4134.59539000,0.00000000,0.00000000,0
4136.77692000,0.00002364,0.00000000,0
4137.09879000,0.00001868,0.00000000,0
4137.74252000,0.00020261,0.00000000,0
4138.13591000,0.00003655,0.00000000,0
4138.29088000,0.00016108,0.00000000,0
4139.99557000,0.00000000,0.00000000,0
4140.13863000,0.00006355,0.00000000,0
4140.65123000,0.00071918,0.00003707,0
4140.87772000,0.00004370,0.00003832,14
4141.28304000,0.00003197,0.00000000,0
4141.77179000,0.00002264,0.00000000,0
4141.87908000,0.00002627,0.00000000,0
4142.66586000,0.00000000,0.00000000,0
4145.13350000,0.00028333,0.00000000,0
4149.98531000,0.00002085,0.00000000,0
4150.35486000,0.00002102,0.00000000,0
4154.74176000,0.00027664,0.00000000,0
4155.82657000,0.00003376,0.00002058,11
4157.14979000,0.00002397,0.00000000,0
4158.69951000,0.00000000,0.00000000,0
4159.83200000,0.00000000,0.00000000,0
4162.75263000,0.00002364,0.00000000,0
4163.81359000,0.00000000,0.00000000,0
4165.48252000,0.00000000,0.00000000,0
4168.66541000,0.00035246,0.00002458,1
4168.67733000,0.00035553,0.00002418,1
4168.97535000,0.00000000,0.00000000,0
4169.15417000,0.00000000,0.00000000,0
4169.27338000,0.00007333,0.00000000,0
4170.48931000,0.00004994,0.00000000,0
4170.84694000,0.00008185,0.00000000,0
4172.08672000,0.00003051,0.00000000,0
4173.54107000,0.00000000,0.00000000,0
4174.68548000,0.00000000,0.00000000,0
4175.96102000,0.00003365,0.00000000,0
4176.40209000,0.00000000,0.00000000,0
4176.93853000,0.00038418,0.00000000,0
4178.41673000,0.00002223,0.00000000,0
4178.66707000,0.00014618,0.00000000,0
4184.87787000,0.00007256,0.00000000,0
4186.23686000,0.00000000,0.00000000,0
4187.59584000,0.00002813,0.00000000,0
4188.81178000,0.00000000,0.00000000,0
4189.45551000,0.00000000,0.00000000,0
4189.92043000,0.00000000,0.00000000,0
4190.43303000,0.00000000,0.00000000,0
4191.63704000,0.00000000,0.00000000,0
4193.13908000,0.00004220,0.00002687,12
4194.00930000,0.00001833,0.00000000,0
4195.39213000,0.00003464,0.00000000,0
4196.78688000,0.00000000,0.00000000,0
4198.19355000,0.00027268,0.00000000,0
4198.50349000,0.00004156,0.00000000,0
4199.09954000,0.00000000,0.00000000,0
4199.21875000,0.00000000,0.00000000,0
4201.86520000,0.00000000,0.00000000,0
4204.07057000,0.00001860,0.00000000,0
4204.54741000,0.00002275,0.00000000,0
4204.64277000,0.00015471,0.00000000,0
4205.31034000,0.00000000,0.00000000,0
4205.78718000,0.00002115,0.00000000,0
4207.22961000,0.00002031,0.00000000,0
4208.27866000,0.00002443,0.00000000,0
4209.39922000,0.00000000,0.00000000,0
4209.82838000,0.00000000,0.00000000,0
4213.45234000,0.00001891,0.00000000,0
4216.05110000,0.00000000,0.00000000,0
4226.01700000,0.00020493,0.00000000,0
4226.30310000,0.00000000,0.00000000,0
4227.53096000,0.00001928,0.00000000,0
4228.15084000,0.00003416,0.00000000,0
4229.17604000,0.00002597,0.00000000,0
4229.85554000,0.00009608,0.00000000,0
4233.19340000,0.00065373,0.00048382,13
4235.41069000,0.00002956,0.00000000,0
4236.76968000,0.00000000,0.00000000,0
4237.22267000,0.00002909,0.00001864,12
4237.23459000,0.00002922,0.00002008,12
4237.65182000,0.00008448,0.00000000,0
4239.82143000,0.00005561,0.00000000,0
4245.31698000,0.00002472,0.00000000,0
4247.68925000,0.00006666,0.00000000,0
4248.05880000,0.00002309,0.00000000,0
4248.79789000,0.00006275,0.00005692,15
4249.40586000,0.00004049,0.00000000,0
4253.35169000,0.00000000,0.00000000,0
4254.82988000,0.00001901,0.00000000,0
4255.84316000,0.00005197,0.00000000,0
4259.08566000,0.00004414,0.00003720,14
4259.22871000,0.00000000,0.00000000,0
4259.78899000,0.00000000,0.00000000,0
4260.74266000,0.00001893,0.00000000,0
4261.68442000,0.00000000,0.00000000,0
4262.51888000,0.00002370,0.00000000,0
4263.22222000,0.00005603,0.00000000,0
4264.37855000,0.00004238,0.00000000,0
4264.73618000,0.00002062,0.00000000,0
4266.90578000,0.00000000,0.00000000,0
4270.26749000,0.00038439,0.00000000,0
4270.62511000,0.00001794,0.00000000,0
4271.22116000,0.00000000,0.00000000,0
4275.56038000,0.00001869,0.00000000,0
4276.43061000,0.00000000,0.00000000,0
4276.64518000,0.00001869,0.00000000,0
4277.68230000,0.00003711,0.00003297,14
4277.92072000,0.00000000,0.00000000,0
4280.63869000,0.00000000,0.00000000,0
4280.84135000,0.00002354,0.00000000,0
4281.07977000,0.00008876,0.00006445,13
4281.52084000,0.00002597,0.00000000,0
4281.54469000,0.00002347,0.00001892,14
4281.81887000,0.00006048,0.00000000,0
4282.67717000,0.00000000,0.00000000,0
4283.82158000,0.00002786,0.00000000,0
4284.16729000,0.00000000,0.00000000,0
4285.07328000,0.00003535,0.00002700,13
4285.53820000,0.00037419,0.00001799,0
4288.04159000,0.00015692,0.00000000,0
4291.47482000,0.00000000,0.00000000,0
4292.03510000,0.00002236,0.00000000,0
4293.91861000,0.00000000,0.00000000,0
