freq,int_doh,int_d2o,cluster
10501.34166667,0.00544163,0.00236876,2
10505.00000000,0.00003190,0.00007964,18
10510.00000000,0.00025822,0.00067283,12
10514.15000000,0.00022372,0.00006793,4
10520.00000000,0.00003322,0.00017311,17
10525.00000000,0.00005642,0.00030556,17
10530.00000000,0.00026927,0.00070623,12
10530.51666667,0.00004648,0.00001783,0
10540.00000000,0.00002451,0.00011509,27
10540.92500000,0.00003195,0.00008916,12
10540.94166667,0.00002951,0.00009448,12
10541.00833333,0.00003138,0.00004739,11
10541.99166667,0.00006398,0.00020991,12
10545.00000000,0.00002388,0.00008234,15
10550.00000000,0.00019216,0.00043415,13
10557.55000000,0.00002974,0.00002630,5
10558.65833333,0.00005241,0.00001586,4
10558.67500000,0.00005057,0.00001630,4
10560.00000000,0.00002882,0.00012419,15
10567.33333333,0.00004776,0.00001413,4
10570.00000000,0.00021355,0.00074482,15
10575.98333333,0.00005387,0.00009046,11
10576.52500000,0.00003751,0.00002131,1
10576.55833333,0.00003789,0.00001375,0
10590.00000000,0.00017642,0.00070013,15
10595.70000000,0.00002791,0.00001740,1
10600.00000000,0.00007015,0.00018171,12
10610.00000000,0.00012863,0.00067158,17
10610.97500000,0.00007147,0.00001704,4
10614.60833333,0.00166661,0.00131929,3
10614.79166667,0.00003456,0.00001901,1
10616.23333333,0.00008861,0.00001808,6
10618.18333333,0.00005331,0.00006264,24
10624.41666667,0.00017409,0.00005043,4
10625.00000000,0.00011452,0.00034882,12
10628.09166667,0.00035536,0.00015992,2
10630.00000000,0.00010877,0.00063458,17
10634.64166667,0.00007080,0.00002792,0
10635.62500000,0.00007158,0.00003168,2
10635.64166667,0.00006927,0.00003265,2
10637.18333333,0.00004978,0.00001587,4
10639.68333333,0.00015598,0.00013426,5
10644.64166667,0.00284188,0.00136718,2
10650.00000000,0.00006964,0.00097308,19
10658.00000000,0.00003349,0.00003505,7
10662.05000000,0.00017226,0.00013906,3
10670.00000000,0.00005864,0.00064707,19
10673.70000000,0.00002215,0.00001468,8
10677.66666667,0.00002517,0.00001266,2
10677.70833333,0.00001990,0.00001954,21
10679.25833333,0.00038488,0.00044216,7
10683.95833333,0.00003272,0.00003286,7
10683.99166667,0.00003805,0.00003291,5
10684.03333333,0.00003284,0.00003852,24
10690.00000000,0.00008001,0.00065031,17
10691.35833333,0.01065152,0.00288739,4
10693.35833333,0.00002679,0.00002038,3
10697.29166667,0.00261508,0.00327893,9
10698.08333333,0.00009006,0.00008963,7
10699.90000000,0.00013314,0.00016981,9
10700.00000000,0.00009003,0.00089814,19
10704.52500000,0.00001977,0.00001429,3
10707.70833333,0.00005659,0.00002477,2
10710.00000000,0.00009025,0.00059141,17
10711.86666667,0.00008285,0.00001990,4
10711.88333333,0.00008495,0.00002040,4
10712.90833333,0.00006248,0.00002621,0
10725.00000000,0.00002668,0.00011352,15
10730.00000000,0.00007623,0.00055322,17
10741.90000000,0.00004747,0.00004383,5
10744.37500000,0.00031878,0.00029037,5
10750.00000000,0.00019064,0.00061147,12
10769.25833333,0.00024966,0.00006623,4
10770.00000000,0.00009316,0.00043211,15
10773.35000000,0.00019939,0.00015170,3
10773.55000000,0.00175400,0.00155317,5
10775.00000000,0.00003073,0.00003106,7
10777.14166667,0.00055003,0.00073717,9
10780.00000000,0.00002812,0.00007172,12
10782.50833333,0.00065094,0.00086248,9
10790.00000000,0.00009314,0.00035766,15
10794.66666667,0.00004924,0.00001436,4
10794.67500000,0.00004662,0.00001425,4
10795.80833333,0.00005149,0.00001808,0
10795.83333333,0.00005967,0.00002301,0
10800.00000000,0.00033669,0.00142227,15
10802.90833333,0.00142976,0.00004712,14
10806.96666667,0.00005005,0.00003352,8
10806.98333333,0.00005419,0.00003443,8
10810.00000000,0.00014377,0.00035325,18
10813.15000000,0.00002774,0.00001166,0
10813.18333333,0.00002392,0.00001634,8
10816.37500000,0.00046825,0.00002089,14
10817.49166667,0.00003771,0.00001855,2
10820.00000000,0.00002577,0.00011592,15
10830.00000000,0.00018233,0.00038643,13
10836.82500000,0.00020024,0.00006846,0
10840.00000000,0.00004264,0.00006910,11
10850.00000000,0.00037174,0.00087724,13
10860.00000000,0.00005236,0.00006506,9
10864.42500000,0.00038356,0.00145499,15
10864.43333333,0.00039431,0.00144071,15
10864.50000000,0.00034940,0.00165481,27
10864.58333333,0.00019035,0.00058110,12
10864.66666667,0.00020674,0.00119722,17
10867.95833333,0.00036375,0.00004957,10
10868.00833333,0.00029732,0.00005168,6
10870.00000000,0.00057169,0.00054545,5
10870.08333333,0.00016204,0.00013285,3
10874.99166667,0.00006328,0.00018365,12
10880.00000000,0.00006008,0.00008251,9
10883.70833333,0.00002266,0.00002983,9
10883.73333333,0.00002544,0.00003252,9
10890.00000000,0.00039480,0.00071346,16
10900.00000000,0.00011509,0.00035605,12
10904.52500000,0.00004360,0.00008784,13
10904.92500000,0.00002570,0.00004591,16
10904.95833333,0.00002135,0.00005187,18
10905.42500000,0.00006175,0.00012804,13
10910.00000000,0.00046032,0.00074207,11
10915.30833333,0.00032961,0.00049321,11
10915.35833333,0.00032966,0.00036049,7
10918.52500000,0.00055363,0.00004467,10
10919.30000000,0.00074299,0.00048092,8
10919.34166667,0.00088677,0.00039886,2
10919.39166667,0.00064379,0.00058374,5
10919.52500000,0.00084332,0.00038287,2
10919.60833333,0.00052536,0.00026431,2
10925.00000000,0.00003470,0.00002185,1
10930.00000000,0.00052327,0.00080582,11
10937.50000000,0.00076590,0.00021138,4
10940.00000000,0.00004783,0.00008961,16
10950.00000000,0.00039228,0.00043760,7
10959.63333333,0.00002152,0.00001550,3
10960.00000000,0.00002984,0.00012137,15
10970.00000000,0.00058854,0.00073841,9
10975.00000000,0.00002441,0.00011093,15
10980.00000000,0.00004471,0.00007569,11
10985.00000000,0.00002148,0.00003324,11
10990.00000000,0.00056479,0.00065488,24
10991.55000000,0.00009303,0.00002591,4
11000.00000000,0.00077195,0.00114201,11
11003.43333333,0.00006112,0.00011498,16
11008.32500000,0.00002021,0.00001667,26
11010.00000000,0.00055787,0.00059814,7
11011.27500000,0.00003327,0.00001181,0
11011.82500000,0.00005477,0.00001490,4
11012.85833333,0.00005580,0.00002397,2
11017.55833333,0.00004042,0.00002847,3
11025.00000000,0.00005008,0.00008478,11
11025.53333333,0.00002279,0.00001474,8
11030.00000000,0.00055834,0.00051774,5
11039.99166667,0.00006599,0.00015317,13
11044.99166667,0.00002271,0.00002729,9
11050.00000000,0.00046325,0.00044163,5
11060.00000000,0.00003452,0.00012919,15
11063.40000000,0.00012238,0.00037155,12
11063.46666667,0.00012061,0.00040433,15
11063.55000000,0.00017847,0.00088443,17
11065.00000000,0.00035363,0.00002962,10
11070.00000000,0.00046538,0.00050106,7
11073.15833333,0.00016303,0.00004820,4
11073.19166667,0.00014287,0.00004065,4
11075.00000000,0.00004332,0.00005849,9
11078.53333333,0.00055284,0.00026217,2
11079.16666667,0.00667979,0.00270440,0
11079.95833333,0.00002184,0.00006130,12
11079.99166667,0.00002050,0.00008604,15
11080.34166667,0.00334061,0.00161148,2
11080.96666667,0.00010929,0.00005800,1
11080.97500000,0.00011152,0.00005768,2
11084.99166667,0.00002655,0.00003003,7
11090.00000000,0.00043381,0.00044562,7
11090.28333333,0.00008133,0.00004306,1
11092.49166667,0.00154672,0.00041345,4
11100.00000000,0.00019045,0.00011091,1
11106.00833333,0.00002448,0.00002891,9
11110.00000000,0.00054424,0.00050524,5
11120.00000000,0.00007992,0.00007729,5
11124.44166667,0.00012502,0.00012123,5
11125.00000000,0.00012083,0.00002566,6
11130.00000000,0.00063713,0.00055950,5
11130.62500000,0.00033494,0.00002529,10
11131.06666667,0.00002535,0.00001370,1
11132.80833333,0.00003346,0.00003356,7
11133.04166667,0.00003470,0.00010518,12
11133.09166667,0.00005638,0.00007493,9
11140.00000000,0.00002978,0.00008908,12
11140.54166667,0.00013868,0.00001167,10
11150.00000000,0.00056212,0.00069256,9
11153.88333333,0.00002200,0.00012393,17
11158.36666667,0.00005004,0.00008453,11
11158.37500000,0.00004995,0.00008480,11
11160.00000000,0.00006125,0.00008431,9
11170.00000000,0.00049492,0.00040786,26
11172.02500000,0.00002023,0.00003060,11
11174.99166667,0.00014935,0.00005540,0
11175.11666667,0.00013936,0.00002415,6
11176.70833333,0.00002008,0.00003649,16
11176.90833333,0.00015135,0.00003917,4
11177.70833333,0.00421649,0.00114221,4
11180.00000000,0.00005014,0.00011050,13
11183.63333333,0.00010100,0.00002635,4
11190.00000000,0.00045794,0.00034867,3
11200.00000000,0.00024497,0.00022101,5
11204.99166667,0.00030932,0.00001553,14
11205.20000000,0.00027872,0.00001206,14
11206.39166667,0.00003115,0.00005530,16
11210.00000000,0.00055270,0.00037886,8
11220.00000000,0.00010404,0.00007975,3
11225.00000000,0.00021506,0.00011634,1
11225.04166667,0.00015410,0.00009282,1
11230.00000000,0.00063844,0.00043552,8
11230.35833333,0.00005964,0.00001424,4
11232.65833333,0.00006085,0.00002634,2
11232.76666667,0.00002578,0.00002207,5
11232.77500000,0.00002613,0.00002223,5
11239.36666667,0.00018328,0.00003107,6
11239.37500000,0.00018364,0.00002994,6
11239.47500000,0.00010345,0.00002650,4
11239.70833333,0.00002419,0.00001226,2
11240.00000000,0.00011905,0.00010565,5
11241.06666667,0.00002240,0.00002320,7
11241.07500000,0.00002063,0.00002312,7
11250.00000000,0.00120998,0.00053578,2
11260.00000000,0.00015814,0.00009467,1
11260.39166667,0.00029091,0.00004025,10
11264.93333333,0.00002674,0.00001866,3
11264.97500000,0.00002795,0.00002600,5
11270.00000000,0.00107379,0.00063339,1
11275.00000000,0.00006099,0.00013957,13
11280.00000000,0.00016786,0.00015720,5
11285.00000000,0.00004252,0.00003186,3
11287.16666667,0.00008200,0.00003563,2
11287.20833333,0.00006228,0.00003807,1
11290.00000000,0.00128644,0.00080382,1
11290.11666667,0.00020481,0.00006257,4
11290.20833333,0.00055189,0.00008585,6
11290.30000000,0.00027908,0.00003711,10
11291.61666667,0.00007789,0.00012470,11
11291.64166667,0.00007302,0.00011301,11
11296.32500000,0.00210202,0.00028382,10
11296.45833333,0.00237708,0.00030952,10
11296.54166667,0.00123304,0.00016863,10
11299.01666667,0.00018477,0.00025649,9
11300.00000000,0.00025561,0.00020276,3
11305.00000000,0.00005813,0.00004326,3
11307.49166667,0.00014161,0.00001954,10
11310.00000000,0.00145488,0.00083788,1
11310.20833333,0.00007740,0.00001466,6
11310.30833333,0.00004790,0.00008692,16
11318.77500000,0.00261309,0.00186793,3
11320.00000000,0.00017387,0.00016186,5
11325.00000000,0.00013032,0.00007403,1
11328.12500000,0.00020354,0.00012445,1
11328.15000000,0.00017251,0.00011547,8
11328.25000000,0.00004724,0.00002524,1
11330.00000000,0.00155972,0.00091758,1
11340.00000000,0.00020628,0.00019583,5
11344.48333333,0.00003684,0.00003594,21
11345.00000000,0.00004704,0.00003375,3
11345.21666667,0.00064665,0.00013170,6
11345.39166667,0.00015897,0.00003619,6
11349.70000000,0.00098008,0.00028495,4
11349.85833333,0.00038296,0.00010863,4
11350.00000000,0.00174570,0.00095806,1
11352.55000000,0.00004338,0.00001558,0
11352.90833333,0.00011588,0.00005637,2
11352.99166667,0.00045293,0.00010558,6
11353.52500000,0.00002197,0.00001232,1
11360.00000000,0.00019859,0.00021480,7
11365.00833333,0.00002728,0.00002021,3
11370.00000000,0.00200776,0.00112409,1
11373.66666667,0.00004945,0.00001666,0
11375.00000000,0.00032758,0.00013307,0
11376.72500000,0.00003318,0.00001643,2
11376.73333333,0.00003327,0.00001582,2
11380.00000000,0.00018654,0.00021210,7
11390.00000000,0.00204628,0.00114810,1
11400.00000000,0.00026316,0.00023407,5
11405.00000000,0.00002620,0.00003084,24
11406.25000000,0.00008978,0.00004461,2
11410.00000000,0.00216895,0.00116325,1
11418.70833333,0.00036801,0.00033214,5
11418.78333333,0.00027804,0.00024575,5
11420.00000000,0.00025986,0.00023809,5
11421.91666667,0.00003321,0.00007697,13
11425.00000000,0.00006868,0.00010358,11
11428.75000000,0.00009884,0.00007539,3
11430.00000000,0.00247833,0.00132339,1
11430.30000000,0.00040630,0.00030729,3
11430.36666667,0.00032006,0.00018873,1
11435.55833333,0.00007437,0.00001527,6
11438.10000000,0.00004440,0.00005928,9
11440.00000000,0.00034508,0.00016469,2
11450.00000000,0.00304758,0.00168097,1
11452.45833333,0.00169367,0.00205008,9
11452.58333333,0.00187134,0.00101728,1
11455.25833333,0.00049873,0.00034540,8
11458.16666667,0.00024272,0.00046822,13
11458.19166667,0.00026999,0.00049860,16
11458.27500000,0.00012326,0.00026503,13
11460.00000000,0.00054533,0.00033469,1
11465.00000000,0.00002622,0.00002103,3
11468.24166667,0.00012094,0.00011226,5
11470.00000000,0.00380924,0.00192487,2
11475.00000000,0.00007327,0.00002645,0
11480.00000000,0.00054747,0.00019309,0
11480.97500000,0.00005427,0.00001773,23
11484.37500000,0.00014847,0.00008643,1
11485.00000000,0.00002268,0.00002152,5
11488.94166667,0.00013954,0.00003767,4
11490.00000000,0.00399744,0.00194248,2
11497.35833333,0.00004526,0.00002773,1
11497.38333333,0.00005017,0.00003337,8
11497.46666667,0.00002316,0.00002095,5
11499.12500000,0.00013460,0.00012915,5
11499.13333333,0.00013439,0.00012865,5
11500.00000000,0.00040503,0.00018746,2
11505.00000000,0.00002402,0.00001511,1
11510.00000000,0.00385403,0.00185014,2
11520.00000000,0.00051805,0.00016384,4
11523.44166667,0.00024552,0.00012002,2
11524.98333333,0.00012238,0.00007344,1
11525.06666667,0.00018534,0.00017759,5
11525.10000000,0.00022437,0.00016235,3
11525.75833333,0.00005400,0.00004863,5
11530.00000000,0.00356026,0.00164019,2
11537.60000000,0.00005823,0.00005611,5
11538.08333333,0.00023383,0.00019722,5
11538.82500000,0.00012650,0.00008468,8
11538.83333333,0.00013137,0.00008591,8
11540.00000000,0.00039944,0.00019153,2
11540.50000000,0.00006363,0.00005442,5
11540.55833333,0.00007558,0.00006360,5
11540.59166667,0.00005549,0.00005956,7
11543.25000000,0.00007757,0.00010308,9
11550.00000000,0.00308655,0.00142014,2
11560.00000000,0.00029543,0.00010079,0
11565.41666667,0.00030648,0.00001331,14
11565.44166667,0.00032383,0.00001236,14
11570.00000000,0.00266905,0.00114180,2
11572.11666667,0.00002245,0.00004189,16
11572.26666667,0.00004254,0.00003174,3
11575.00000000,0.00006489,0.00001748,4
11580.00000000,0.00027155,0.00014870,1
11590.00000000,0.00249103,0.00106418,2
11592.53333333,0.00026417,0.00003256,10
11592.57500000,0.00031149,0.00004846,6
11592.64166667,0.00019002,0.00004555,4
11593.42500000,0.00192234,0.00089939,2
11593.45833333,0.00175484,0.00082946,2
11595.90833333,0.00085925,0.00038041,2
11595.95833333,0.00078282,0.00030910,0
11600.00000000,0.00046379,0.00022995,2
11604.36666667,0.00007018,0.00009745,9
11604.37500000,0.00007046,0.00009704,9
11610.00000000,0.00236478,0.00097208,0
11620.00000000,0.00023302,0.00011290,2
11621.09166667,0.00005282,0.00002281,2
11625.00000000,0.00033190,0.00013686,0
11630.00000000,0.00210881,0.00086301,0
11632.66666667,0.00048894,0.00036689,3
11632.68333333,0.00046165,0.00034692,3
11640.00000000,0.00024073,0.00010642,2
11640.62500000,0.00007386,0.00003189,2
11640.63333333,0.00007238,0.00003153,2
11641.65000000,0.00043137,0.00001785,14
11641.74166667,0.00039325,0.00002011,14
11644.42500000,0.00021200,0.00013644,8
11644.43333333,0.00020889,0.00013402,8
11645.43333333,0.00003221,0.00001974,1
11645.47500000,0.00004143,0.00002273,1
11649.28333333,0.00002551,0.00012881,17
11650.00000000,0.00171430,0.00065077,0
11660.00000000,0.00025197,0.00009277,0
11665.00000000,0.00002460,0.00001484,1
11665.72500000,0.00056557,0.00013634,4
11670.00000000,0.00126469,0.00055103,2
11671.15000000,0.00067801,0.00042561,1
11675.00000000,0.00003710,0.00006390,16
11677.62500000,0.00007920,0.00004962,1
11677.63333333,0.00007895,0.00004869,1
11680.00000000,0.00022593,0.00004446,6
11685.01666667,0.00003286,0.00001226,0
11690.00000000,0.00114831,0.00043783,0
11700.00000000,0.00064341,0.00023028,0
11702.92500000,0.00002109,0.00002386,7
11702.93333333,0.00002120,0.00002378,7
11710.00000000,0.00106492,0.00043566,0
11718.75000000,0.00099663,0.00042801,2
11720.00000000,0.00034254,0.00013039,0
11725.00000000,0.00018363,0.00003730,6
11728.40833333,0.00002334,0.00001182,2
11729.10833333,0.00012542,0.00010259,3
11729.76666667,0.00016114,0.00017383,7
11729.77500000,0.00015026,0.00016842,7
11729.85833333,0.00017174,0.00012524,3
11730.00000000,0.00120953,0.00048606,0
11740.00000000,0.00038608,0.00010016,4
11741.16666667,0.00003068,0.00019913,17
11741.18333333,0.00003162,0.00018332,17
11750.00000000,0.00116737,0.00045928,0
11750.38333333,0.00009526,0.00018995,13
11760.00000000,0.00035279,0.00010573,4
11761.56666667,0.00003588,0.00002609,3
11761.68333333,0.00007527,0.00013056,16
11767.50833333,0.00095097,0.00121596,9
11767.53333333,0.00084662,0.00111563,9
11770.00000000,0.00136018,0.00055778,0
11770.22500000,0.00034272,0.00081987,18
11770.23333333,0.00034547,0.00081794,18
11775.00000000,0.00017490,0.00004201,4
11778.10000000,0.00018750,0.00002950,6
11780.00000000,0.00028726,0.00004262,25
11780.91666667,0.00169732,0.00028188,6
11788.10833333,0.00002322,0.00001475,1
11788.14166667,0.00002913,0.00002015,8
11788.26666667,0.00010307,0.00005442,20
11788.27500000,0.00010125,0.00005377,1
11790.00000000,0.00133967,0.00048989,0
11794.15833333,0.00005823,0.00004314,3
11796.87500000,0.00003667,0.00001296,0
11800.00000000,0.00049123,0.00019777,0
11810.00000000,0.00143586,0.00053891,0
11810.64166667,0.00090385,0.00055457,1
11810.72500000,0.00063704,0.00043706,8
11816.40000000,0.00007549,0.00003046,0
11817.63333333,0.00005908,0.00002029,0
11820.00000000,0.00022590,0.00003729,6
11825.00000000,0.00029091,0.00008293,4
11825.65833333,0.00002058,0.00001216,1
11830.00000000,0.00180945,0.00066110,0
11830.86666667,0.00007577,0.00004619,1
11830.87500000,0.00007527,0.00004655,1
11839.70833333,0.00016285,0.00009376,1
11840.00000000,0.00033510,0.00010653,4
11842.78333333,0.00005136,0.00002515,2
11845.00000000,0.00002155,0.00001297,1
11850.00000000,0.00211489,0.00077286,0
11850.08333333,0.00101689,0.00020834,6
11850.20000000,0.00051401,0.00004494,10
11860.00000000,0.00033913,0.00007848,6
11865.25833333,0.00008553,0.00003389,0
11868.60000000,0.00013273,0.00008414,1
11868.63333333,0.00011821,0.00008001,8
11869.77500000,0.00005183,0.00013957,12
11870.00000000,0.00226253,0.00079466,0
11875.00000000,0.00041324,0.00014408,0
11880.00000000,0.00038508,0.00014786,0
11889.56666667,0.00168283,0.00054029,4
11890.00000000,0.00292365,0.00103128,0
11892.21666667,0.00027123,0.00025444,5
11894.45833333,0.00206339,0.00106500,2
11894.48333333,0.00187762,0.00099658,1
11894.81666667,0.00003587,0.00001821,2
11894.83333333,0.00003412,0.00001742,2
11896.79166667,0.00005526,0.00004990,5
11900.00000000,0.00091118,0.00029426,4
11910.00000000,0.00360404,0.00126518,0
11911.10000000,0.00002257,0.00003501,11
11912.55000000,0.00001988,0.00003797,16
11914.06666667,0.00098017,0.00037510,0
11920.00000000,0.00052680,0.00019003,0
11923.62500000,0.00046481,0.00048877,7
11930.00000000,0.00323090,0.00111688,0
11931.92500000,0.00081158,0.00076017,5
11940.00000000,0.00037289,0.00012795,0
11944.55000000,0.00002468,0.00001539,1
11946.67500000,0.00009484,0.00008432,5
11947.51666667,0.00010959,0.00083087,17
11947.61666667,0.00007401,0.00062372,-1
11947.90000000,0.00019636,0.00041326,13
11950.00000000,0.00269981,0.00101580,0
11955.44166667,0.00036096,0.00070073,13
11957.72500000,0.00020710,0.00009932,2
11957.75833333,0.00020751,0.00009342,2
11960.00000000,0.00031237,0.00010966,0
11962.89166667,0.00009194,0.00003350,0
11970.00000000,0.00284789,0.00097761,0
11975.02500000,0.00008635,0.00006223,3
11980.00000000,0.00036370,0.00012597,0
11981.69166667,0.00007163,0.00001597,6
11985.00833333,0.00003786,0.00002625,8
11990.00000000,0.00274104,0.00096540,0
11999.85000000,0.00032820,0.00044479,9
12000.00000000,0.09009191,0.11799848,9
12000.22500000,0.00002727,0.00003024,7
12006.24166667,0.00097608,0.00011945,10
12006.33333333,0.00084986,0.00006852,10
12010.00000000,0.00246594,0.00084320,0
12011.72500000,0.00009218,0.00003547,0
12011.99166667,0.00003439,0.00003149,5
12013.16666667,0.00004658,0.00007241,11
12013.17500000,0.00004740,0.00007134,11
12017.94166667,0.00024783,0.00007382,4
12018.05833333,0.00021078,0.00002425,10
12020.00000000,0.00040646,0.00010487,4
12025.00000000,0.00004068,0.00001732,2
12030.00000000,0.00222495,0.00074735,0
12033.72500000,0.00022567,0.00007864,0
12033.74166667,0.00024110,0.00008267,0
12033.83333333,0.00017368,0.00003697,6
12036.21666667,0.00062819,0.00422841,17
12036.32500000,0.00044692,0.00269177,17
12040.00000000,0.00038259,0.00012336,4
12041.30833333,0.00002396,0.00001194,2
12042.43333333,0.00005938,0.00001267,6
12042.54166667,0.00006222,0.00001485,4
12050.00000000,0.00302691,0.00117090,0
12059.39166667,0.00005478,0.00006325,7
12060.00000000,0.00030662,0.00006418,6
12060.53333333,0.00005113,0.00001554,4
12070.00000000,0.00344423,0.00112607,23
12075.00000000,0.00021236,0.00006625,4
12076.06666667,0.00020689,0.00001601,10
12076.10000000,0.00018541,0.00001652,10
12080.00000000,0.00030540,0.00004329,10
12084.99166667,0.00006501,0.00001241,6
12085.36666667,0.00003480,0.00001949,1
12085.37500000,0.00003434,0.00001942,1
12090.00000000,0.00242685,0.00080824,0
12100.00000000,0.00050185,0.00017132,0
12109.37500000,0.00079004,0.00027348,0
12110.00000000,0.00120754,0.00041128,0
12120.00000000,0.00033126,0.00008185,4
12125.00000000,0.00038309,0.00020450,1
12128.69166667,0.00004277,0.00001772,0
12129.37500000,0.00008326,0.00003663,2
12130.00000000,0.00157185,0.00049744,4
12140.00000000,0.00034703,0.00010625,4
12142.59166667,0.00003475,0.00026818,17
12142.72500000,0.00004464,0.00045414,19
12142.75000000,0.00005215,0.00041861,17
12150.00000000,0.00196516,0.00068414,0
12158.20833333,0.00011048,0.00004015,0
12170.00000000,0.00118800,0.00041126,0
12175.00000000,0.00019827,0.00002535,10
12180.00000000,0.00017426,0.00005088,4
12185.67500000,0.00036293,0.00014491,0
12185.79166667,0.00032422,0.00010750,0
12185.89166667,0.00014127,0.00010385,3
12190.00000000,0.00066592,0.00020640,4
12200.00000000,0.00024670,0.00005944,4
12207.03333333,0.00018733,0.00005752,4
12210.00000000,0.00128449,0.00041208,4
12216.37500000,0.00002296,0.00001875,3
12220.00000000,0.00028324,0.00007407,4
12220.25833333,0.00002140,0.00001449,8
12220.27500000,0.00001998,0.00001472,3
12224.12500000,0.00117031,0.00089172,3
12225.00000000,0.00013527,0.00004910,0
12230.00000000,0.00197327,0.00065000,0
12236.60833333,0.00005370,0.00002468,2
12236.65833333,0.00004351,0.00002210,2
12237.03333333,0.00002092,0.00004772,13
12237.50833333,0.00011194,0.00007319,8
12239.57500000,0.00014482,0.00006604,2
12240.00000000,0.00025076,0.00007603,4
12250.00000000,0.00201810,0.00067009,0
12255.85000000,0.00013523,0.00003786,4
12260.00000000,0.00026904,0.00006728,4
12264.16666667,0.00011955,0.00005316,2
12264.18333333,0.00012799,0.00005496,2
12264.42500000,0.00181344,0.00099457,1
12264.80000000,0.00209826,0.00102902,2
12265.04166667,0.00010608,0.00006674,1
12267.01666667,0.00002215,0.00004359,13
12267.04166667,0.00001978,0.00004039,13
12268.18333333,0.00003108,0.00005783,16
12270.00000000,0.00082984,0.00028273,0
12275.00000000,0.00005764,0.00004251,3
12276.15833333,0.00006587,0.00003633,1
12276.17500000,0.00006298,0.00003356,1
12280.00000000,0.00006794,0.00003549,20
12290.00000000,0.00157632,0.00051767,23
12294.14166667,0.00004665,0.00001477,4
12300.00000000,0.00040807,0.00006946,6
12304.68333333,0.00068055,0.00019747,4
12306.60833333,0.00007967,0.00006353,3
12308.15000000,0.00005392,0.00004115,3
12310.00000000,0.00129069,0.00043512,0
12313.01666667,0.00018825,0.00031421,11
12313.03333333,0.00019413,0.00030933,11
12320.00000000,0.00015710,0.00004166,4
12325.00000000,0.00034794,0.00009939,4
12330.00000000,0.00019878,0.00007212,0
12331.10000000,0.00002769,0.00008066,12
12332.10833333,0.00003393,0.00001741,2
12340.00000000,0.00025782,0.00005925,6
12343.76666667,0.00012056,0.00003993,0
12344.99166667,0.00005635,0.00001239,6
12350.00000000,0.00059913,0.00027085,2
12351.90833333,0.00005991,0.00002213,0
12352.71666667,0.00045880,0.00032525,3
12353.49166667,0.00023558,0.00007397,4
12360.00000000,0.00011565,0.00002625,6
12362.80833333,0.00016210,0.00001416,10
12362.83333333,0.00018231,0.00001277,10
12365.00000000,0.00009915,0.00002005,6
12366.72500000,0.00003122,0.00001694,1
12366.76666667,0.00003162,0.00001832,1
12366.77500000,0.00003147,0.00001842,1
12370.00000000,0.00064241,0.00020379,4
12370.74166667,0.00003595,0.00001417,0
12375.00000000,0.00022278,0.00017034,3
12379.78333333,0.00002185,0.00001193,1
12380.00000000,0.00012253,0.00001644,10
12382.79166667,0.00002059,0.00001320,8
12384.80000000,0.00006919,0.00002363,0
12386.08333333,0.00021223,0.00008014,0
12390.00000000,0.00122964,0.00039646,4
12391.35000000,0.00010869,0.00003251,4
12391.38333333,0.00009484,0.00003195,0
12393.14166667,0.00010755,0.00020350,16
12393.22500000,0.00010369,0.00018561,16
12400.00000000,0.00028176,0.00017209,1
12402.33333333,0.00008844,0.00002495,4
12405.31666667,0.00006074,0.00001547,4
12410.00000000,0.00029419,0.00010479,0
12414.76666667,0.00005325,0.00003586,8
12414.78333333,0.00005075,0.00003690,3
12417.26666667,0.00067320,0.00039896,1
12417.27500000,0.00067979,0.00040298,1
12425.00000000,0.00019457,0.00011954,1
12430.00000000,0.00069574,0.00023018,0
12433.33333333,0.00030673,0.00010795,0
12439.99166667,0.00002723,0.00002306,5
12447.52500000,0.00010872,0.00029625,12
12447.55000000,0.00011491,0.00027804,18
12450.00000000,0.00053866,0.00003824,10
12457.16666667,0.00015688,0.00004832,4
12457.17500000,0.00015982,0.00004729,4
12457.27500000,0.00004896,0.00001716,0
12459.99166667,0.00005129,0.00001237,4
12461.86666667,0.00004766,0.00002919,1
12461.90000000,0.00004965,0.00002698,1
12470.00000000,0.00010948,0.00004186,0
12470.38333333,0.00015991,0.00011432,3
12475.00000000,0.00007648,0.00002320,4
12479.74166667,0.00004409,0.00003811,5
12479.99166667,0.00002848,0.00001275,2
12480.66666667,0.04956236,0.03536741,3
12480.68333333,0.04713611,0.03408920,3
12480.87500000,0.00007780,0.00005297,8
12480.96666667,0.00002462,0.00001545,1
12482.42500000,0.00117662,0.00083381,3
12482.44166667,0.00116123,0.00081782,3
12488.32500000,0.00011493,0.00008933,3
12488.33333333,0.00011975,0.00008994,3
12488.40000000,0.00008423,0.00006862,3
12490.00833333,0.00007723,0.00001376,6
12490.46666667,0.00030043,0.00079961,12
12490.47500000,0.00030054,0.00079739,12
12496.84166667,0.00012831,0.00007199,1
12498.45000000,0.00002811,0.00001241,2
12498.96666667,0.00003760,0.00001162,4
12499.06666667,0.00004176,0.00001293,4
12499.15833333,0.00004387,0.00001523,0
12499.25833333,0.00004831,0.00001500,4
12499.30833333,0.00006828,0.00001508,6
12499.35833333,0.00005103,0.00001515,4
12499.40833333,0.00007142,0.00001607,6
12499.45833333,0.00006686,0.00002182,23
12499.50833333,0.00008400,0.00001913,6
